,Player,Team,Age,Less than 5ft._FGM,Less than 5ft._FGA,Less than 5ft._FG%,5-9 ft._FGM,5-9 ft._FGA,5-9 ft._FG%,10-14 ft._FGM,10-14 ft._FGA,10-14 ft._FG%,15-19 ft._FGM,15-19 ft._FGA,15-19 ft._FG%,20-24 ft._FGM,20-24 ft._FGA,20-24 ft._FG%,25-29 ft._FGM,25-29 ft._FGA,25-29 ft._FG%
72,Christian Koloko,TOR,22,4.6,8.0,58.1,1.1,2.5,45.5,1.1,2.2,49.5,0.7,1.4,47.6,1.8,4.7,37.6,1.8,5.8,30.8
73,Christian Wood,DAL,27,10.4,16.8,61.6,2.6,6.0,43.1,2.0,4.0,50.3,1.5,3.4,45.3,3.6,8.6,42.1,3.6,10.8,33.2
74,Chuma Okeke,ORL,24,10.0,14.8,67.7,1.5,3.9,38.6,0.9,2.3,38.1,0.8,1.8,46.9,2.6,6.3,41.6,3.7,11.4,32.0
75,Clint Capela,ATL,28,11.1,17.5,63.6,2.2,5.1,42.6,2.8,5.6,49.3,1.8,3.9,46.5,2.5,7.4,33.2,4.3,11.2,38.4
76,Coby White,CHI,22,8.5,13.0,65.2,1.9,4.2,45.7,1.1,2.9,38.1,0.9,2.2,42.3,2.3,6.4,35.6,3.7,10.7,34.4
77,Cody Martin,CHA,27,9.5,14.8,64.0,1.3,3.5,38.1,1.1,2.3,50.0,1.3,2.3,57.1,2.3,5.0,45.7,3.0,10.4,28.8
78,Cole Anthony,ORL,22,9.4,13.6,69.2,1.7,4.5,37.6,1.7,3.7,47.1,1.2,2.8,43.9,3.1,7.9,39.2,4.0,12.5,32.1
79,Cole Swider,LAL,23,2.8,4.6,60.9,0.4,1.2,33.3,0.8,1.3,60.0,0.8,1.0,80.0,1.0,2.0,50.0,1.5,4.0,37.5
80,Collin Sexton,UTA,24,10.2,16.2,62.7,2.9,6.4,45.5,1.6,3.3,48.6,1.1,2.7,43.0,2.8,6.7,41.5,3.3,9.6,35.0
81,Corey Kispert,WAS,23,11.2,17.3,64.9,3.3,7.7,42.5,2.0,4.3,45.5,1.4,3.6,38.2,2.2,6.2,34.9,4.2,12.5,33.9
82,Cory Joseph,DET,31,6.9,10.1,68.7,1.5,3.8,39.4,0.9,2.1,43.6,0.6,1.6,35.7,1.9,4.4,42.6,2.2,6.5,34.2
83,D'Angelo Russell,LAL,26,13.5,21.4,63.2,2.5,6.0,42.0,2.2,5.1,43.3,1.3,3.5,37.0,4.1,10.7,38.4,5.1,13.5,37.3
84,Daishen Nix,HOU,20,6.0,8.6,70.2,1.3,3.2,39.7,1.1,2.1,50.6,0.8,1.8,40.9,1.4,4.2,32.5,3.0,8.3,36.7
85,Dalano Banton,TOR,23,3.9,6.0,64.8,0.6,1.3,50.0,0.5,1.0,48.0,0.3,0.8,37.5,1.1,2.7,42.2,1.7,5.2,32.8
86,Dalen Terry,CHI,20,1.2,2.0,58.3,0.5,1.3,35.7,0.2,0.7,22.2,0.2,0.4,50.0,0.4,1.3,28.6,0.7,1.9,38.2
87,Damian Jones,UTA,27,4.2,6.4,65.7,0.8,1.8,42.9,1.4,2.8,52.3,0.4,1.1,31.6,1.1,4.1,27.7,1.3,4.3,30.9
88,Damian Lillard,POR,32,16.4,25.2,65.0,2.9,6.5,44.8,2.0,4.8,41.3,1.9,4.4,42.9,3.5,9.6,36.0,5.4,15.0,36.3
89,Damion Lee,PHX,30,8.4,13.2,63.4,2.0,4.8,40.7,1.5,3.2,45.6,0.9,2.6,35.8,2.0,5.2,38.7,3.0,8.9,33.5
90,Daniel Gafford,WAS,24,6.9,11.3,60.6,2.0,5.3,37.4,1.2,2.6,46.3,1.0,2.6,39.8,1.2,3.8,32.0,3.4,9.3,36.6
91,Daniel Theis,IND,30,6.3,10.3,61.0,1.8,3.3,53.8,1.0,2.3,44.4,0.8,1.3,60.0,1.0,3.8,26.7,1.3,4.3,29.4
92,Danny Green,HOU,35,4.0,8.0,50.0,1.3,3.0,44.4,0.7,2.3,28.6,1.0,1.7,60.0,2.0,4.7,42.9,2.0,7.7,26.1
93,Danuel House Jr.,PHI,29,6.1,9.3,66.0,1.0,2.7,38.7,1.2,2.3,50.6,0.9,2.2,42.0,1.3,3.5,36.9,2.8,8.3,34.1
94,Dario Saric,OKC,28,5.6,8.1,69.0,1.7,3.6,46.7,0.7,2.1,34.3,0.7,1.8,39.7,1.7,3.9,43.4,2.3,6.1,37.7
95,Darius Bazley,PHX,22,6.0,10.6,57.1,1.4,3.1,46.4,0.9,2.0,44.4,0.6,1.3,46.2,1.9,5.4,35.1,2.3,6.7,34.9
96,Darius Days,HOU,23,0.0,0.0,0.0,-,-,-,1.0,1.0,100,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,100
97,Darius Garland,CLE,23,12.1,19.7,61.3,3.2,7.4,43.2,2.3,5.5,42.1,1.8,3.7,47.2,3.8,8.7,43.3,4.9,14.7,33.3
98,David Duke Jr.,BKN,23,3.2,5.5,58.5,0.9,1.7,50.0,0.4,0.9,46.2,0.4,1.5,25.0,1.3,2.8,47.2,1.8,4.4,39.6
99,David Roddy,MEM,21,7.3,12.1,60.3,1.5,3.4,44.1,0.8,2.5,34.0,0.8,1.8,48.1,2.2,5.3,41.8,3.0,9.2,32.8
100,Davion Mitchell,SAC,24,7.7,11.6,66.0,1.9,3.9,49.0,1.2,2.9,42.5,0.9,2.1,44.6,1.6,4.8,33.9,2.4,6.9,34.3
101,Davis Bertans,DAL,30,3.8,6.1,62.8,1.2,2.2,54.9,0.9,1.8,49.2,0.5,1.2,44.7,1.0,3.0,32.0,1.7,4.5,36.9
102,Davon Reed,LAL,27,3.6,5.4,67.8,0.9,1.9,48.2,0.4,1.0,36.0,0.3,0.9,35.7,1.1,2.8,38.5,1.5,4.3,35.9
103,Day'Ron Sharpe,BKN,21,4.8,7.1,67.1,1.1,2.3,45.6,0.8,1.7,46.0,0.4,1.1,33.3,1.5,3.4,44.7,1.9,5.2,35.9
104,De'Aaron Fox,SAC,25,14.6,22.0,66.4,4.0,8.0,50.1,2.4,5.4,44.7,1.6,4.0,40.3,3.6,9.8,36.9,5.2,13.8,38.1
105,De'Andre Hunter,ATL,25,13.6,21.3,63.7,2.4,5.6,43.2,2.5,5.5,45.8,2.0,4.3,48.0,3.0,9.0,33.8,4.7,13.7,34.2
106,De'Anthony Melton,PHI,24,11.0,16.9,64.8,2.7,5.9,45.7,1.7,4.0,42.0,1.9,4.3,44.7,2.7,6.8,39.8,4.7,13.1,35.9
107,DeAndre Jordan,DEN,34,6.6,9.3,70.7,1.2,3.3,34.5,0.9,1.9,45.9,0.9,1.8,47.4,1.8,4.7,39.0,1.9,6.4,30.5
108,DeMar DeRozan,CHI,33,14.3,21.7,65.7,2.8,6.6,42.2,2.0,4.6,43.6,1.7,3.8,43.9,4.0,10.9,36.6,5.9,16.6,35.3
109,Dean Wade,CLE,26,8.1,13.4,60.5,2.0,5.4,36.3,1.8,4.1,43.9,1.1,2.7,40.3,1.8,5.3,34.0,2.6,8.0,32.6
110,Deandre Ayton,PHX,24,11.8,17.6,66.7,2.5,6.2,40.1,2.4,4.8,49.6,1.6,3.9,42.0,3.4,8.2,41.7,4.2,12.0,35.2
111,Dejounte Murray,ATL,26,16.5,25.0,65.8,2.5,6.3,39.7,2.7,6.1,44.1,2.2,4.7,47.3,3.6,10.3,35.0,5.2,15.2,33.8
112,Delon Wright,WAS,30,9.5,14.4,65.8,2.2,5.9,37.4,1.7,3.6,46.2,0.8,2.5,31.7,1.4,4.2,32.1,3.6,10.8,33.3
113,Deni Avdija,WAS,22,10.4,16.2,64.0,2.7,7.0,38.9,1.8,4.0,44.9,1.4,3.7,38.9,2.3,6.0,37.7,4.5,12.6,36.1
114,Dennis Schroder,LAL,29,13.4,19.6,68.4,3.0,6.6,46.2,2.4,5.5,42.5,2.1,4.6,45.8,3.3,8.5,38.3,4.8,14.9,32.0
115,Dennis Smith Jr.,CHA,25,8.9,14.9,59.7,2.2,5.2,42.9,1.7,3.9,42.5,1.3,3.1,42.9,2.7,6.7,40.5,3.4,11.0,31.0
116,Deonte Burton,SAC,29,1.5,1.5,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,1.5,100,0.0,1.5,0.0
117,Dereon Seabron,NOP,22,0.5,1.0,50.0,0.0,0.5,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.3,1.3,25.0,0.3,2.0,16.7
118,Derrick Jones Jr.,CHI,25,7.1,10.8,66.0,1.3,3.0,41.0,0.7,1.9,37.8,0.3,1.3,26.3,1.5,4.3,35.6,2.2,6.9,31.5
119,Derrick Rose,NYK,34,5.2,8.0,64.1,1.1,2.8,40.3,0.9,2.4,36.5,0.5,1.4,35.1,1.1,3.8,29.6,2.4,6.5,37.5
120,Derrick White,BOS,28,9.4,15.0,62.8,2.7,6.9,39.0,2.2,5.0,43.5,2.1,4.5,46.7,2.5,6.5,38.5,4.2,12.4,33.6
121,Desmond Bane,MEM,24,11.7,19.3,60.5,2.8,7.4,38.1,2.2,5.0,44.0,1.0,3.2,32.7,3.3,8.6,38.9,5.0,14.6,34.2
122,Devin Booker,PHX,26,13.3,21.0,63.6,2.5,6.9,36.2,2.7,5.2,51.6,1.5,4.4,34.8,3.7,8.8,42.3,5.1,13.9,36.6
123,Devin Vassell,SAS,22,15.0,22.4,66.8,2.6,5.9,44.1,1.7,4.0,43.1,1.7,3.7,45.8,2.9,7.3,40.1,5.4,13.3,40.3
124,Devon Dotson,WAS,23,3.0,5.2,58.1,0.8,2.0,40.0,0.2,1.0,20.0,0.8,1.8,44.4,0.5,1.7,30.0,1.6,4.0,40.0
125,Devonte' Graham,SAS,27,6.0,8.2,72.5,1.1,2.6,43.8,0.7,1.7,43.3,0.7,1.6,45.8,1.7,4.8,36.1,2.4,7.3,32.1
126,Dewayne Dedmon,MIA,33,4.2,6.5,64.6,1.0,2.3,45.6,0.6,1.6,39.6,0.7,1.7,41.7,1.4,3.4,39.8,2.0,5.4,36.8
127,Dillon Brooks,MEM,27,10.7,18.3,58.5,2.4,6.4,37.8,2.0,4.9,40.7,1.4,3.1,44.4,3.4,9.2,37.6,5.1,14.2,35.7
128,Domantas Sabonis,SAC,26,14.4,21.9,66.0,4.0,8.1,49.8,2.8,6.1,46.7,1.8,3.9,45.1,3.3,9.3,35.8,4.9,13.5,36.5
129,Dominick Barlow,SAS,19,2.5,3.8,65.2,1.2,1.3,87.5,0.0,0.6,0.0,0.3,1.3,20.0,0.2,1.2,16.7,1.5,3.7,40.9
130,Donovan Mitchell,CLE,26,12.1,19.9,60.9,2.8,6.4,43.6,2.0,5.3,37.6,1.9,4.2,45.1,3.8,9.3,41.3,5.3,14.3,36.7
131,Donte DiVincenzo,GSW,26,8.3,12.7,65.5,4.2,8.4,50.0,1.5,3.4,45.0,1.2,2.4,50.0,2.5,6.7,36.9,4.2,11.9,34.8
132,Dorian Finney-Smith,BKN,29,11.9,18.4,64.5,3.3,6.9,47.2,2.4,5.4,44.1,1.5,3.8,39.0,4.1,9.3,44.2,3.6,11.0,32.9
133,Doug McDermott,SAS,31,9.2,14.2,64.8,2.1,4.4,47.7,1.2,3.1,39.0,1.5,2.6,56.6,1.9,4.7,39.4,3.6,9.4,37.9
134,Draymond Green,GSW,32,9.8,15.2,64.6,5.2,11.2,46.8,2.1,4.9,41.9,1.8,4.2,43.4,3.1,8.3,37.8,5.7,16.1,35.1
135,Drew Eubanks,POR,26,8.3,13.3,62.4,1.7,3.5,47.8,0.9,2.0,45.5,1.0,2.1,45.9,1.8,5.4,34.5,2.9,7.7,37.7
136,Dru Smith,BKN,25,4.2,6.5,64.1,1.4,3.0,47.6,1.2,2.3,50.0,0.7,2.3,31.3,1.4,3.3,43.5,2.7,7.7,35.2
137,Duane Washington Jr.,PHX,22,5.1,8.4,61.1,1.1,2.9,38.8,1.0,2.2,44.3,0.9,1.9,44.2,1.1,3.0,35.6,1.8,5.0,36.1
138,Duncan Robinson,MIA,28,6.0,9.1,66.0,1.9,3.6,51.0,0.8,2.4,31.8,0.8,1.7,43.8,2.2,5.1,43.1,3.0,8.4,36.0
139,Dwight Powell,DAL,31,7.1,10.7,66.1,1.9,4.3,44.3,1.7,3.6,47.5,1.1,2.6,43.5,2.3,6.0,38.6,2.4,7.1,33.8
140,Dyson Daniels,NOP,19,8.1,11.4,70.3,1.6,4.2,38.5,1.1,2.9,37.5,1.1,2.3,46.5,2.5,7.0,35.7,3.1,9.6,32.4
141,Edmond Sumner,BKN,27,6.0,9.6,62.6,1.0,3.1,33.3,0.8,2.2,38.4,0.5,1.5,32.4,1.5,4.0,38.9,2.3,6.1,37.5
142,Eric Gordon,LAC,34,12.0,18.0,66.4,2.6,6.2,41.7,1.7,4.0,41.7,1.5,3.6,41.7,3.0,8.5,34.8,6.1,15.7,38.6
143,Eugene Omoruyi,OKC,25,4.5,7.1,63.3,1.1,2.4,45.8,0.5,1.3,36.0,0.3,1.1,26.3,1.7,4.3,38.5,2.0,5.4,36.1
144,Evan Fournier,NYK,30,7.0,10.6,66.5,1.0,3.0,35.4,1.2,3.0,38.8,0.8,2.1,37.0,2.1,6.0,35.9,3.1,9.2,34.2
145,Evan Mobley,CLE,21,11.1,18.6,59.8,2.9,6.9,42.3,2.1,5.2,40.5,1.6,3.7,42.4,3.7,8.6,43.6,5.3,14.4,36.8
146,Facundo Campazzo,DAL,31,2.3,3.4,66.7,1.0,2.9,35.0,0.2,0.8,25.0,0.6,1.2,50.0,0.4,1.4,30.0,1.2,3.0,40.0
147,Frank Kaminsky,HOU,29,3.5,4.6,75.0,0.6,1.5,38.9,0.4,0.9,41.2,0.3,0.6,46.2,0.7,2.1,32.7,1.1,3.2,35.7
148,Frank Ntilikina,DAL,24,4.5,7.4,61.4,1.0,2.5,41.8,0.9,1.8,49.0,0.7,1.6,43.5,1.3,3.5,35.5,1.7,4.8,35.6
149,Franz Wagner,ORL,21,12.6,18.8,67.3,2.5,6.3,39.9,1.9,4.5,42.7,1.4,3.3,41.8,4.1,10.1,40.2,5.2,15.9,32.8
150,Fred VanVleet,TOR,28,14.3,21.4,66.8,3.4,7.4,45.4,2.0,4.4,46.2,1.3,3.1,41.5,4.3,10.6,40.1,5.3,14.9,35.4
151,Furkan Korkmaz,PHI,25,4.8,7.3,65.5,0.7,1.9,34.1,0.8,1.5,51.7,0.4,1.3,29.2,1.2,2.8,44.1,1.5,4.9,30.1
152,Gabe Vincent,MIA,26,8.5,12.6,67.4,2.3,5.0,46.8,1.3,3.9,33.5,1.1,2.4,43.8,2.6,7.7,33.8,4.2,11.5,36.9
153,Garrett Temple,NOP,36,3.2,4.6,70.5,0.9,1.8,48.1,0.5,1.5,33.3,0.2,0.3,50.0,0.6,2.4,27.5,1.8,4.6,38.4
