,Player,Team,Age,Less than 5ft._FGM,Less than 5ft._FGA,Less than 5ft._FG%,5-9 ft._FGM,5-9 ft._FGA,5-9 ft._FG%,10-14 ft._FGM,10-14 ft._FGA,10-14 ft._FG%,15-19 ft._FGM,15-19 ft._FGA,15-19 ft._FG%,20-24 ft._FGM,20-24 ft._FGA,20-24 ft._FG%,25-29 ft._FGM,25-29 ft._FGA,25-29 ft._FG%
80,Collin Sexton,UTA,24,10.3,16.4,62.4,3.0,6.5,45.2,1.6,3.4,47.0,1.2,2.7,43.4,2.8,6.9,40.0,3.5,9.9,35.5
81,Corey Kispert,WAS,23,11.1,17.2,64.7,3.3,7.8,42.7,2.0,4.4,45.9,1.4,3.6,38.5,2.1,6.2,34.6,4.3,12.6,34.1
82,Cory Joseph,DET,31,6.8,9.9,68.2,1.6,3.9,40.9,0.9,2.2,43.0,0.6,1.6,36.1,1.8,4.4,41.2,2.2,6.5,34.3
83,D'Angelo Russell,LAL,26,13.5,21.3,63.2,2.5,6.0,41.6,2.2,5.2,42.6,1.4,3.6,37.9,4.1,10.6,38.3,5.1,13.7,36.9
84,Daishen Nix,HOU,20,6.0,8.5,70.4,1.3,3.3,40.0,1.1,2.1,50.0,0.7,1.8,40.9,1.3,4.2,32.2,3.0,8.3,35.6
85,Dalano Banton,TOR,23,4.0,6.2,64.3,0.6,1.2,48.4,0.5,1.1,48.1,0.3,0.8,41.2,1.1,2.7,40.3,1.7,5.1,32.8
86,Dalen Terry,CHI,20,1.2,2.0,58.3,0.5,1.3,35.7,0.2,0.7,22.2,0.2,0.4,50.0,0.4,1.3,28.6,0.7,1.9,38.2
87,Damian Jones,UTA,27,4.2,6.4,65.7,0.8,1.8,42.9,1.4,2.8,52.3,0.4,1.1,31.6,1.1,4.1,27.7,1.3,4.3,30.9
88,Damian Lillard,POR,32,16.7,25.5,65.4,2.9,6.4,44.9,2.0,4.8,41.7,1.8,4.3,42.9,3.5,9.6,36.3,5.4,14.8,36.6
89,Damion Lee,PHX,30,8.4,13.2,63.7,1.9,4.8,40.4,1.5,3.2,45.5,0.9,2.6,35.6,2.0,5.2,38.9,3.0,8.9,33.3
90,Daniel Gafford,WAS,24,6.8,11.2,60.4,2.0,5.4,37.6,1.3,2.7,46.9,1.0,2.6,40.5,1.3,3.9,32.4,3.5,9.5,36.9
91,Daniel Theis,IND,30,6.0,9.8,61.2,1.6,2.8,57.1,1.0,2.0,50.0,0.8,1.8,44.4,1.2,3.8,31.6,1.6,5.4,29.6
92,Danny Green,MEM,35,4.0,8.0,50.0,1.3,3.0,44.4,0.7,2.3,28.6,1.0,1.7,60.0,2.0,4.7,42.9,2.0,7.7,26.1
93,Danuel House Jr.,PHI,29,6.0,9.1,66.2,1.1,2.7,39.6,1.2,2.3,50.6,0.9,2.2,42.0,1.3,3.4,37.1,2.8,8.1,34.0
94,Dario Saric,OKC,28,5.6,8.1,69.0,1.7,3.6,46.7,0.7,2.1,34.3,0.7,1.8,39.7,1.7,3.9,43.4,2.3,6.1,37.7
95,Darius Bazley,PHX,22,6.0,10.6,57.1,1.4,3.1,46.4,0.9,2.0,44.4,0.6,1.3,46.2,1.9,5.4,35.1,2.3,6.7,34.9
96,Darius Days,HOU,23,0.0,0.0,0.0,-,-,-,1.0,1.0,100,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,100
97,Darius Garland,CLE,23,12.1,19.7,61.5,3.2,7.3,43.9,2.3,5.4,41.6,1.7,3.7,46.4,3.7,8.5,43.2,4.8,14.5,33.0
98,David Duke Jr.,BKN,23,3.2,5.5,58.5,0.9,1.7,50.0,0.4,0.9,46.2,0.4,1.5,25.0,1.3,2.8,47.2,1.8,4.4,39.6
99,David Roddy,MEM,21,7.3,12.0,60.3,1.5,3.3,44.1,0.8,2.4,34.3,0.8,1.7,48.1,2.2,5.3,41.2,3.0,9.1,32.8
100,Davion Mitchell,SAC,24,7.5,11.4,66.4,1.9,3.9,48.6,1.2,2.9,42.7,0.9,2.1,44.7,1.7,4.8,34.7,2.4,6.9,34.4
101,Davis Bertans,DAL,30,3.8,6.1,62.8,1.2,2.2,54.9,0.9,1.8,49.2,0.5,1.2,44.7,1.0,3.0,32.0,1.7,4.5,36.9
102,Davon Reed,LAL,27,3.6,5.4,67.8,0.9,1.9,48.2,0.4,1.0,36.0,0.3,0.9,35.7,1.1,2.8,38.5,1.5,4.3,35.9
103,Day'Ron Sharpe,BKN,21,4.6,6.9,66.8,1.1,2.3,45.6,0.8,1.7,46.0,0.4,1.1,35.5,1.4,3.2,44.7,1.8,5.1,36.1
104,De'Aaron Fox,SAC,25,14.5,21.7,66.7,4.1,8.1,50.0,2.4,5.4,44.9,1.6,4.0,39.9,3.7,9.9,37.3,5.4,14.2,38.0
105,De'Andre Hunter,ATL,25,13.7,21.4,63.7,2.4,5.6,43.2,2.5,5.4,45.3,2.0,4.2,47.5,3.1,9.1,33.6,4.6,13.5,34.2
106,De'Anthony Melton,PHI,24,10.8,16.7,64.9,2.7,5.8,45.8,1.7,4.0,42.7,1.9,4.2,45.4,2.7,6.8,39.3,4.6,12.9,36.0
107,DeAndre Jordan,DEN,34,6.5,9.2,70.8,1.2,3.4,36.0,0.8,1.9,45.2,0.8,1.8,47.4,1.8,4.6,39.1,1.9,6.3,30.7
108,DeMar DeRozan,CHI,33,14.3,21.8,65.7,2.8,6.6,42.0,2.1,4.6,44.6,1.7,3.8,43.7,4.0,11.0,36.0,5.9,16.6,35.4
109,Dean Wade,CLE,26,8.2,13.6,60.0,1.9,5.3,36.1,1.8,4.0,45.5,1.0,2.6,39.5,1.7,5.1,33.8,2.5,7.8,32.0
110,Deandre Ayton,PHX,24,11.7,17.5,66.6,2.4,6.1,40.0,2.4,4.9,49.4,1.6,3.9,42.3,3.4,8.2,41.3,4.2,12.1,35.0
111,Dejounte Murray,ATL,26,16.5,25.0,65.7,2.5,6.3,39.6,2.7,6.1,43.5,2.2,4.7,47.1,3.6,10.4,34.8,5.1,15.1,33.8
112,Delon Wright,WAS,30,9.4,14.2,65.9,2.2,6.1,36.7,1.7,3.7,46.9,0.8,2.5,32.3,1.5,4.3,33.6,3.6,10.8,33.3
113,Deni Avdija,WAS,22,10.3,16.1,64.2,2.7,7.2,38.3,1.8,4.0,44.9,1.4,3.6,39.1,2.3,6.1,38.2,4.6,12.6,36.2
114,Dennis Schroder,LAL,29,13.3,19.5,68.3,3.0,6.6,45.9,2.3,5.6,41.9,2.1,4.6,45.5,3.3,8.5,38.4,4.8,15.0,31.8
115,Dennis Smith Jr.,CHA,25,8.9,14.9,60.2,2.2,5.1,42.4,1.6,3.9,41.7,1.4,3.2,44.7,2.7,6.6,41.1,3.6,11.3,32.0
116,Deonte Burton,SAC,29,1.5,1.5,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,1.5,100,0.0,1.5,0.0
117,Dereon Seabron,NOP,22,0.5,1.0,50.0,0.0,0.5,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.3,1.3,25.0,0.3,2.0,16.7
118,Derrick Jones Jr.,CHI,25,7.1,10.8,66.1,1.2,3.0,40.4,0.7,1.9,38.1,0.3,1.3,25.9,1.5,4.3,35.4,2.1,6.8,31.2
119,Derrick Rose,NYK,34,5.2,8.0,64.1,1.1,2.8,40.3,0.9,2.4,36.5,0.5,1.4,35.1,1.1,3.8,29.6,2.4,6.5,37.5
120,Derrick White,BOS,28,9.7,15.4,63.1,2.7,6.9,39.7,2.2,5.1,42.8,2.1,4.5,45.8,2.5,6.5,38.8,4.3,12.6,34.0
121,Desmond Bane,MEM,24,11.5,19.3,59.5,2.8,7.3,38.7,2.1,4.9,43.7,1.0,3.1,32.4,3.4,8.7,39.2,5.2,14.8,34.9
122,Devin Booker,PHX,26,13.1,20.7,63.3,2.5,6.8,36.5,2.7,5.1,52.2,1.5,4.3,35.1,3.7,8.8,42.0,5.1,14.0,36.3
123,Devin Vassell,SAS,22,15.0,22.4,66.8,2.6,5.9,44.1,1.7,4.0,43.1,1.7,3.7,45.8,2.9,7.3,40.1,5.4,13.3,40.3
124,Devon Dotson,WAS,23,3.0,5.2,58.1,0.8,2.0,40.0,0.2,1.0,20.0,0.8,1.8,44.4,0.5,1.7,30.0,1.6,4.0,40.0
125,Devonte' Graham,SAS,27,6.2,8.6,71.6,1.2,2.7,44.6,0.9,1.9,46.1,0.7,1.7,43.0,1.8,4.9,36.3,2.4,7.5,31.7
126,Dewayne Dedmon,MIA,33,4.2,6.5,64.6,1.0,2.3,45.6,0.6,1.6,39.6,0.7,1.7,41.7,1.4,3.4,39.8,2.0,5.4,36.8
127,Dillon Brooks,MEM,27,10.6,18.2,58.4,2.4,6.4,38.0,1.9,4.8,40.0,1.3,3.0,44.4,3.5,9.1,38.4,5.1,14.2,35.6
128,Domantas Sabonis,SAC,26,14.3,21.6,66.4,4.0,8.1,49.1,2.9,6.1,47.1,1.7,3.9,45.2,3.4,9.4,36.5,5.1,13.9,36.6
129,Dominick Barlow,SAS,19,3.8,5.6,66.7,1.3,1.6,76.9,1.1,1.9,61.5,0.2,1.2,14.3,0.7,2.6,27.8,1.6,3.9,41.9
130,Donovan Mitchell,CLE,26,12.2,19.9,61.3,2.8,6.4,44.3,2.0,5.4,36.7,1.9,4.2,44.3,3.8,9.3,41.0,5.2,14.2,36.6
131,Donte DiVincenzo,GSW,26,8.4,12.8,65.4,4.2,8.3,50.1,1.5,3.4,45.2,1.2,2.4,51.4,2.4,6.6,36.8,4.2,12.0,34.7
132,Dorian Finney-Smith,BKN,29,11.8,18.3,64.2,3.2,6.9,46.7,2.4,5.5,43.9,1.5,3.8,39.6,4.0,9.2,43.8,3.6,10.9,32.7
133,Doug McDermott,SAS,31,9.2,14.1,64.9,2.1,4.5,47.5,1.2,3.1,39.1,1.5,2.6,56.6,1.9,4.7,39.7,3.5,9.3,37.8
134,Draymond Green,GSW,32,9.7,15.1,64.1,5.2,11.2,47.0,2.1,5.0,41.3,1.9,4.3,43.7,3.1,8.2,37.5,5.6,16.1,35.0
135,Drew Eubanks,POR,26,8.5,13.6,62.4,1.7,3.5,47.6,0.9,2.0,46.1,0.9,2.1,45.9,1.9,5.4,34.8,2.9,7.7,37.9
136,Dru Smith,BKN,25,4.2,6.5,64.1,1.4,3.0,47.6,1.2,2.3,50.0,0.7,2.3,31.3,1.4,3.3,43.5,2.7,7.7,35.2
137,Duane Washington Jr.,PHX,22,5.1,8.4,61.1,1.1,2.9,38.8,1.0,2.2,44.3,0.9,1.9,44.2,1.1,3.0,35.6,1.8,5.0,36.1
138,Duncan Robinson,MIA,28,6.0,9.1,66.0,1.9,3.6,51.0,0.8,2.4,31.8,0.8,1.7,43.8,2.2,5.1,43.1,3.0,8.4,36.0
139,Dwight Powell,DAL,31,7.2,10.8,66.3,1.9,4.3,44.1,1.7,3.6,46.9,1.1,2.5,43.3,2.3,5.9,38.5,2.4,7.1,33.5
140,Dyson Daniels,NOP,19,8.1,11.4,70.3,1.6,4.2,38.5,1.1,2.9,37.5,1.1,2.3,46.5,2.5,7.0,35.7,3.1,9.6,32.4
141,Edmond Sumner,BKN,27,6.0,9.6,62.6,1.0,3.1,33.3,0.8,2.2,38.4,0.5,1.5,32.4,1.5,4.0,38.9,2.3,6.1,37.5
142,Eric Gordon,LAC,34,12.0,18.0,66.4,2.6,6.2,41.7,1.7,4.0,41.7,1.5,3.6,41.7,3.0,8.5,34.8,6.1,15.7,38.6
143,Eugene Omoruyi,OKC,25,4.5,7.0,64.1,1.1,2.3,46.9,0.4,1.2,34.6,0.3,1.1,25.0,1.6,4.2,37.6,2.0,5.3,37.8
144,Evan Fournier,NYK,30,7.0,10.6,66.5,1.0,3.0,35.4,1.2,3.0,38.8,0.8,2.1,37.0,2.1,6.0,35.9,3.1,9.2,34.2
145,Evan Mobley,CLE,21,11.3,18.7,60.1,2.9,6.8,43.3,2.1,5.2,39.9,1.5,3.7,41.5,3.7,8.5,43.4,5.2,14.2,36.7
146,Facundo Campazzo,DAL,31,2.3,3.4,66.7,1.0,2.9,35.0,0.2,0.8,25.0,0.6,1.2,50.0,0.4,1.4,30.0,1.2,3.0,40.0
147,Frank Kaminsky,HOU,29,3.5,4.6,75.0,0.6,1.5,38.9,0.4,0.9,41.2,0.3,0.6,46.2,0.7,2.1,32.7,1.1,3.2,35.7
148,Frank Ntilikina,DAL,24,4.5,7.3,61.7,1.0,2.4,41.8,0.8,1.7,49.0,0.7,1.6,43.5,1.3,3.5,35.5,1.7,4.8,34.8
149,Franz Wagner,ORL,21,12.6,18.7,67.2,2.6,6.3,40.6,2.0,4.5,43.5,1.4,3.4,41.5,4.0,10.2,39.6,5.2,15.9,32.7
150,Fred VanVleet,TOR,28,14.4,21.3,67.4,3.4,7.5,45.4,2.1,4.5,47.0,1.3,3.1,41.8,4.3,10.7,40.2,5.2,14.8,35.4
151,Furkan Korkmaz,PHI,25,4.8,7.3,65.5,0.7,1.9,34.1,0.8,1.5,51.7,0.4,1.3,29.2,1.2,2.8,44.1,1.5,4.9,30.1
152,Gabe Vincent,MIA,26,8.8,13.2,66.3,2.3,5.1,46.3,1.3,4.0,33.3,1.1,2.5,43.3,2.7,7.7,34.4,4.2,11.5,36.1
153,Garrett Temple,NOP,36,3.1,4.4,68.8,0.8,1.8,46.4,0.5,1.5,33.3,0.2,0.3,50.0,0.6,2.3,26.8,1.6,4.4,37.8
