,Player,Team,Age,Less than 5ft._FGM,Less than 5ft._FGA,Less than 5ft._FG%,5-9 ft._FGM,5-9 ft._FGA,5-9 ft._FG%,10-14 ft._FGM,10-14 ft._FGA,10-14 ft._FG%,15-19 ft._FGM,15-19 ft._FGA,15-19 ft._FG%,20-24 ft._FGM,20-24 ft._FGA,20-24 ft._FG%,25-29 ft._FGM,25-29 ft._FGA,25-29 ft._FG%
15,Alperen Sengun,HOU,20,10.8,16.2,67.2,2.3,5.2,44.8,1.8,3.9,44.9,1.2,3.1,40.2,2.9,7.9,36.5,6.2,15.5,40.2
16,Amir Coffey,LAC,25,6.4,10.9,58.8,1.3,3.4,39.3,1.1,2.1,49.3,0.9,1.7,54.5,1.3,3.6,35.1,2.8,7.8,36.2
17,Andre Drummond,CHI,29,4.7,7.2,65.5,1.4,2.9,48.8,0.6,1.6,37.7,0.5,1.2,39.3,1.2,3.8,30.8,2.2,6.1,35.1
18,Andre Iguodala,GSW,39,4.0,7.3,54.5,2.7,4.3,61.5,1.7,3.3,50.0,0.7,3.3,20.0,1.0,2.3,42.9,1.0,5.3,18.8
19,Andrew Nembhard,IND,23,10.3,17.7,58.4,2.5,5.5,45.4,2.0,4.4,45.9,1.3,3.0,44.5,2.6,7.3,35.8,4.7,11.5,40.8
20,Andrew Wiggins,GSW,27,10.7,16.2,66.1,4.8,10.4,46.0,1.9,5.2,36.1,1.9,4.1,47.1,3.1,8.5,36.4,5.4,14.9,36.1
21,Anfernee Simons,POR,23,15.5,24.0,64.7,2.9,6.6,43.8,1.9,4.8,39.8,1.9,4.2,44.3,3.4,9.3,36.6,5.4,14.9,36.3
22,Anthony Davis,LAL,29,13.0,20.1,64.6,2.8,6.5,42.4,2.8,6.4,43.1,2.5,5.3,47.8,3.3,9.0,36.8,5.3,16.1,32.9
23,Anthony Edwards,MIN,21,14.7,23.3,63.1,2.9,6.8,42.9,2.5,5.7,44.0,1.3,3.5,36.2,4.3,11.8,36.9,5.4,14.8,36.3
24,Anthony Gill,WAS,30,3.9,6.2,63.4,1.3,3.0,42.5,0.6,0.9,60.0,0.6,1.5,39.2,0.8,2.3,35.8,1.8,4.6,37.9
25,Anthony Lamb,GSW,25,6.2,9.1,67.8,2.8,6.2,46.0,1.1,2.7,41.0,1.1,2.4,45.5,2.3,5.4,42.5,3.3,9.3,35.2
26,Austin Reaves,LAL,24,10.9,17.3,63.0,2.8,6.2,44.7,2.2,4.9,46.0,2.0,4.4,46.4,2.9,7.1,40.8,4.4,14.0,31.1
27,Austin Rivers,MIN,30,9.2,13.9,66.4,1.9,4.5,42.2,1.8,3.6,49.7,0.7,1.8,37.2,2.6,7.5,35.4,3.1,7.8,40.2
28,Ayo Dosunmu,CHI,23,11.9,17.9,66.5,2.2,5.7,38.8,1.4,3.5,39.5,1.2,3.0,41.6,3.0,8.7,34.2,4.8,13.0,37.0
29,Bam Adebayo,MIA,25,11.7,17.5,66.6,3.5,7.1,49.9,2.1,5.4,39.7,1.4,3.4,41.4,3.9,10.0,39.0,5.5,16.1,34.2
30,Ben Simmons,BKN,26,10.5,17.6,59.5,2.3,5.8,39.2,1.5,3.8,39.1,1.0,2.9,35.2,3.0,7.8,39.3,3.9,11.3,34.8
31,Bennedict Mathurin,IND,20,12.2,19.7,61.8,2.2,5.1,42.6,1.6,3.8,42.8,1.2,2.9,42.7,2.7,7.4,37.0,4.4,12.1,36.0
32,Bismack Biyombo,PHX,30,4.9,8.8,56.1,1.2,3.4,35.1,1.0,2.5,39.6,0.8,1.9,43.0,1.4,3.4,41.7,2.0,6.0,34.1
33,Blake Griffin,BOS,33,4.5,7.0,63.9,1.4,3.0,45.6,1.0,2.3,41.0,1.8,2.9,63.0,1.2,3.2,38.1,2.5,6.7,37.4
34,Blake Wesley,SAS,19,6.2,9.9,62.4,1.4,2.7,51.2,1.3,2.4,52.8,0.8,1.5,54.5,1.1,3.3,32.6,1.7,4.6,36.2
35,Boban Marjanovic,HOU,34,1.3,1.7,75.0,0.3,0.8,33.3,0.4,0.7,63.6,0.3,0.5,57.1,0.4,1.1,40.0,0.7,2.8,25.9
36,Bobby Portis,MIL,28,9.7,15.7,61.8,2.3,5.4,42.1,2.6,6.0,42.4,1.8,4.2,43.4,1.9,6.0,31.2,4.7,12.8,36.4
37,Bogdan Bogdanovic,ATL,30,13.2,20.4,64.6,2.0,5.0,40.8,1.6,4.2,38.2,1.8,3.5,52.5,4.0,10.2,39.4,4.1,12.5,33.1
38,Bojan Bogdanovic,DET,33,15.0,22.3,67.3,2.9,6.6,43.9,1.8,4.4,40.6,1.4,3.2,44.1,3.6,8.9,40.1,4.9,13.5,36.6
39,Bol Bol,ORL,23,9.3,13.1,71.0,1.6,4.1,39.5,1.4,3.2,42.4,1.1,2.3,46.7,2.9,7.5,39.0,3.9,11.8,32.9
40,Bones Hyland,LAC,22,8.7,12.1,71.6,1.6,4.0,40.5,0.8,2.1,39.1,1.0,1.9,49.4,2.1,5.7,37.3,3.3,8.6,37.8
41,Bradley Beal,WAS,29,12.6,19.2,65.7,3.1,8.6,36.2,2.3,5.3,43.0,1.6,4.1,39.9,2.5,7.4,33.6,5.8,15.5,37.4
42,Brandon Boston Jr.,LAC,21,4.9,7.4,66.0,1.3,3.1,43.1,0.8,1.6,51.6,0.8,2.1,39.4,1.1,3.2,34.5,2.4,5.3,44.3
43,Brandon Clarke,MEM,26,7.4,12.5,58.6,1.6,4.2,38.0,0.9,2.6,34.6,0.9,1.8,49.4,2.4,6.1,39.1,3.4,10.2,33.8
44,Brandon Ingram,NOP,25,12.1,18.0,67.2,3.3,7.3,45.5,1.8,4.2,42.0,1.6,3.8,42.9,3.2,9.0,35.2,5.6,15.0,37.2
45,Braxton Key,DET,26,1.3,1.3,100.0,0.5,0.5,100,0.0,1.0,0.0,-,-,-,0.7,1.3,50.0,0.7,3.3,20.0
46,Brook Lopez,MIL,34,9.8,16.4,59.9,2.9,6.8,42.2,3.4,7.1,48.2,2.3,5.8,40.1,2.3,7.1,31.8,5.3,14.7,36.2
47,Bruce Brown,DEN,26,12.2,17.9,68.1,2.4,6.5,37.1,1.6,3.7,43.1,1.4,3.1,45.2,2.9,8.2,35.8,4.2,12.2,34.4
48,Bruno Fernando,ATL,24,3.7,5.8,62.9,0.8,2.6,32.1,0.9,1.9,47.2,0.7,1.5,43.2,1.2,2.9,39.8,2.4,6.6,36.3
49,Bryce McGowens,CHA,20,5.3,9.8,54.3,2.0,4.2,47.3,1.1,2.6,42.9,0.8,1.4,54.5,2.1,4.3,50.0,3.3,8.5,38.3
50,Bryn Forbes,MIN,29,4.4,7.2,61.5,0.8,1.8,44.4,0.7,1.3,50.0,0.4,1.0,40.0,1.4,4.0,35.4,1.9,4.7,40.7
51,Buddy Boeheim,DET,23,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,1.0,0.0
52,Buddy Hield,IND,30,13.0,21.5,60.5,2.7,6.1,44.7,2.4,5.3,46.2,1.5,3.5,44.0,3.4,8.8,39.2,5.0,13.9,36.1
53,CJ McCollum,NOP,31,14.5,21.1,68.6,3.3,7.4,43.7,2.1,5.0,42.2,1.5,3.8,39.5,3.8,10.1,38.2,5.1,16.2,31.2
54,Cade Cunningham,DET,21,16.0,24.6,65.1,3.3,6.8,47.6,2.3,5.9,39.4,1.8,3.2,57.9,2.6,8.5,30.4,5.6,14.8,37.6
55,Caleb Houstan,ORL,20,7.0,9.9,70.6,1.2,2.7,43.5,1.0,2.2,45.6,0.7,1.6,41.2,1.7,4.5,37.0,2.8,7.8,35.5
56,Caleb Martin,MIA,27,10.6,15.5,68.3,3.2,6.4,49.7,2.0,4.4,44.7,1.4,3.2,43.0,3.3,8.3,40.3,4.6,13.9,32.8
57,Cam Reddish,POR,23,9.0,13.9,64.6,1.3,4.3,31.3,1.7,3.3,50.7,0.9,1.8,47.6,3.0,7.8,39.1,3.4,10.0,34.3
58,Cam Thomas,BKN,21,6.3,10.4,61.0,1.6,3.7,42.5,1.0,2.5,41.5,0.5,1.6,32.8,2.1,5.1,41.2,2.4,7.3,33.2
59,Cameron Johnson,BKN,26,9.4,16.1,58.1,1.8,5.6,31.5,2.3,4.8,47.4,1.4,3.2,42.9,3.2,7.9,40.5,3.0,9.8,30.8
60,Cameron Payne,PHX,28,10.1,15.6,65.0,2.0,4.9,41.3,1.7,3.5,48.5,1.0,2.9,34.1,2.1,5.5,38.7,3.3,9.1,36.1
61,Caris LeVert,CLE,28,11.2,18.0,62.0,2.8,6.5,43.4,1.9,4.7,39.5,1.3,3.1,42.3,2.9,7.5,38.6,4.2,11.9,35.3
62,Carlik Jones,CHI,25,0.0,1.0,0.0,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,1.0,100
63,Cedi Osman,CLE,27,7.9,12.6,62.5,1.8,4.6,39.1,1.4,3.4,41.7,0.9,2.3,38.4,1.7,4.6,38.0,2.8,8.2,34.5
64,Charles Bassey,SAS,22,5.7,9.2,62.2,1.1,2.1,51.9,0.7,1.8,38.6,0.7,1.8,41.5,1.4,4.0,35.6,2.5,6.5,37.9
65,Chima Moneke,SAC,27,1.5,1.5,100.0,0.5,0.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,33.3,2.0,5.0,40.0
66,Chimezie Metu,SAC,25,4.6,7.5,62.2,1.1,2.5,44.3,0.5,1.5,35.0,0.6,1.6,38.8,1.4,3.2,43.1,1.5,4.5,34.2
67,Chris Boucher,TOR,30,7.6,11.8,64.6,1.7,3.7,46.4,1.5,2.7,54.9,0.7,1.8,39.4,2.3,6.0,38.3,3.1,8.5,36.8
68,Chris Duarte,IND,25,8.1,12.5,65.1,1.5,3.4,43.5,1.2,2.9,39.6,1.0,2.3,44.4,2.0,5.4,37.1,3.3,8.6,38.8
69,Chris Paul,PHX,37,11.3,18.2,62.0,2.2,6.7,33.6,2.5,5.3,46.5,1.7,3.6,46.7,3.6,8.5,42.0,4.6,13.7,33.5
70,Chris Silva,DAL,26,1.0,1.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
71,Christian Braun,DEN,21,6.8,10.0,68.6,1.7,4.0,41.7,1.0,1.9,51.1,0.6,1.6,38.6,1.6,4.6,35.0,2.0,6.4,31.7
72,Christian Koloko,TOR,22,4.6,8.0,58.1,1.1,2.5,45.5,1.1,2.2,49.5,0.7,1.4,47.6,1.8,4.7,37.6,1.8,5.8,30.8
73,Christian Wood,DAL,27,10.4,16.4,63.1,2.4,5.6,43.3,2.0,3.8,51.1,1.5,3.4,44.8,3.5,8.3,41.8,3.4,10.5,32.5
74,Chuma Okeke,ORL,24,9.9,14.7,67.7,1.6,3.9,40.5,0.9,2.3,38.6,0.8,1.7,45.5,2.5,6.0,41.2,3.5,11.1,31.3
75,Clint Capela,ATL,28,11.2,17.6,63.9,2.3,5.1,43.9,2.7,5.5,49.4,1.7,3.8,46.3,2.6,7.7,33.8,4.3,11.0,38.9
76,Coby White,CHI,23,8.5,13.3,64.4,1.8,4.1,44.6,1.1,2.8,37.9,0.9,2.2,40.0,2.3,6.7,34.2,3.7,10.7,34.8
77,Cody Martin,CHA,27,9.5,14.8,64.0,1.3,3.5,38.1,1.1,2.3,50.0,1.3,2.3,57.1,2.3,5.0,45.7,3.0,10.4,28.8
78,Cole Anthony,ORL,22,9.2,13.3,69.2,1.7,4.4,38.0,1.8,3.8,46.6,1.2,2.8,43.5,3.1,8.0,39.2,3.9,12.3,31.8
79,Cole Swider,LAL,23,2.8,4.6,60.9,0.4,1.2,33.3,0.8,1.3,60.0,0.8,1.0,80.0,1.0,2.0,50.0,1.5,4.0,37.5
80,Collin Sexton,UTA,24,10.2,16.3,62.2,2.9,6.3,45.3,1.5,3.3,46.5,1.2,2.7,44.1,2.7,6.9,39.9,3.5,9.9,35.6
81,Corey Kispert,WAS,23,11.1,17.0,65.1,3.3,7.7,42.7,2.0,4.3,46.0,1.3,3.5,37.8,2.2,6.2,34.9,4.3,12.5,34.5
82,Cory Joseph,DET,31,6.8,10.0,68.0,1.6,3.9,40.8,0.9,2.2,43.0,0.6,1.7,38.1,1.8,4.3,41.6,2.3,6.7,34.5
83,D'Angelo Russell,LAL,26,13.3,21.1,62.8,2.5,6.0,41.8,2.2,5.2,42.4,1.4,3.7,38.8,4.0,10.5,38.1,5.1,13.7,37.0
84,Daishen Nix,HOU,21,6.0,8.5,70.4,1.3,3.3,40.0,1.1,2.1,50.0,0.7,1.8,40.9,1.3,4.2,32.2,3.0,8.3,35.6
85,Dalano Banton,TOR,23,3.9,6.0,64.3,0.6,1.2,48.4,0.5,1.0,48.1,0.3,0.7,41.2,1.1,2.7,40.3,1.6,5.0,32.8
86,Dalen Terry,CHI,20,1.4,2.6,54.9,0.4,1.2,33.3,0.1,0.6,22.2,0.2,0.5,33.3,0.6,1.7,32.3,0.8,2.3,35.6
87,Damian Jones,UTA,27,4.0,6.2,64.2,0.8,1.9,40.5,1.4,2.6,53.3,0.3,1.1,31.6,1.1,4.2,26.8,1.3,4.2,30.1
88,Damian Lillard,POR,32,16.7,25.7,64.9,2.9,6.4,45.1,2.0,4.8,41.6,1.8,4.2,44.0,3.5,9.6,36.4,5.3,14.7,36.3
89,Damion Lee,PHX,30,8.4,13.2,63.4,1.9,4.8,40.4,1.5,3.3,44.8,0.9,2.5,35.3,2.0,5.3,38.7,3.0,8.9,33.7
90,Daniel Gafford,WAS,24,6.8,11.3,60.6,2.1,5.4,38.6,1.3,2.7,46.7,1.1,2.6,41.2,1.3,4.1,31.3,3.6,9.5,37.7
91,Daniel Theis,IND,30,6.7,10.5,63.5,1.7,3.2,52.6,1.0,2.0,50.0,0.7,1.5,44.4,1.3,3.7,36.4,2.3,6.8,34.1
92,Danny Green,CLE,35,3.8,6.8,55.6,1.3,3.0,41.7,0.8,2.3,33.3,0.8,1.5,50.0,2.0,4.0,50.0,2.3,7.5,30.0
93,Danuel House Jr.,PHI,29,5.9,8.9,66.4,1.0,2.6,39.6,1.2,2.3,50.6,0.9,2.1,42.0,1.3,3.4,37.6,2.7,7.9,34.0
94,Dario Saric,OKC,28,5.5,8.0,68.4,1.7,3.7,46.8,0.7,2.0,35.2,0.7,1.7,39.0,1.7,3.8,43.8,2.2,6.1,36.6
95,Darius Bazley,PHX,22,6.0,10.6,57.1,1.4,3.1,46.4,0.9,2.0,44.4,0.6,1.3,46.2,1.9,5.4,35.1,2.3,6.7,34.9
96,Darius Days,HOU,23,2.3,3.7,63.6,1.5,2.0,75.0,0.5,0.5,100,0.3,0.7,50.0,0.3,0.7,50.0,1.7,5.3,31.3
97,Darius Garland,CLE,23,12.3,19.8,61.9,3.2,7.4,43.0,2.3,5.5,42.2,1.7,3.7,47.1,3.7,8.5,43.9,4.8,14.4,33.3
98,David Duke Jr.,BKN,23,3.0,5.1,58.5,0.8,1.7,48.0,0.5,0.9,50.0,0.4,1.4,25.0,1.4,2.7,50.0,1.6,4.2,38.9
99,David Roddy,MEM,21,7.3,12.0,60.3,1.5,3.3,44.1,0.8,2.4,34.3,0.8,1.7,48.1,2.2,5.3,41.2,3.0,9.1,32.8
100,Davion Mitchell,SAC,24,7.4,11.2,66.4,1.9,3.9,49.3,1.2,2.9,42.5,0.9,2.1,44.8,1.6,4.7,34.6,2.4,6.9,34.2
101,Davis Bertans,DAL,30,3.8,6.1,62.8,1.2,2.2,54.9,0.9,1.8,49.2,0.5,1.2,44.7,1.0,3.0,32.0,1.7,4.5,36.9
102,Davon Reed,LAL,27,3.5,5.3,67.2,0.9,1.9,47.5,0.4,1.0,35.7,0.3,0.9,34.5,1.0,2.7,38.1,1.5,4.2,34.7
103,Day'Ron Sharpe,BKN,21,4.6,6.8,67.5,1.1,2.4,45.2,0.8,1.6,47.1,0.4,1.1,37.5,1.5,3.3,46.5,1.9,5.2,36.2
104,De'Aaron Fox,SAC,25,14.5,21.7,66.8,4.0,8.0,50.1,2.6,5.6,45.5,1.7,4.1,41.3,3.7,9.9,37.6,5.3,14.0,37.8
105,De'Andre Hunter,ATL,25,13.6,21.3,63.8,2.5,5.7,43.9,2.5,5.4,46.4,2.0,4.1,47.3,3.2,9.3,34.5,4.6,13.4,34.5
106,De'Anthony Melton,PHI,24,10.8,16.7,64.7,2.7,5.9,45.9,1.7,4.0,42.1,1.9,4.2,45.8,2.6,6.8,38.6,4.6,12.8,35.8
107,DeAndre Jordan,DEN,34,6.5,9.2,70.8,1.2,3.4,36.0,0.8,1.9,45.2,0.8,1.8,47.4,1.8,4.6,39.1,1.9,6.3,30.7
108,DeMar DeRozan,CHI,33,14.4,21.9,65.5,2.8,6.5,42.1,2.1,4.6,45.1,1.7,3.8,43.6,4.0,11.1,35.8,5.8,16.4,35.6
109,Dean Wade,CLE,26,7.8,13.1,59.5,1.8,5.1,35.8,1.7,3.8,44.7,1.0,2.5,39.5,1.6,4.9,33.6,2.4,7.4,31.7
110,Deandre Ayton,PHX,24,11.6,17.4,66.4,2.4,6.1,40.0,2.4,5.0,49.0,1.6,3.8,42.2,3.4,8.2,40.9,4.3,12.3,34.9
111,Dejounte Murray,ATL,26,16.4,25.0,65.8,2.6,6.4,40.2,2.6,6.0,44.0,2.2,4.6,47.5,3.8,10.6,35.7,5.1,15.0,34.4
112,Delon Wright,WAS,30,9.5,14.3,66.7,2.3,6.0,37.7,1.7,3.5,47.5,0.8,2.4,33.8,1.5,4.5,33.3,3.8,10.9,34.4
113,Deni Avdija,WAS,22,10.2,15.9,64.1,2.7,7.1,38.7,1.8,3.9,45.2,1.4,3.6,39.2,2.3,6.0,38.0,4.6,12.6,36.5
114,Dennis Schroder,LAL,29,13.2,19.5,67.6,2.9,6.4,44.8,2.3,5.5,41.7,2.1,4.5,46.6,3.2,8.4,38.5,4.8,14.9,32.0
115,Dennis Smith Jr.,CHA,25,9.2,15.5,59.5,2.2,5.4,40.5,1.6,3.8,41.1,1.4,3.1,44.8,2.7,6.7,40.2,3.6,11.3,31.5
116,Deonte Burton,SAC,29,1.5,1.5,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,1.5,100,0.0,1.5,0.0
117,Dereon Seabron,NOP,22,0.6,1.0,60.0,0.0,0.3,0.0,0.5,1.0,50.0,0.5,0.5,100,0.3,1.0,25.0,0.5,3.0,16.7
118,Derrick Jones Jr.,CHI,26,7.0,10.6,66.4,1.2,3.0,40.1,0.7,1.8,37.6,0.3,1.3,25.4,1.5,4.2,35.4,2.1,6.8,31.2
119,Derrick Rose,NYK,34,5.2,8.0,64.1,1.1,2.8,40.3,0.9,2.4,36.5,0.5,1.4,35.1,1.1,3.8,29.6,2.4,6.5,37.5
120,Derrick White,BOS,28,9.7,15.4,63.3,2.7,6.9,39.7,2.2,5.1,43.4,2.0,4.4,45.3,2.5,6.6,38.8,4.4,12.8,34.4
121,Desmond Bane,MEM,24,11.5,19.4,59.6,2.8,7.3,38.0,2.2,5.0,43.4,1.0,3.1,32.7,3.4,8.7,39.5,5.1,14.8,34.7
122,Devin Booker,PHX,26,12.9,20.4,63.3,2.5,6.8,36.7,2.7,5.2,52.7,1.5,4.3,35.3,3.6,8.7,41.4,5.1,14.2,36.0
123,Devin Vassell,SAS,22,15.0,22.4,66.8,2.6,5.9,44.1,1.7,4.0,43.1,1.7,3.7,45.8,2.9,7.3,40.1,5.4,13.3,40.3
124,Devon Dotson,WAS,23,3.0,5.2,58.1,0.8,2.0,40.0,0.2,1.0,20.0,0.8,1.8,44.4,0.5,1.7,30.0,1.6,4.0,40.0
125,Devonte' Graham,SAS,27,6.4,9.0,70.7,1.2,2.7,44.9,0.9,1.9,46.4,0.8,1.8,42.4,1.8,4.8,37.6,2.4,7.5,32.2
126,Dewayne Dedmon,PHI,33,4.2,6.5,64.6,1.0,2.3,45.6,0.6,1.6,39.6,0.7,1.7,41.7,1.4,3.4,39.8,2.0,5.4,36.8
127,Dillon Brooks,MEM,27,10.7,18.2,58.6,2.4,6.3,38.2,2.0,4.8,40.5,1.3,3.0,44.2,3.5,9.2,37.8,5.1,14.3,35.6
128,Domantas Sabonis,SAC,26,14.3,21.6,66.4,4.0,8.1,49.7,3.0,6.3,47.4,1.8,4.0,46.3,3.5,9.4,36.6,5.0,13.8,36.5
129,Dominick Barlow,SAS,19,4.6,7.0,65.7,1.1,1.4,78.6,1.0,1.6,64.3,0.3,1.3,20.0,0.8,2.4,31.8,1.5,4.0,37.5
130,Donovan Mitchell,CLE,26,12.3,20.0,61.3,2.9,6.6,43.6,2.0,5.4,37.7,1.8,4.2,44.2,3.8,9.2,41.6,5.2,14.2,36.8
131,Donte DiVincenzo,GSW,26,8.5,12.9,66.0,4.1,8.2,50.1,1.5,3.4,45.1,1.3,2.4,53.0,2.5,6.6,37.6,4.3,12.0,35.8
132,Dorian Finney-Smith,BKN,29,11.5,18.0,64.0,3.2,6.8,46.8,2.5,5.5,44.3,1.5,3.8,40.6,4.0,9.2,43.8,3.5,10.8,32.3
133,Doug McDermott,SAS,31,9.2,14.3,64.6,2.1,4.5,46.5,1.2,3.1,38.9,1.4,2.6,55.7,1.9,4.8,40.3,3.5,9.3,37.6
134,Draymond Green,GSW,32,9.7,15.1,64.1,5.2,11.0,46.9,2.1,5.1,41.5,1.9,4.3,45.1,3.1,8.2,38.2,5.7,16.0,35.5
135,Drew Eubanks,POR,26,8.6,13.9,62.1,1.7,3.5,48.7,0.9,2.0,46.7,1.0,2.1,47.0,1.9,5.4,34.2,2.9,7.8,36.9
136,Dru Smith,BKN,25,3.6,5.6,64.1,1.3,2.8,45.5,1.1,2.1,53.3,0.6,2.0,31.3,1.5,3.1,48.0,2.4,6.9,34.5
137,Duane Washington Jr.,PHX,22,5.1,8.4,61.1,1.1,2.9,38.8,1.0,2.2,44.3,0.9,1.9,44.2,1.1,3.0,35.6,1.8,5.0,36.1
138,Duncan Robinson,MIA,28,6.1,9.1,66.4,1.9,3.6,51.9,0.8,2.4,31.4,0.8,1.7,44.9,2.3,5.3,42.9,3.0,8.4,36.1
139,Dwight Powell,DAL,31,7.3,10.9,67.0,1.9,4.2,44.4,1.6,3.5,46.2,1.1,2.5,43.2,2.3,5.9,38.9,2.4,7.1,33.7
140,Dyson Daniels,NOP,19,8.1,11.4,70.3,1.6,4.2,38.5,1.1,2.9,37.5,1.1,2.3,46.5,2.5,7.0,35.7,3.1,9.6,32.4
141,Edmond Sumner,BKN,27,6.0,9.6,62.6,1.0,3.1,33.3,0.8,2.2,38.4,0.5,1.5,32.4,1.5,4.0,38.9,2.3,6.1,37.5
142,Eric Gordon,LAC,34,12.0,18.0,66.5,2.5,6.1,41.8,1.6,4.0,41.4,1.5,3.5,41.2,3.0,8.5,35.1,6.0,15.5,38.8
143,Eugene Omoruyi,OKC,26,4.3,6.7,64.5,1.1,2.3,47.1,0.5,1.3,34.5,0.3,1.0,25.0,1.6,4.1,37.9,1.9,5.3,35.9
144,Evan Fournier,NYK,30,6.8,10.2,66.7,1.0,2.9,36.4,1.2,3.0,38.8,0.7,2.0,37.0,2.0,5.7,35.6,3.0,8.8,34.2
145,Evan Mobley,CLE,21,11.4,18.8,60.5,3.0,7.0,42.6,2.2,5.3,40.8,1.6,3.7,42.0,3.7,8.5,43.9,5.2,14.1,37.1
146,Facundo Campazzo,DAL,31,2.3,3.4,66.7,1.0,2.9,35.0,0.2,0.8,25.0,0.6,1.2,50.0,0.4,1.4,30.0,1.2,3.0,40.0
147,Frank Kaminsky,HOU,29,3.6,4.8,75.2,0.7,1.6,43.9,0.4,0.9,41.2,0.3,0.6,46.7,0.7,2.0,35.2,1.2,3.5,34.9
148,Frank Ntilikina,DAL,24,4.7,7.5,63.6,1.0,2.4,41.7,0.8,1.8,46.4,0.7,1.8,39.3,1.4,3.8,36.3,1.7,4.8,34.8
149,Franz Wagner,ORL,21,12.6,18.7,67.3,2.7,6.4,41.6,2.0,4.5,43.7,1.4,3.4,42.0,4.0,10.2,39.2,5.1,15.6,32.7
150,Fred VanVleet,TOR,28,14.4,21.3,67.4,3.4,7.5,45.3,2.1,4.5,47.6,1.3,3.2,41.1,4.3,10.6,40.5,5.2,14.7,35.4
151,Furkan Korkmaz,PHI,25,4.8,7.3,65.5,0.7,1.9,34.1,0.8,1.5,51.7,0.4,1.3,29.2,1.2,2.8,44.1,1.5,4.9,30.1
152,Gabe Vincent,MIA,26,8.8,13.4,65.9,2.5,5.2,48.7,1.3,4.0,33.0,1.2,2.5,45.5,2.8,8.0,35.1,4.2,11.4,36.3
153,Garrett Temple,NOP,36,3.1,4.4,68.8,0.8,1.8,46.4,0.5,1.5,33.3,0.2,0.3,50.0,0.6,2.3,26.8,1.6,4.4,37.8
