,Player,Team,Age,Restricted Area_FGM,Restricted Area_FGA,Restricted Area_FG%,In The Paint (Non-RA)_FGM,In The Paint (Non-RA)_FGA,In The Paint (Non-RA)_FG%,Mid-Range_FGM,Mid-Range_FGA,Mid-Range_FG%,Left Corner 3._FGM,Left Corner 3._FGA,Left Corner 3._FG%,Right Corner 3._FGM,Right Corner 3._FGA,Right Corner 3._FG%,Corner 3_FGM,Corner 3_FGA,Corner 3_FG%,Above the Break 3._FGM,Above the Break 3._FGA,Above the Break 3._FG%
18,Andre Iguodala,GSW,39,0.7,0.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,50.0
19,Andrew Nembhard,IND,23,0.9,1.3,71.2,0.7,1.8,39.4,0.4,1.1,39.3,0.1,0.4,31.8,0.2,0.6,36.7,0.3,1.0,34.6,0.8,2.5,33.8
20,Andrew Wiggins,GSW,27,2.0,2.7,72.3,1.4,3.2,44.1,1.0,2.3,42.4,0.3,0.8,35.7,0.2,0.5,35.0,0.5,1.3,35.4,1.9,4.8,40.7
21,Anfernee Simons,POR,23,2.1,3.1,66.1,1.0,2.3,44.4,1.0,2.3,45.6,0.3,0.7,36.6,0.2,0.4,45.5,0.5,1.1,39.7,3.1,8.1,37.9
22,Anthony Davis,LAL,29,6.0,8.0,74.6,2.0,4.7,43.1,1.4,3.3,41.1,0.0,0.1,0.0,0.1,0.1,40.0,0.1,0.2,25.0,0.3,1.3,25.6
23,Anthony Edwards,MIN,21,4.2,6.6,63.9,1.0,2.6,37.8,1.1,2.8,39.1,0.2,0.4,47.8,0.1,0.2,42.9,0.3,0.6,45.9,2.4,6.6,35.9
24,Anthony Gill,WAS,30,0.9,1.0,89.7,0.3,0.6,45.8,0.0,0.0,100.0,0.1,0.3,33.3,0.0,0.2,0.0,0.1,0.5,21.4,0.0,0.1,0.0
25,Anthony Lamb,GSW,25,0.7,0.9,83.3,0.5,0.8,59.4,0.1,0.1,50.0,0.3,0.7,37.9,0.2,0.6,33.3,0.5,1.3,35.8,0.9,2.1,43.7
26,Austin Reaves,LAL,24,1.2,1.5,78.0,0.7,1.3,54.7,0.3,0.8,36.7,0.1,0.5,25.0,0.3,0.6,45.8,0.4,1.1,36.4,0.9,2.3,37.4
27,Austin Rivers,MIN,30,0.8,1.2,64.8,0.3,0.5,50.0,0.0,0.1,20.0,0.5,1.2,41.3,0.4,0.8,51.6,0.8,1.8,45.5,0.1,0.8,15.2
28,Ayo Dosunmu,CHI,23,2.5,3.6,68.0,0.3,0.7,47.4,0.2,0.7,34.2,0.2,0.7,27.8,0.2,0.6,36.4,0.4,1.3,31.9,0.4,1.3,32.4
29,Bam Adebayo,MIA,25,3.9,5.8,67.6,3.8,7.7,49.8,0.8,2.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,10.0
30,Ben Simmons,BKN,26,2.1,3.0,68.5,1.0,2.3,44.8,0.1,0.3,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Bennedict Mathurin,IND,20,2.7,4.6,59.5,1.0,2.9,34.9,0.4,0.9,37.5,0.1,0.4,19.2,0.2,0.4,43.5,0.3,0.8,30.6,1.1,3.4,32.7
32,Bismack Biyombo,PHX,30,1.2,1.6,78.6,0.5,1.4,34.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Blake Griffin,BOS,33,0.8,1.1,70.4,0.1,0.3,42.9,0.0,0.0,0.0,0.3,0.7,38.5,0.1,0.3,40.0,0.3,0.8,38.9,0.3,0.8,40.0
34,Blake Wesley,SAS,19,0.8,1.5,52.4,0.1,0.6,11.1,0.4,1.1,40.0,0.3,0.5,60.0,0.1,0.2,50.0,0.3,0.6,57.1,0.2,0.7,30.0
35,Boban Marjanovic,HOU,34,0.6,0.7,81.8,0.6,0.9,62.5,0.1,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
36,Bobby Portis,MIL,28,2.3,3.4,67.1,1.4,2.6,52.4,1.1,2.3,46.3,0.2,0.6,31.0,0.1,0.6,15.4,0.3,1.2,23.6,1.0,2.4,39.5
37,Bogdan Bogdanovic,ATL,30,0.8,1.5,56.0,0.9,1.9,48.4,0.9,2.1,41.4,0.2,0.8,25.9,0.4,0.9,41.4,0.6,1.7,33.9,2.2,5.5,39.9
38,Bojan Bogdanovic,DET,33,1.9,2.8,67.7,1.6,3.3,47.5,1.3,2.8,48.1,0.5,0.9,56.3,0.3,1.0,32.1,0.8,1.9,43.3,1.6,4.1,39.4
39,Bol Bol,ORL,23,2.5,3.0,82.6,0.9,1.8,51.6,0.4,1.1,35.6,0.1,0.2,30.0,0.0,0.2,20.0,0.1,0.4,25.0,0.4,1.2,36.1
40,Bones Hyland,LAC,22,1.2,2.1,58.6,0.5,1.7,27.4,0.3,0.8,33.3,0.3,0.5,61.9,0.0,0.2,12.5,0.3,0.7,48.3,1.8,5.0,36.3
41,Bradley Beal,WAS,29,3.4,4.5,74.0,1.5,3.4,43.6,2.1,4.1,51.4,0.3,0.7,47.8,0.1,0.3,33.3,0.4,0.9,43.8,1.3,3.6,36.1
42,Brandon Boston Jr.,LAC,21,1.1,1.8,62.9,0.4,1.7,24.2,0.5,1.3,37.5,0.1,0.1,100,0.0,0.5,0.0,0.1,0.4,16.7,0.6,1.2,47.8
43,Brandon Clarke,MEM,26,2.8,3.5,79.4,1.3,2.4,54.5,0.2,0.4,45.0,0.0,0.0,0.0,0.0,0.1,25.0,0.0,0.1,16.7,0.0,0.0,0.0
44,Brandon Ingram,NOP,25,2.0,3.0,68.1,1.7,4.0,43.5,2.7,6.3,42.4,0.1,0.3,42.9,0.0,0.0,100,0.2,0.3,50.0,1.4,3.5,40.0
45,Braxton Key,DET,25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Brook Lopez,MIL,34,2.3,3.2,71.0,0.9,1.7,50.5,0.5,1.1,45.9,0.2,0.4,40.9,0.3,0.7,40.5,0.4,1.1,40.7,1.4,3.8,36.8
47,Bruce Brown,DEN,26,2.2,3.1,71.0,0.7,1.9,35.8,0.2,0.5,32.3,0.1,0.6,15.2,0.5,0.9,54.0,0.6,1.5,38.6,0.8,2.0,40.4
48,Bruno Fernando,ATL,24,1.3,2.0,64.5,0.2,0.9,25.0,0.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Bryce McGowens,CHA,20,0.8,1.4,54.5,0.2,0.7,31.3,0.0,0.3,0.0,0.0,0.1,33.3,0.2,0.3,60.0,0.2,0.4,50.0,0.3,0.9,28.6
50,Bryn Forbes,MIN,29,0.1,0.2,50.0,0.2,0.7,35.3,0.3,0.6,50.0,0.2,0.4,37.5,0.1,0.3,40.0,0.2,0.6,38.5,0.4,1.3,28.1
51,Buddy Boeheim,DET,23,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0
52,Buddy Hield,IND,30,1.5,2.5,60.7,0.3,0.9,32.1,0.6,1.3,44.7,0.5,1.0,47.5,0.4,0.6,55.3,0.8,1.7,50.5,2.9,7.3,40.1
53,CJ McCollum,NOP,31,1.7,3.0,57.5,1.7,3.7,46.0,1.6,4.1,39.8,0.3,0.5,52.0,0.0,0.4,10.5,0.3,0.9,34.1,2.5,6.5,39.0
54,Cade Cunningham,DET,21,2.3,4.3,54.9,1.8,4.7,37.5,2.3,4.7,48.2,0.0,0.1,0.0,0.1,0.3,33.3,0.1,0.3,25.0,1.3,4.7,28.6
55,Caleb Houstan,ORL,20,0.4,0.8,46.2,0.0,0.1,50.0,0.1,0.2,42.9,0.2,0.4,46.2,0.3,0.6,55.6,0.5,0.9,51.6,0.5,1.6,30.8
56,Caleb Martin,MIA,27,1.5,2.4,65.5,0.3,1.0,32.0,0.6,1.3,44.3,0.1,0.6,20.0,0.3,0.9,35.6,0.5,1.6,29.3,0.9,2.1,41.2
57,Cam Reddish,POR,23,1.7,2.7,64.4,0.3,0.8,35.3,0.1,0.4,33.3,0.4,0.9,42.1,0.0,0.3,0.0,0.4,1.2,30.8,0.5,1.8,30.8
58,Cam Thomas,BKN,21,0.9,1.3,64.2,1.1,2.5,44.7,0.8,2.1,40.0,0.1,0.1,50.0,0.1,0.1,75.0,0.1,0.2,62.5,0.7,2.0,37.3
59,Cameron Johnson,BKN,26,1.5,2.2,69.0,0.2,0.8,25.0,0.5,1.3,36.0,0.3,0.7,41.7,0.7,1.3,52.2,0.9,1.8,48.6,1.7,4.1,41.0
60,Cameron Payne,PHX,28,1.0,1.8,56.0,1.2,3.0,39.3,0.6,1.7,37.5,0.1,0.2,33.3,0.1,0.3,42.9,0.2,0.5,38.5,1.5,4.0,38.4
61,Caris LeVert,CLE,28,1.7,2.9,58.3,0.9,2.4,34.8,0.2,0.9,24.0,0.2,0.5,44.8,0.2,0.5,42.3,0.4,1.0,43.6,1.1,3.3,34.3
62,Carlik Jones,CHI,25,1.0,1.0,100.0,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0
63,Cedi Osman,CLE,27,1.6,2.3,71.2,0.2,0.7,28.9,0.1,0.2,25.0,0.3,0.7,45.7,0.2,0.5,42.3,0.5,1.1,44.3,0.9,3.0,32.0
64,Charles Bassey,SAS,22,1.6,2.0,77.6,0.2,0.5,41.7,0.2,0.3,66.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,40.0
65,Chima Moneke,SAC,27,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Chimezie Metu,SAC,25,1.6,2.1,75.6,0.3,0.6,50.0,0.1,0.1,60.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.7,28.6
67,Chris Boucher,TOR,30,2.1,3.3,64.0,0.4,0.9,39.6,0.2,0.4,47.8,0.2,0.5,33.3,0.3,0.8,35.0,0.4,1.2,34.4,0.4,1.3,30.3
68,Chris Duarte,IND,25,0.8,1.5,51.9,0.2,0.5,36.8,0.5,1.3,37.0,0.2,0.7,32.0,0.1,0.6,20.0,0.3,1.3,26.7,0.7,2.4,29.8
69,Chris Paul,PHX,37,0.2,0.4,56.3,1.2,2.7,44.6,1.7,3.7,45.3,0.1,0.2,44.4,0.0,0.0,0.0,0.1,0.3,40.0,1.5,4.0,38.1
70,Chris Silva,DAL,26,0.0,0.0,0.0,1.0,1.0,100,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,21,1.2,1.8,68.1,0.1,0.5,25.0,0.1,0.2,25.0,0.2,0.3,50.0,0.0,0.2,11.1,0.2,0.5,36.0,0.3,0.7,37.1
72,Christian Koloko,TOR,22,1.2,2.1,57.3,0.0,0.3,13.3,0.1,0.1,60.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.1,25.0,0.0,0.1,0.0
73,Christian Wood,DAL,27,3.0,4.3,70.1,1.3,2.2,59.6,0.4,1.1,36.5,0.1,0.3,38.5,0.1,0.5,30.4,0.3,0.8,33.3,1.5,3.8,38.8
74,Chuma Okeke,ORL,24,0.7,1.0,66.7,0.1,0.3,40.0,0.0,0.3,0.0,0.1,0.4,25.0,0.2,0.3,60.0,0.3,0.7,38.5,0.7,2.6,28.3
75,Clint Capela,ATL,28,5.0,7.4,67.3,0.5,1.4,39.7,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Coby White,CHI,22,1.0,1.6,61.8,0.3,0.7,45.7,0.2,0.6,28.6,0.2,0.6,30.0,0.1,0.2,45.5,0.3,0.8,34.1,1.3,3.7,35.2
77,Cody Martin,CHA,27,1.3,2.3,57.1,0.1,0.3,50.0,0.3,0.9,33.3,0.1,0.4,33.3,0.3,0.5,66.7,0.4,0.9,50.0,0.0,1.1,0.0
78,Cole Anthony,ORL,22,1.3,2.1,62.5,1.1,2.4,46.7,0.7,1.8,40.8,0.1,0.2,50.0,0.0,0.1,0.0,0.1,0.3,36.4,1.0,3.0,32.8
79,Cole Swider,LAL,23,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.5,100,0.0,0.0,0.0,0.3,0.3,100,0.2,1.0,16.7
80,Collin Sexton,UTA,24,2.1,3.6,58.5,1.5,3.0,49.3,0.4,0.8,52.8,0.1,0.3,42.9,0.1,0.2,54.5,0.3,0.5,48.0,0.8,2.0,39.6
81,Corey Kispert,WAS,23,1.1,1.5,74.3,0.3,0.7,37.1,0.0,0.2,20.0,0.3,0.7,50.0,0.2,0.5,41.7,0.5,1.2,46.4,1.3,3.3,39.2
82,Cory Joseph,DET,31,0.4,0.7,63.0,0.3,0.9,33.3,0.3,0.7,41.4,0.1,0.1,40.0,0.0,0.3,11.1,0.1,0.4,21.4,0.5,1.5,33.3
83,D'Angelo Russell,LAL,26,1.5,2.1,70.9,0.9,2.0,44.1,1.2,2.5,49.6,0.2,0.5,41.4,0.1,0.3,22.2,0.3,0.8,34.0,2.4,6.1,39.3
84,Daishen Nix,HOU,21,0.3,0.7,51.9,0.1,0.5,28.6,0.0,0.1,33.3,0.0,0.1,20.0,0.1,0.3,25.0,0.1,0.4,23.5,0.6,1.8,33.3
85,Dalano Banton,TOR,23,1.0,1.3,78.8,0.2,0.7,22.2,0.1,0.5,15.4,0.1,0.3,16.7,0.1,0.3,33.3,0.1,0.5,25.0,0.4,1.3,30.3
86,Dalen Terry,CHI,20,0.4,0.7,53.8,0.0,0.1,0.0,0.1,0.1,50.0,0.0,0.1,0.0,0.1,0.2,50.0,0.1,0.2,33.3,0.0,0.2,0.0
87,Damian Jones,UTA,27,1.1,1.8,64.3,0.1,0.3,20.0,0.1,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
88,Damian Lillard,POR,32,3.5,5.4,64.9,0.7,1.6,45.2,1.0,1.9,49.4,0.1,0.4,26.3,0.2,0.3,60.0,0.3,0.8,41.2,3.8,10.2,37.3
89,Damion Lee,PHX,30,0.5,0.9,50.9,0.4,1.1,35.5,0.4,0.8,42.9,0.5,0.8,63.6,0.3,0.8,38.6,0.8,1.5,51.1,0.9,2.2,40.3
90,Daniel Gafford,WAS,24,2.6,3.1,82.4,0.8,1.3,58.3,0.1,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Daniel Theis,IND,30,2.0,3.0,66.7,0.8,1.2,71.4,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,1.2,14.3
92,Danny Green,MEM,35,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,1.3,25.0,0.3,1.3,25.0,0.7,1.3,50.0
93,Danuel House Jr.,PHI,29,0.7,0.9,78.1,0.1,0.3,50.0,0.0,0.2,14.3,0.1,0.4,23.1,0.2,0.6,35.3,0.3,0.9,30.0,0.4,1.1,36.6
94,Dario Saric,OKC,28,0.8,1.3,63.8,0.5,1.2,40.0,0.0,0.5,5.9,0.1,0.3,37.5,0.2,0.5,42.9,0.3,0.7,40.9,0.5,1.3,38.3
95,Darius Bazley,PHX,22,1.2,2.4,51.8,0.2,0.5,33.3,0.1,0.3,30.0,0.1,0.3,33.3,0.2,0.2,62.5,0.2,0.5,47.1,0.3,0.8,35.7
96,Darius Days,HOU,23,0.5,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,100,0.0,0.0,0.0,0.5,0.5,100,0.5,1.0,50.0
97,Darius Garland,CLE,23,1.6,3.0,52.7,2.0,4.0,50.0,1.4,3.0,45.3,0.0,0.1,28.6,0.2,0.4,57.1,0.3,0.6,50.0,2.3,5.6,40.5
98,David Duke Jr.,BKN,23,1.3,2.3,54.3,0.1,0.4,33.3,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.1,0.0
99,David Roddy,MEM,21,1.2,1.7,66.3,0.3,1.0,36.4,0.1,0.2,37.5,0.3,0.8,37.1,0.2,0.7,25.9,0.4,1.4,32.3,0.4,1.5,26.8
100,Davion Mitchell,SAC,24,1.0,1.5,65.4,0.3,0.6,51.5,0.2,0.6,38.2,0.1,0.3,26.7,0.1,0.3,33.3,0.2,0.6,30.0,0.6,1.8,33.3
101,Davis Bertans,DAL,30,0.2,0.3,63.6,0.0,0.0,100,0.1,0.1,100.0,0.4,0.6,73.3,0.1,0.4,30.0,0.5,0.8,56.0,0.7,2.1,32.4
102,Davon Reed,LAL,27,0.1,0.3,44.4,0.1,0.4,13.3,0.1,0.4,30.8,0.1,0.4,20.0,0.1,0.2,75.0,0.2,0.5,35.7,0.3,0.8,36.7
103,Day'Ron Sharpe,BKN,21,1.5,2.5,59.2,0.2,0.5,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,80.0
104,De'Aaron Fox,SAC,25,2.8,3.7,75.1,3.1,5.9,52.6,1.8,3.8,46.4,0.2,0.5,34.8,0.1,0.2,25.0,0.2,0.7,31.4,1.3,4.0,32.4
105,De'Andre Hunter,ATL,25,1.3,2.3,59.3,1.2,2.6,45.5,1.6,3.1,50.0,0.4,1.3,35.0,0.3,0.7,38.7,0.7,1.9,36.3,0.9,2.5,35.2
106,De'Anthony Melton,PHI,24,1.1,2.1,53.6,0.3,0.9,34.0,0.2,0.5,38.5,0.2,0.7,30.6,0.3,0.8,40.5,0.5,1.5,35.9,1.7,3.9,42.1
107,DeAndre Jordan,DEN,34,2.1,2.6,80.9,0.0,0.2,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
108,DeMar DeRozan,CHI,33,2.5,3.5,71.1,1.7,3.5,48.1,4.4,9.4,47.1,0.1,0.5,28.0,0.0,0.1,33.3,0.2,0.5,28.6,0.4,1.0,34.5
109,Dean Wade,CLE,26,0.7,0.9,75.0,0.0,0.2,14.3,0.0,0.2,20.0,0.4,0.9,42.9,0.3,0.7,40.0,0.6,1.4,41.5,0.6,1.7,38.0
110,Deandre Ayton,PHX,24,4.2,5.3,78.5,2.7,5.4,50.0,1.1,2.5,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,30.4
111,Dejounte Murray,ATL,26,2.0,3.1,65.4,2.1,4.5,46.1,2.3,4.9,46.3,0.5,0.9,59.6,0.2,0.5,30.8,0.7,1.4,49.3,1.4,4.2,32.6
112,Delon Wright,WAS,30,0.7,1.0,67.9,0.6,1.4,42.1,0.2,0.3,55.6,0.2,0.4,36.4,0.0,0.3,16.7,0.2,0.6,29.4,0.5,1.7,31.1
113,Deni Avdija,WAS,22,1.9,2.8,68.4,0.4,1.4,28.4,0.1,0.3,21.4,0.1,0.4,36.8,0.1,0.4,30.0,0.2,0.7,33.3,0.7,2.4,29.1
114,Dennis Schroder,LAL,29,1.1,2.2,50.0,0.9,2.1,44.1,0.8,1.8,43.8,0.3,0.7,39.3,0.1,0.3,38.5,0.4,0.9,39.0,0.8,2.6,32.7
115,Dennis Smith Jr.,CHA,25,2.0,3.1,65.8,0.5,1.7,32.3,0.5,1.4,34.0,0.1,0.3,36.4,0.0,0.1,20.0,0.1,0.4,31.3,0.3,1.5,18.5
116,Deonte Burton,SAC,29,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
117,Dereon Seabron,NOP,22,0.5,0.5,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Derrick Jones Jr.,CHI,25,1.4,2.3,63.5,0.1,0.3,21.4,0.0,0.0,100.0,0.2,0.6,40.0,0.1,0.3,23.1,0.3,0.8,34.2,0.1,0.3,31.3
119,Derrick Rose,NYK,34,0.8,1.5,52.6,0.7,1.5,42.5,0.2,0.7,29.4,0.2,0.3,50.0,0.0,0.2,0.0,0.2,0.5,30.8,0.6,1.8,31.9
120,Derrick White,BOS,28,1.1,1.8,60.6,0.9,1.9,48.1,0.2,0.5,38.5,0.3,0.8,41.9,0.3,0.8,42.2,0.6,1.5,42.0,1.1,3.0,37.9
121,Desmond Bane,MEM,24,2.2,4.0,54.7,1.6,3.5,45.0,0.6,1.4,44.7,0.4,0.8,50.0,0.2,0.3,77.8,0.6,1.0,57.1,2.5,6.0,41.0
122,Devin Booker,PHX,26,2.5,3.8,67.5,1.9,4.0,47.6,2.8,6.0,46.0,0.2,0.5,50.0,0.1,0.4,30.8,0.4,0.9,40.7,2.0,5.5,35.7
123,Devin Vassell,SAS,22,1.6,2.7,57.7,0.8,2.2,34.4,2.0,4.1,48.3,0.3,0.7,40.0,0.4,0.7,65.0,0.7,1.4,52.5,2.1,5.5,38.1
124,Devon Dotson,WAS,23,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.6,0.0,0.2,0.2,100
125,Devonte' Graham,SAS,27,0.2,0.4,40.9,0.1,0.3,46.7,0.2,0.3,52.9,0.1,0.3,50.0,0.1,0.2,33.3,0.2,0.5,42.3,1.2,3.4,34.2
126,Dewayne Dedmon,MIA,33,1.0,1.7,59.6,0.6,1.0,61.3,0.1,0.3,33.3,0.0,0.1,0.0,0.0,0.1,50.0,0.0,0.2,16.7,0.3,1.0,32.3
127,Dillon Brooks,MEM,27,1.7,3.0,55.9,1.5,3.5,41.1,0.6,2.0,32.7,0.2,0.6,35.5,0.1,0.3,17.6,0.3,0.9,29.2,1.5,4.8,32.0
128,Domantas Sabonis,SAC,26,4.9,6.8,71.5,1.2,2.5,50.0,0.5,1.1,50.0,0.0,0.1,33.3,0.0,0.0,0.0,0.0,0.1,25.0,0.4,1.0,37.5
129,Dominick Barlow,SAS,19,0.8,1.6,50.0,0.2,0.2,100,0.3,0.3,100.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.1,0.0
130,Donovan Mitchell,CLE,26,3.0,4.4,67.9,1.5,3.0,49.7,1.3,2.9,45.8,0.2,0.4,38.1,0.1,0.2,30.0,0.2,0.6,35.5,3.4,8.7,39.4
131,Donte DiVincenzo,GSW,26,0.6,1.2,54.5,0.3,0.7,37.1,0.1,0.3,37.5,0.2,0.6,34.5,0.3,0.6,53.6,0.5,1.2,43.9,1.5,3.7,41.1
132,Dorian Finney-Smith,BKN,29,1.2,1.9,65.0,0.1,0.5,20.0,0.0,0.2,28.6,0.4,1.0,42.9,0.5,1.2,40.4,0.9,2.2,41.5,1.0,3.0,31.5
133,Doug McDermott,SAS,31,1.1,1.8,63.6,0.5,1.1,44.6,0.2,0.7,33.3,0.3,0.6,50.0,0.1,0.3,33.3,0.4,0.9,44.2,1.4,3.5,40.1
134,Draymond Green,GSW,32,1.6,2.3,69.0,0.9,1.8,48.9,0.1,0.2,50.0,0.1,0.3,28.6,0.2,0.3,47.1,0.2,0.6,38.7,0.4,1.3,29.7
