,Player,Team,Age,Restricted Area_FGM,Restricted Area_FGA,Restricted Area_FG%,In The Paint (Non-RA)_FGM,In The Paint (Non-RA)_FGA,In The Paint (Non-RA)_FG%,Mid-Range_FGM,Mid-Range_FGA,Mid-Range_FG%,Left Corner 3._FGM,Left Corner 3._FGA,Left Corner 3._FG%,Right Corner 3._FGM,Right Corner 3._FGA,Right Corner 3._FG%,Corner 3_FGM,Corner 3_FGA,Corner 3_FG%,Above the Break 3._FGM,Above the Break 3._FGA,Above the Break 3._FG%
17,Andre Drummond,CHI,29,2.5,3.7,68.0,0.2,0.6,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Andre Iguodala,GSW,39,0.7,0.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,50.0
19,Andrew Nembhard,IND,23,0.9,1.2,70.1,0.7,1.8,40.6,0.4,1.1,40.4,0.1,0.4,30.4,0.2,0.6,35.5,0.3,1.0,33.3,0.8,2.5,33.6
20,Andrew Wiggins,GSW,28,2.0,2.7,72.3,1.4,3.2,44.1,1.0,2.3,42.4,0.3,0.8,35.7,0.2,0.5,35.0,0.5,1.3,35.4,1.9,4.8,40.7
21,Anfernee Simons,POR,23,2.1,3.1,65.9,1.0,2.3,43.5,1.0,2.3,45.7,0.3,0.7,36.6,0.2,0.4,45.5,0.4,1.1,39.7,3.1,8.1,37.9
22,Anthony Davis,LAL,29,5.9,7.8,75.4,2.1,4.7,43.8,1.4,3.2,42.2,0.0,0.1,0.0,0.1,0.1,40.0,0.1,0.2,25.0,0.3,1.2,25.0
23,Anthony Edwards,MIN,21,4.3,6.7,63.4,1.0,2.6,37.0,1.1,2.8,39.2,0.2,0.4,45.8,0.1,0.2,42.9,0.3,0.6,44.7,2.4,6.6,35.9
24,Anthony Gill,WAS,30,0.9,1.0,89.7,0.3,0.6,48.0,0.0,0.0,100.0,0.1,0.3,33.3,0.0,0.2,0.0,0.1,0.5,21.4,0.0,0.1,0.0
25,Anthony Lamb,GSW,25,0.7,0.9,84.6,0.4,0.8,55.9,0.1,0.1,50.0,0.3,0.7,37.9,0.2,0.7,34.6,0.5,1.3,36.4,0.9,2.1,40.6
26,Austin Reaves,LAL,24,1.2,1.5,79.4,0.7,1.3,55.6,0.3,0.7,36.7,0.1,0.5,25.0,0.3,0.6,45.8,0.4,1.0,36.4,0.9,2.2,38.3
27,Austin Rivers,MIN,30,0.8,1.2,65.5,0.2,0.5,50.0,0.0,0.1,20.0,0.5,1.1,40.4,0.4,0.7,50.0,0.8,1.8,44.3,0.1,0.8,17.1
28,Ayo Dosunmu,CHI,23,2.4,3.7,66.5,0.3,0.7,44.2,0.3,0.8,35.6,0.2,0.7,29.7,0.2,0.6,35.1,0.4,1.3,32.4,0.4,1.3,32.9
29,Bam Adebayo,MIA,25,3.9,5.7,67.7,3.9,7.8,49.3,0.8,1.9,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9.1
30,Ben Simmons,BKN,26,2.0,3.0,68.8,1.0,2.3,44.3,0.1,0.3,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Bennedict Mathurin,IND,20,2.7,4.6,59.5,1.0,2.9,34.9,0.4,1.0,37.3,0.1,0.4,22.2,0.2,0.4,44.0,0.3,0.9,32.7,1.1,3.4,32.9
32,Bismack Biyombo,PHX,30,1.2,1.6,79.2,0.5,1.4,34.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Blake Griffin,BOS,33,0.9,1.3,68.6,0.2,0.3,44.4,0.0,0.0,0.0,0.2,0.6,35.7,0.1,0.3,33.3,0.3,0.8,35.0,0.5,1.0,44.4
34,Blake Wesley,SAS,19,0.8,1.6,46.2,0.1,0.7,9.1,0.4,1.0,37.5,0.2,0.4,60.0,0.1,0.2,50.0,0.3,0.5,57.1,0.3,0.9,35.7
35,Boban Marjanovic,HOU,34,0.5,0.6,81.8,0.6,1.0,57.9,0.1,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
36,Bobby Portis,MIL,28,2.3,3.4,67.3,1.4,2.6,53.2,1.1,2.3,46.4,0.2,0.6,30.0,0.1,0.6,15.4,0.3,1.2,23.2,1.0,2.4,39.7
37,Bogdan Bogdanovic,ATL,30,0.8,1.4,56.0,1.0,1.9,50.7,0.9,2.0,42.3,0.2,0.8,25.9,0.3,0.8,41.4,0.5,1.6,33.9,2.2,5.4,40.2
38,Bojan Bogdanovic,DET,33,1.9,2.8,68.1,1.6,3.4,48.2,1.4,2.8,47.8,0.5,0.8,56.3,0.3,1.0,31.6,0.8,1.8,42.9,1.6,4.1,39.2
39,Bol Bol,ORL,23,2.5,3.0,82.4,0.9,1.7,51.1,0.4,1.1,35.0,0.1,0.2,27.3,0.0,0.2,20.0,0.1,0.4,23.8,0.4,1.2,35.4
40,Bones Hyland,LAC,22,1.2,2.0,58.4,0.5,1.7,27.6,0.3,0.8,32.4,0.3,0.5,61.9,0.0,0.2,12.5,0.3,0.7,48.3,1.8,4.9,36.6
41,Bradley Beal,WAS,29,3.4,4.6,72.7,1.5,3.5,44.2,2.1,4.1,50.7,0.3,0.7,44.4,0.1,0.4,30.8,0.4,1.1,40.0,1.3,3.5,36.6
42,Brandon Boston Jr.,LAC,21,1.0,1.7,62.9,0.4,1.7,24.2,0.5,1.3,37.5,0.1,0.1,100,0.0,0.5,0.0,0.1,0.4,16.7,0.5,1.1,47.8
43,Brandon Clarke,MEM,26,2.8,3.5,78.7,1.3,2.4,53.2,0.2,0.4,45.0,0.0,0.0,0.0,0.0,0.1,25.0,0.0,0.1,16.7,0.0,0.0,0.0
44,Brandon Ingram,NOP,25,2.0,3.1,62.8,1.9,4.2,44.3,2.7,6.4,42.8,0.1,0.3,42.9,0.0,0.0,100,0.2,0.3,50.0,1.5,3.6,42.2
45,Braxton Key,DET,26,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Brook Lopez,MIL,34,2.4,3.2,72.9,0.9,1.8,49.5,0.5,1.1,46.0,0.2,0.4,39.1,0.3,0.7,39.5,0.4,1.1,39.3,1.4,3.8,37.2
47,Bruce Brown,DEN,26,2.2,3.1,71.8,0.7,1.8,35.8,0.2,0.6,30.3,0.1,0.6,14.7,0.5,0.9,52.9,0.5,1.4,37.6,0.8,2.0,39.3
48,Bruno Fernando,ATL,24,1.3,2.0,64.6,0.2,0.8,25.0,0.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Bryce McGowens,CHA,20,0.8,1.5,51.4,0.2,0.7,29.4,0.0,0.3,0.0,0.1,0.2,50.0,0.2,0.4,57.1,0.3,0.5,54.5,0.3,0.9,28.6
50,Bryn Forbes,MIN,29,0.1,0.2,50.0,0.2,0.7,35.3,0.3,0.6,50.0,0.2,0.4,37.5,0.1,0.3,40.0,0.2,0.6,38.5,0.4,1.3,28.1
51,Buddy Boeheim,DET,23,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0
52,Buddy Hield,IND,30,1.5,2.4,61.2,0.3,0.9,33.3,0.6,1.3,45.6,0.5,1.0,45.3,0.3,0.7,52.5,0.8,1.7,48.1,3.0,7.3,41.0
53,CJ McCollum,NOP,31,1.7,3.0,57.2,1.7,3.7,46.0,1.6,4.1,40.3,0.2,0.5,52.0,0.0,0.4,10.0,0.3,0.8,33.3,2.5,6.5,39.5
54,Cade Cunningham,DET,21,2.3,4.3,54.9,1.8,4.7,37.5,2.3,4.7,48.2,0.0,0.1,0.0,0.1,0.3,33.3,0.1,0.3,25.0,1.3,4.7,28.6
55,Caleb Houstan,ORL,20,0.4,0.8,48.1,0.0,0.1,50.0,0.1,0.2,37.5,0.2,0.4,42.9,0.3,0.6,55.6,0.5,0.9,50.0,0.5,1.6,32.1
56,Caleb Martin,MIA,27,1.6,2.4,66.9,0.3,1.1,30.2,0.6,1.3,44.4,0.1,0.6,18.8,0.3,0.9,35.6,0.4,1.5,28.6,0.9,2.2,41.7
57,Cam Reddish,POR,23,1.8,2.8,62.7,0.4,0.9,42.9,0.1,0.4,30.0,0.4,0.9,45.0,0.0,0.4,10.0,0.4,1.3,33.3,0.7,2.2,32.7
58,Cam Thomas,BKN,21,0.8,1.3,64.8,1.1,2.5,43.4,0.9,2.2,40.4,0.1,0.1,50.0,0.1,0.1,75.0,0.1,0.2,62.5,0.9,2.2,39.5
59,Cameron Johnson,BKN,26,1.5,2.2,68.1,0.2,0.8,23.5,0.5,1.3,39.3,0.3,0.8,33.3,0.7,1.4,46.4,0.9,2.0,41.9,1.7,4.2,40.9
60,Cameron Payne,PHX,28,1.0,1.8,54.7,1.2,2.9,40.0,0.6,1.7,37.5,0.1,0.2,33.3,0.1,0.3,42.9,0.2,0.4,38.5,1.6,4.0,39.3
61,Caris LeVert,CLE,28,1.7,2.8,59.4,0.8,2.3,34.8,0.2,0.9,24.0,0.2,0.5,44.8,0.2,0.5,42.3,0.4,1.0,43.6,1.1,3.2,33.7
62,Carlik Jones,CHI,25,0.5,1.0,50.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
63,Cedi Osman,CLE,27,1.6,2.3,69.9,0.2,0.7,30.8,0.1,0.2,25.0,0.3,0.7,45.7,0.2,0.5,40.7,0.5,1.1,43.5,1.0,3.0,32.2
64,Charles Bassey,SAS,22,1.7,2.3,73.3,0.2,0.6,35.3,0.2,0.3,71.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,50.0
65,Chima Moneke,SAC,27,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Chimezie Metu,SAC,25,1.6,2.1,75.3,0.3,0.6,48.0,0.1,0.1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.6,28.6
67,Chris Boucher,TOR,30,2.1,3.3,64.4,0.4,0.9,43.1,0.2,0.4,47.8,0.2,0.5,32.0,0.3,0.8,36.6,0.4,1.2,34.8,0.4,1.3,29.0
68,Chris Duarte,IND,25,0.8,1.6,51.7,0.2,0.5,36.8,0.5,1.4,36.0,0.2,0.7,32.0,0.2,0.7,27.3,0.4,1.3,29.8,0.8,2.5,30.8
69,Chris Paul,PHX,37,0.2,0.4,52.9,1.3,2.7,47.7,1.7,3.8,44.4,0.1,0.3,40.0,0.0,0.1,50.0,0.1,0.3,41.7,1.4,3.8,37.3
70,Chris Silva,DAL,26,0.0,0.0,0.0,1.0,1.0,100,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,21,1.2,1.7,68.5,0.1,0.5,25.0,0.1,0.2,25.0,0.2,0.4,52.9,0.0,0.2,11.1,0.2,0.5,38.5,0.3,0.7,36.1
72,Christian Koloko,TOR,22,1.2,2.1,57.3,0.0,0.3,13.3,0.1,0.1,60.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.1,25.0,0.0,0.1,0.0
73,Christian Wood,DAL,27,3.0,4.3,70.3,1.3,2.2,58.9,0.4,1.1,35.7,0.1,0.3,38.5,0.2,0.5,32.0,0.3,0.8,34.2,1.4,3.8,38.0
74,Chuma Okeke,ORL,24,0.6,0.9,66.7,0.1,0.3,40.0,0.0,0.3,0.0,0.1,0.4,25.0,0.2,0.3,60.0,0.3,0.7,38.5,0.7,2.5,27.7
75,Clint Capela,ATL,28,4.9,7.3,68.0,0.5,1.4,38.1,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Coby White,CHI,23,1.0,1.6,63.0,0.3,0.8,45.0,0.2,0.6,34.4,0.2,0.7,27.3,0.1,0.2,50.0,0.3,0.9,33.3,1.3,3.7,35.2
77,Cody Martin,CHA,27,1.3,2.3,57.1,0.1,0.3,50.0,0.3,0.9,33.3,0.1,0.4,33.3,0.3,0.5,66.7,0.4,0.9,50.0,0.0,1.1,0.0
78,Cody Zeller,MIA,30,3.0,4.0,75.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Cole Anthony,ORL,22,1.3,2.1,62.2,1.1,2.4,44.3,0.8,1.8,41.1,0.1,0.2,55.6,0.0,0.1,0.0,0.1,0.3,41.7,1.0,3.0,33.9
80,Cole Swider,LAL,23,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.5,100,0.0,0.0,0.0,0.3,0.3,100,0.2,1.0,16.7
81,Collin Sexton,UTA,24,2.0,3.5,58.5,1.4,2.9,48.9,0.4,0.8,52.8,0.1,0.3,42.9,0.1,0.2,54.5,0.3,0.5,48.0,0.8,2.0,39.1
82,Corey Kispert,WAS,23,1.1,1.5,74.7,0.3,0.7,38.9,0.0,0.2,20.0,0.3,0.7,47.1,0.2,0.5,46.2,0.5,1.2,46.7,1.3,3.2,40.0
83,Cory Joseph,DET,31,0.4,0.7,64.3,0.3,0.9,35.1,0.3,0.8,38.7,0.1,0.2,50.0,0.0,0.3,11.1,0.1,0.4,26.7,0.5,1.6,32.8
84,D'Angelo Russell,LAL,27,1.5,2.1,70.8,0.8,2.0,43.0,1.2,2.4,49.3,0.2,0.5,41.4,0.1,0.3,22.2,0.3,0.8,34.0,2.4,6.0,39.5
85,Daishen Nix,HOU,21,0.3,0.7,50.0,0.1,0.5,28.6,0.0,0.1,33.3,0.0,0.1,20.0,0.1,0.3,25.0,0.1,0.4,23.5,0.7,2.0,34.1
86,Dalano Banton,TOR,23,1.0,1.3,79.4,0.2,0.7,22.2,0.1,0.5,15.4,0.1,0.3,16.7,0.1,0.3,33.3,0.1,0.5,25.0,0.4,1.3,30.3
87,Dalen Terry,CHI,20,0.5,1.0,57.1,0.0,0.1,0.0,0.1,0.1,50.0,0.0,0.2,0.0,0.1,0.3,40.0,0.1,0.4,28.6,0.1,0.3,37.5
88,Damian Jones,UTA,27,1.2,1.8,65.6,0.0,0.2,20.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
89,Damian Lillard,POR,32,3.6,5.5,65.1,0.7,1.6,45.3,1.0,2.0,50.5,0.1,0.4,26.3,0.2,0.4,52.9,0.3,0.8,38.9,3.8,10.3,37.2
90,Damion Lee,PHX,30,0.5,1.0,53.4,0.4,1.0,34.9,0.4,0.8,43.1,0.5,0.8,63.8,0.3,0.8,37.8,0.8,1.5,51.1,0.9,2.2,39.1
91,Daniel Gafford,WAS,24,2.5,3.1,82.4,0.7,1.3,58.3,0.1,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Daniel Theis,IND,30,1.9,3.0,61.9,0.9,1.1,75.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.3,50.0,0.2,0.3,50.0,0.1,1.1,12.5
93,Danny Green,CLE,35,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.3,0.3,100,0.2,1.0,20.0,0.4,1.2,33.3,0.6,1.4,42.9
94,Danuel House Jr.,PHI,29,0.7,0.9,78.1,0.1,0.3,50.0,0.0,0.2,14.3,0.1,0.4,23.1,0.2,0.6,35.3,0.3,0.9,30.0,0.4,1.1,36.6
95,Dario Saric,OKC,28,0.8,1.3,64.0,0.5,1.2,41.3,0.1,0.5,10.5,0.1,0.3,37.5,0.2,0.5,42.9,0.3,0.6,40.9,0.5,1.4,38.9
96,Darius Bazley,PHX,22,1.2,2.4,51.8,0.2,0.5,33.3,0.1,0.3,30.0,0.1,0.3,33.3,0.2,0.2,62.5,0.2,0.5,47.1,0.3,0.8,35.7
97,Darius Days,HOU,23,0.7,0.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.3,50.0,0.0,0.7,0.0,0.5,1.5,33.3,0.3,1.0,25.0
98,Darius Garland,CLE,23,1.7,3.1,54.0,2.0,4.0,50.2,1.3,3.0,44.9,0.0,0.1,28.6,0.2,0.4,54.5,0.3,0.5,48.3,2.3,5.6,41.0
99,David Duke Jr.,BKN,23,1.3,2.3,54.3,0.1,0.4,33.3,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.1,0.0
100,David Roddy,MEM,21,1.2,1.8,67.5,0.3,0.9,36.4,0.1,0.2,37.5,0.3,0.8,38.9,0.2,0.7,25.9,0.5,1.4,33.3,0.4,1.6,26.0
101,Davion Mitchell,SAC,24,0.9,1.4,64.3,0.3,0.6,51.5,0.2,0.6,38.2,0.1,0.3,26.7,0.1,0.3,35.3,0.2,0.6,31.3,0.6,1.8,33.7
102,Davis Bertans,DAL,30,0.2,0.3,63.6,0.0,0.0,100,0.1,0.1,100.0,0.4,0.6,73.3,0.1,0.4,30.0,0.5,0.8,56.0,0.7,2.1,32.4
103,Davon Reed,LAL,27,0.1,0.2,44.4,0.1,0.4,13.3,0.1,0.4,30.8,0.1,0.4,20.0,0.1,0.2,75.0,0.2,0.5,35.7,0.3,0.8,38.7
104,Day'Ron Sharpe,BKN,21,1.4,2.4,59.7,0.2,0.5,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,80.0
105,De'Aaron Fox,SAC,25,2.9,3.8,76.6,3.2,6.1,52.6,1.7,3.7,46.5,0.1,0.5,32.0,0.1,0.2,30.8,0.2,0.7,31.6,1.4,4.0,33.8
106,De'Andre Hunter,ATL,25,1.4,2.3,59.0,1.1,2.5,45.6,1.6,3.1,50.0,0.4,1.3,35.5,0.3,0.7,39.4,0.7,1.9,36.8,0.9,2.5,35.5
107,De'Anthony Melton,PHI,24,1.1,2.1,53.5,0.3,0.9,34.6,0.2,0.5,38.5,0.2,0.7,32.4,0.3,0.8,40.9,0.5,1.5,37.0,1.6,3.9,41.5
108,DeAndre Jordan,DEN,34,2.1,2.6,80.9,0.0,0.2,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
109,DeMar DeRozan,CHI,33,2.5,3.5,71.4,1.7,3.5,48.7,4.4,9.4,46.8,0.1,0.5,26.9,0.0,0.1,33.3,0.1,0.5,27.6,0.4,1.1,34.5
110,Dean Wade,CLE,26,0.7,0.9,75.9,0.0,0.2,14.3,0.0,0.2,16.7,0.3,0.9,39.1,0.3,0.7,40.0,0.5,1.3,39.5,0.6,1.5,39.2
111,Deandre Ayton,PHX,24,4.1,5.2,78.7,2.8,5.5,50.3,1.1,2.5,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,30.4
112,Dejounte Murray,ATL,26,2.0,3.1,65.3,2.1,4.5,46.4,2.2,4.8,46.4,0.5,0.9,58.3,0.1,0.5,29.6,0.7,1.4,48.0,1.4,4.2,32.3
113,Delon Wright,WAS,30,0.8,1.2,68.6,0.5,1.4,39.0,0.2,0.3,60.0,0.2,0.4,46.2,0.0,0.2,16.7,0.2,0.6,36.8,0.6,1.7,35.3
114,Deni Avdija,WAS,22,1.9,2.8,68.5,0.4,1.4,28.6,0.1,0.2,21.4,0.1,0.4,35.0,0.1,0.4,30.4,0.2,0.8,32.6,0.6,2.3,28.7
115,Dennis Schroder,LAL,29,1.1,2.2,51.0,0.9,2.1,44.2,0.8,1.8,43.4,0.2,0.6,39.3,0.1,0.3,38.5,0.3,0.9,39.0,0.8,2.5,33.9
116,Dennis Smith Jr.,CHA,25,2.0,3.0,66.4,0.6,1.7,33.3,0.5,1.4,32.1,0.1,0.3,41.7,0.0,0.1,20.0,0.2,0.4,35.3,0.3,1.5,17.5
117,Deonte Burton,SAC,29,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,22,0.4,0.4,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Derrick Jones Jr.,CHI,26,1.4,2.2,63.5,0.1,0.3,21.4,0.0,0.0,100.0,0.2,0.6,40.0,0.1,0.3,21.4,0.3,0.8,33.3,0.1,0.3,31.3
120,Derrick Rose,NYK,34,0.8,1.5,52.6,0.7,1.5,42.5,0.2,0.7,29.4,0.2,0.3,50.0,0.0,0.2,0.0,0.2,0.5,30.8,0.6,1.8,31.9
121,Derrick White,BOS,28,1.2,2.0,61.5,0.9,1.9,46.1,0.2,0.5,37.0,0.3,0.7,41.9,0.3,0.8,38.0,0.6,1.6,39.8,1.2,3.1,38.3
122,Desmond Bane,MEM,24,2.3,4.1,55.8,1.6,3.5,44.9,0.7,1.4,47.1,0.4,0.8,46.4,0.2,0.3,80.0,0.6,1.1,55.3,2.5,6.1,40.3
123,Devin Booker,PHX,26,2.6,3.8,68.5,1.8,3.9,46.2,2.9,6.2,47.6,0.2,0.5,46.7,0.1,0.4,28.6,0.3,0.9,37.9,1.9,5.4,34.6
124,Devin Vassell,SAS,22,1.6,2.7,57.7,0.8,2.2,34.4,2.0,4.1,48.3,0.3,0.7,40.0,0.4,0.7,65.0,0.7,1.4,52.5,2.1,5.5,38.1
125,Devon Dotson,WAS,23,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.6,0.0,0.2,0.2,100
126,Devonte' Graham,SAS,28,0.2,0.4,40.9,0.1,0.3,47.1,0.2,0.3,50.0,0.1,0.3,46.7,0.1,0.2,33.3,0.2,0.5,40.7,1.2,3.5,33.8
127,Dewayne Dedmon,PHI,33,1.0,1.7,59.6,0.6,1.0,61.3,0.1,0.3,33.3,0.0,0.1,0.0,0.0,0.1,50.0,0.0,0.2,16.7,0.3,1.0,32.3
128,Dillon Brooks,MEM,27,1.6,2.9,55.6,1.5,3.5,41.2,0.7,2.0,34.3,0.2,0.6,34.4,0.1,0.3,16.7,0.3,0.9,28.0,1.5,4.8,31.9
129,Domantas Sabonis,SAC,26,4.9,6.9,71.4,1.3,2.5,50.3,0.5,1.0,49.2,0.0,0.1,28.6,0.0,0.0,0.0,0.0,0.2,22.2,0.4,1.0,36.2
130,Dominick Barlow,SAS,19,0.8,1.5,52.9,0.2,0.2,100,0.3,0.3,100.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.1,0.0
131,Donovan Mitchell,CLE,26,3.1,4.5,68.2,1.5,3.0,48.7,1.3,2.9,45.0,0.2,0.4,40.9,0.1,0.2,30.0,0.2,0.6,37.5,3.3,8.7,38.6
132,Donte DiVincenzo,GSW,26,0.6,1.1,56.1,0.3,0.7,37.1,0.1,0.3,35.3,0.2,0.6,35.5,0.3,0.6,53.1,0.6,1.3,44.4,1.5,3.8,41.0
133,Dorian Finney-Smith,BKN,29,1.2,1.8,64.6,0.1,0.4,20.0,0.0,0.2,28.6,0.4,1.0,40.9,0.5,1.2,38.2,0.9,2.2,39.4,0.9,3.0,30.8
