,PLAYER,TEAM,GP,W,L,MIN,REB,Contested REB,Contested REB%,REB Chances,REB Chance%,Deferred REB Chances,Adjusted REB Chance%,AVG REB Distance
33,Blake Griffin,BOS,24,16,8,13.4,3.3,1.5,46.2,5.9,55.3,0.5,60.9,5.2
34,Blake Wesley,SAS,11,2,9,13.4,1.4,0.4,26.7,2.5,53.6,0.1,55.6,6.9
35,Boban Marjanovic,HOU,17,1,16,4.2,1.5,0.6,42.3,2.8,55.3,0.2,60.5,3.7
36,Bobby Portis,MIL,47,30,17,26.8,10.1,3.6,35.7,16.0,62.8,1.1,67.3,5.1
37,Bogdan Bogdanovic,ATL,31,15,16,30.1,3.4,0.6,19.2,6.0,56.2,0.6,62.7,8.2
38,Bojan Bogdanovic,DET,53,15,38,31.9,3.6,0.7,19.5,6.8,53.1,0.5,57.1,8.9
39,Bol Bol,ORL,51,20,31,23.6,6.3,1.6,26.1,9.1,69.5,0.5,73.7,5.4
40,Bones Hyland,LAC,42,28,14,19.5,2.0,0.5,22.1,4.0,51.5,0.3,55.5,8.3
41,Bradley Beal,WAS,32,17,15,32.8,3.5,1.0,27.7,6.7,52.3,0.4,55.4,8.5
42,Brandon Boston Jr.,LAC,20,7,13,12.2,1.5,0.5,31.0,3.0,49.2,0.2,51.8,7.7
43,Brandon Clarke,MEM,49,28,21,19.7,5.6,2.7,47.6,10.9,51.3,0.7,54.9,5.2
44,Brandon Ingram,NOP,22,11,11,32.1,5.0,1.3,26.1,8.5,59.7,0.7,64.9,7.2
45,Braxton Key,DET,3,0,3,3.0,0.3,0.3,100.0,1.0,33.3,0.3,50.0,2.8
46,Brook Lopez,MIL,55,38,17,30.4,6.6,3.5,52.5,12.2,54.0,1.1,59.2,6.2
47,Bruce Brown,DEN,55,38,17,28.7,3.9,1.1,27.8,7.6,51.8,0.6,56.3,6.8
48,Bruno Fernando,ATL,31,9,22,11.7,3.9,1.6,41.8,8.2,48.0,0.6,51.7,5.0
49,Bryce McGowens,CHA,23,6,17,14.2,1.8,0.5,26.8,2.8,64.1,0.1,66.1,8.4
50,Bryn Forbes,MIN,25,9,16,10.7,0.6,0.2,33.3,1.2,50.0,0.0,51.7,11.8
51,Buddy Boeheim,DET,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Buddy Hield,IND,57,25,32,32.2,5.0,0.9,17.3,9.3,53.7,0.8,59.0,8.3
53,CJ McCollum,NOP,51,26,25,35.0,4.3,0.7,15.9,7.3,59.3,0.4,62.7,9.8
54,Cade Cunningham,DET,12,3,9,33.3,6.2,1.8,29.7,10.7,57.8,0.5,60.7,7.1
55,Caleb Houstan,ORL,32,11,21,16.4,2.3,0.7,31.5,4.7,49.0,0.4,53.7,8.0
56,Caleb Martin,MIA,46,25,21,30.4,5.2,1.3,25.2,9.3,55.5,0.8,61.0,8.4
57,Cam Reddish,POR,21,9,12,21.7,1.6,0.4,24.2,3.2,49.3,0.3,55.0,11.7
58,Cam Thomas,BKN,38,24,14,16.3,1.7,0.3,18.5,3.8,45.5,0.5,52.0,7.8
59,Cameron Johnson,BKN,17,13,4,25.3,3.8,1.0,26.2,6.6,58.0,0.6,63.7,7.9
60,Cameron Payne,PHX,28,15,13,24.0,2.3,0.3,12.5,4.5,50.8,0.4,55.2,9.7
61,Caris LeVert,CLE,52,31,21,30.8,4.0,1.0,24.8,6.5,61.8,0.5,66.9,8.1
62,Cedi Osman,CLE,56,35,21,21.3,2.2,0.4,20.0,4.2,53.4,0.4,59.0,8.5
63,Charles Bassey,SAS,24,5,19,13.6,5.2,2.0,38.4,8.8,59.5,0.7,64.4,4.8
64,Chima Moneke,SAC,2,1,1,4.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,11.2
65,Chimezie Metu,SAC,42,24,18,10.9,3.1,1.1,37.2,5.2,59.2,0.3,63.2,4.4
66,Chris Boucher,TOR,51,24,27,20.8,5.9,2.9,48.8,10.3,57.3,0.7,61.3,4.3
67,Chris Duarte,IND,34,13,21,19.3,2.5,0.4,16.7,5.1,48.3,0.5,53.8,7.9
68,Chris Paul,PHX,37,19,18,31.8,4.2,0.6,15.3,6.8,62.8,0.3,65.7,9.2
69,Chris Silva,DAL,1,1,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
70,Christian Braun,DEN,51,35,16,14.8,2.2,0.6,27.2,4.0,55.3,0.3,59.1,7.7
71,Christian Koloko,TOR,45,21,24,14.6,3.2,1.8,56.2,7.2,45.2,0.6,49.0,5.3
72,Christian Wood,DAL,45,26,19,28.1,8.3,3.3,39.8,13.0,63.5,0.9,68.0,4.7
73,Chuma Okeke,ORL,18,5,13,21.8,4.2,1.3,31.6,7.2,58.9,0.4,62.8,8.1
74,Clint Capela,ATL,40,22,18,26.8,11.5,6.0,51.8,17.5,66.0,0.7,68.8,4.5
75,Coby White,CHI,46,22,24,21.8,2.7,0.6,23.8,5.0,53.0,0.4,57.5,8.1
76,Cody Martin,CHA,7,2,5,19.1,3.4,1.3,37.5,5.1,66.7,0.3,70.6,10.0
77,Cole Anthony,ORL,38,18,20,25.2,4.6,0.8,17.7,7.7,60.1,0.7,66.3,7.7
78,Cole Swider,LAL,6,1,5,6.7,1.2,0.8,71.4,2.0,58.3,0.0,58.3,4.0
79,Collin Sexton,UTA,44,23,21,24.2,2.3,0.6,24.8,4.4,51.8,0.3,55.5,9.8
80,Corey Kispert,WAS,46,21,25,27.4,2.7,0.7,25.6,5.1,53.4,0.3,57.1,8.7
81,Cory Joseph,DET,38,10,28,15.8,1.3,0.3,26.0,3.4,38.2,0.4,43.5,10.7
82,D'Angelo Russell,LAL,54,27,27,32.9,3.1,0.7,22.4,6.2,49.4,0.7,55.9,10.2
83,Daishen Nix,HOU,41,11,30,15.5,1.7,0.4,23.9,3.1,55.0,0.2,59.7,8.6
84,Dalano Banton,TOR,24,12,12,9.7,1.4,0.4,30.3,2.9,47.8,0.2,51.6,6.4
85,Dalen Terry,CHI,19,10,9,3.3,0.3,0.0,0.0,0.9,29.4,0.2,35.7,8.2
86,Damian Jones,UTA,22,6,16,8.0,2.5,1.1,43.6,4.5,56.1,0.3,59.8,6.5
87,Damian Lillard,POR,44,22,22,36.2,4.1,0.8,18.1,8.3,49.7,0.7,54.5,9.9
88,Damion Lee,PHX,58,31,27,22.3,3.3,0.7,19.9,5.6,58.8,0.4,63.5,7.7
89,Daniel Gafford,WAS,52,23,29,18.4,5.3,2.6,49.5,10.9,48.6,0.8,52.2,4.2
90,Daniel Theis,IND,5,1,4,14.2,2.4,1.0,41.7,6.2,38.7,0.2,40.0,4.4
91,Danny Green,HOU,3,1,2,14.5,1.3,0.7,50.0,3.3,40.0,0.0,40.0,6.5
92,Danuel House Jr.,PHI,36,23,13,15.1,1.8,0.2,10.9,3.2,55.7,0.2,58.7,7.1
93,Dario Saric,OKC,37,17,20,14.4,3.8,1.4,35.9,6.8,56.1,0.4,59.2,5.2
94,Darius Bazley,PHX,36,16,20,15.4,3.4,1.1,32.8,6.4,52.8,0.5,57.3,5.9
95,Darius Days,HOU,1,0,1,2.5,2.0,1.0,50.0,3.0,66.7,0.0,66.7,6.0
96,Darius Garland,CLE,48,26,22,35.1,2.8,0.4,13.5,5.7,48.9,0.4,52.6,12.2
97,David Duke Jr.,BKN,15,7,8,9.1,1.0,0.1,6.7,2.5,40.5,0.3,45.5,12.1
98,David Roddy,MEM,46,29,17,17.8,2.7,0.7,27.6,4.8,56.2,0.4,61.2,6.7
99,Davion Mitchell,SAC,54,30,24,18.1,1.4,0.2,14.9,2.9,47.7,0.3,52.5,9.8
100,Davis Bertans,DAL,34,17,17,10.6,0.9,0.3,28.1,2.2,42.1,0.2,47.1,6.9
101,Davon Reed,LAL,35,23,12,9.0,1.6,0.3,21.8,2.7,57.9,0.3,66.3,7.6
102,Day'Ron Sharpe,BKN,30,16,14,10.3,3.8,2.2,57.0,7.6,49.8,0.4,52.8,4.1
103,De'Aaron Fox,SAC,50,30,20,33.8,4.3,0.9,21.9,7.4,57.8,0.5,62.0,8.4
104,De'Andre Hunter,ATL,46,26,20,32.0,4.3,1.3,29.6,7.8,55.7,0.7,61.2,7.6
105,De'Anthony Melton,PHI,51,33,18,28.8,4.3,1.3,30.1,7.5,57.2,0.7,63.5,7.8
106,DeAndre Jordan,DEN,33,20,13,14.7,4.9,2.0,41.1,8.2,60.6,0.6,65.2,4.5
107,DeMar DeRozan,CHI,50,24,26,36.2,4.7,0.9,20.1,8.6,54.3,0.8,60.2,8.7
108,Dean Wade,CLE,28,20,8,23.1,3.8,1.0,27.1,7.0,54.6,0.6,59.8,7.0
109,Deandre Ayton,PHX,49,23,26,30.0,10.2,4.3,42.6,15.6,65.2,1.2,70.6,4.6
110,Dejounte Murray,ATL,51,26,25,36.6,5.5,1.4,25.7,9.8,55.8,0.9,61.3,7.3
111,Delon Wright,WAS,25,16,9,22.0,3.2,0.7,22.5,5.6,56.7,0.5,62.5,10.5
112,Deni Avdija,WAS,52,24,28,26.4,6.3,1.9,30.6,10.7,58.8,1.1,65.3,5.0
113,Dennis Schroder,LAL,43,21,22,30.2,2.6,0.3,11.6,4.9,53.3,0.4,58.0,11.0
114,Dennis Smith Jr.,CHA,35,9,26,24.8,2.7,0.7,27.4,5.9,46.1,0.6,51.6,8.1
115,Deonte Burton,SAC,2,1,1,3.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
116,Dereon Seabron,NOP,4,2,2,1.9,0.3,0.3,100.0,1.3,20.0,0.3,25.0,1.8
117,Derrick Jones Jr.,CHI,43,17,26,15.4,2.7,1.4,54.4,5.1,52.3,0.3,55.9,5.6
118,Derrick Rose,NYK,26,11,15,12.9,1.5,0.3,20.0,3.0,51.9,0.1,54.1,10.4
119,Derrick White,BOS,56,40,16,27.3,3.3,0.9,28.3,6.0,55.7,0.6,61.5,8.2
120,Desmond Bane,MEM,33,21,12,31.1,4.8,1.0,21.4,8.4,57.4,0.6,61.9,7.8
121,Devin Booker,PHX,31,20,11,34.0,4.6,0.7,15.5,7.9,58.2,0.5,61.7,8.3
122,Devin Vassell,SAS,29,8,21,31.3,4.0,1.1,27.0,6.8,58.7,0.5,63.5,6.6
123,Devon Dotson,WAS,6,1,5,8.8,1.7,0.5,30.0,2.8,58.8,0.0,58.8,13.2
124,Devonte' Graham,SAS,54,27,27,15.7,1.4,0.2,14.7,2.8,50.0,0.2,54.7,10.9
125,Dewayne Dedmon,MIA,30,17,13,11.7,3.6,1.7,45.9,7.0,51.7,0.7,57.4,5.0
126,Dillon Brooks,MEM,50,31,19,30.3,3.3,0.7,22.0,6.1,53.4,0.4,57.5,8.9
127,Domantas Sabonis,SAC,53,30,23,34.4,12.2,5.0,41.3,21.2,57.4,1.6,62.1,4.1
128,Dominick Barlow,SAS,7,0,7,7.6,1.9,0.7,38.5,2.7,68.4,0.3,76.5,6.9
129,Donovan Mitchell,CLE,47,31,16,35.3,3.9,0.9,23.9,7.0,56.1,0.4,59.2,9.0
130,Donte DiVincenzo,GSW,44,25,19,25.1,4.3,0.8,17.9,7.4,58.6,0.6,64.0,7.3
131,Dorian Finney-Smith,BKN,41,20,21,32.2,4.8,2.1,44.2,8.6,56.0,0.7,61.0,6.5
132,Doug McDermott,SAS,49,14,35,20.4,2.2,0.5,24.3,4.1,53.8,0.3,58.2,8.2
133,Draymond Green,GSW,48,26,22,31.8,7.4,3.0,40.7,12.0,61.9,0.9,67.2,5.6
134,Drew Eubanks,POR,54,25,29,19.3,4.7,1.7,36.7,8.6,54.9,0.6,59.0,4.8
135,Dru Smith,BKN,7,4,3,13.2,2.1,0.4,20.0,3.3,65.2,0.6,78.9,10.3
136,Duane Washington Jr.,PHX,31,17,14,12.7,1.2,0.1,5.6,2.1,55.4,0.0,55.4,10.3
137,Duncan Robinson,MIA,28,14,14,17.9,1.9,0.6,31.5,3.3,58.1,0.3,63.5,8.3
138,Dwight Powell,DAL,52,30,22,19.7,4.3,1.7,39.2,9.5,45.0,0.8,49.0,6.1
139,Dyson Daniels,NOP,39,21,18,19.9,3.5,1.3,35.5,6.3,56.6,0.4,60.8,7.7
140,Edmond Sumner,BKN,46,28,18,14.5,1.6,0.3,18.1,3.3,47.7,0.2,50.7,8.6
141,Eric Gordon,LAC,47,12,35,30.2,2.1,0.2,10.3,3.9,53.6,0.2,57.1,12.1
142,Eugene Omoruyi,OKC,22,8,14,12.0,2.3,0.8,33.3,5.0,45.9,0.4,49.5,5.7
143,Evan Fournier,NYK,22,12,10,18.7,2.0,0.3,15.6,3.5,57.7,0.3,63.4,9.2
144,Evan Mobley,CLE,56,34,22,34.0,9.0,3.8,42.4,15.4,58.2,1.3,63.4,5.4
145,Facundo Campazzo,DAL,8,2,6,6.5,0.3,0.0,0.0,0.8,33.3,0.1,40.0,13.1
146,Frank Kaminsky,HOU,26,11,15,6.8,1.4,0.8,58.3,2.3,59.0,0.0,60.0,3.9
147,Frank Ntilikina,DAL,33,17,16,11.8,1.3,0.3,20.9,2.3,56.6,0.2,61.4,8.7
148,Franz Wagner,ORL,55,22,33,33.1,4.0,0.8,20.8,7.7,52.2,0.5,56.2,8.8
149,Fred VanVleet,TOR,48,22,26,37.0,4.4,0.9,19.2,8.2,53.9,0.9,60.2,10.1
150,Furkan Korkmaz,PHI,25,17,8,10.2,1.2,0.3,24.1,2.1,55.8,0.2,63.0,10.9
151,Gabe Vincent,MIA,42,24,18,25.5,2.3,0.4,16.7,4.2,54.9,0.2,57.8,11.5
152,Garrett Temple,NOP,18,11,7,7.2,0.6,0.2,27.3,1.2,52.4,0.2,61.1,10.5
153,Garrison Mathews,ATL,45,12,33,13.4,1.4,0.3,19.4,2.8,49.6,0.3,56.4,9.2
154,Gary Harris,ORL,27,11,16,24.3,2.1,0.4,21.1,4.0,52.8,0.3,57.6,12.1
155,Gary Payton II,GSW,15,8,7,17.0,2.6,0.8,30.8,5.2,50.0,0.4,54.2,6.5
156,Gary Trent Jr.,TOR,50,23,27,33.6,2.6,0.5,19.5,4.3,59.8,0.2,63.4,10.0
157,George Hill,IND,35,24,11,19.1,1.9,0.4,22.4,4.2,45.3,0.3,49.3,10.1
158,Georges Niang,PHI,52,34,18,19.9,2.5,0.6,23.7,4.9,51.4,0.5,56.7,6.6
159,Giannis Antetokounmpo,MIL,45,33,12,33.3,12.3,4.0,32.6,18.9,65.0,1.4,70.3,5.2
160,Goga Bitadze,IND,21,8,13,9.6,2.3,1.2,51.0,5.1,45.4,0.9,54.4,3.8
161,Goran Dragic,CHI,48,22,26,15.8,1.4,0.3,19.4,3.0,47.2,0.3,51.5,9.5
162,Gordon Hayward,CHA,31,10,21,31.0,4.2,0.9,20.6,6.6,63.9,0.5,69.3,9.5
163,Gorgui Dieng,SAS,18,2,16,10.2,2.8,0.9,33.3,4.4,63.8,0.2,66.2,6.7
164,Grant Williams,BOS,55,40,15,27.7,4.7,1.8,38.1,8.7,53.8,0.6,58.0,6.6
165,Grayson Allen,MIL,52,37,15,27.5,3.4,0.7,20.3,6.6,51.8,0.7,57.8,9.1
166,Greg Brown III,POR,16,10,6,5.8,1.2,0.4,31.6,1.9,61.3,0.1,65.5,7.1
167,Hamidou Diallo,DET,47,12,35,16.6,3.3,1.1,33.3,5.4,61.4,0.2,64.2,6.7
168,Harrison Barnes,SAC,55,31,24,32.5,4.7,1.5,32.3,8.2,56.9,0.8,62.7,7.9
169,Haywood Highsmith,MIA,40,22,18,19.5,3.9,1.3,34.4,6.9,55.8,0.6,60.6,7.8
170,Herbert Jones,NOP,41,18,23,28.9,3.8,1.4,36.5,7.4,51.1,0.4,54.0,8.5
171,Immanuel Quickley,NYK,56,30,26,27.9,4.0,0.5,12.1,6.9,58.0,0.5,62.2,9.5
172,Isaac Okoro,CLE,58,36,22,20.9,2.6,0.7,28.9,5.2,49.8,0.3,53.0,9.7
173,Isaiah Hartenstein,NYK,57,30,27,19.4,6.4,3.3,51.9,12.4,51.9,0.9,56.1,4.7
174,Isaiah Jackson,IND,42,16,26,15.2,3.9,2.2,57.0,8.1,48.4,0.7,53.2,4.5
175,Isaiah Joe,OKC,47,24,23,15.6,2.2,0.3,15.5,4.2,52.6,0.4,58.9,7.3
176,Isaiah Livers,DET,34,9,25,20.9,2.4,0.9,35.4,4.6,52.9,0.5,59.4,9.2
177,Isaiah Mobley,CLE,8,5,3,3.3,1.4,0.6,45.5,1.6,84.6,0.0,84.6,5.7
178,Isaiah Roby,SAS,39,9,30,11.2,2.5,0.8,30.9,4.2,59.1,0.3,63.0,5.8
179,Isaiah Stewart,DET,45,12,33,28.3,8.1,3.2,39.9,14.4,56.3,1.0,60.6,4.6
180,Isaiah Todd,WAS,4,2,2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,Ish Smith,DEN,27,17,10,9.5,1.1,0.4,33.3,2.3,47.6,0.3,54.5,7.1
182,Ish Wainright,PHX,40,21,19,15.6,2.2,0.9,40.2,4.0,54.0,0.3,58.4,7.4
183,Ivica Zubac,LAC,57,30,27,29.4,10.2,5.2,50.9,18.1,56.7,1.1,60.5,4.1
184,JD Davison,BOS,5,4,1,2.3,0.4,0.0,0.0,0.6,66.7,0.0,66.7,4.1
185,JT Thor,CHA,44,10,34,10.8,1.7,0.6,37.3,2.8,60.5,0.2,64.1,7.9
186,Ja Morant,MEM,46,30,16,32.7,5.9,1.4,24.3,11.2,52.7,0.9,57.1,7.8
187,JaMychal Green,GSW,35,18,17,14.7,4.0,1.8,44.7,6.4,62.7,0.5,67.8,5.0
188,JaVale McGee,DAL,33,17,16,8.2,2.6,1.4,53.5,4.8,54.8,0.4,59.7,4.3
189,Jabari Smith Jr.,HOU,53,12,41,29.8,6.9,2.6,37.7,11.3,61.0,0.9,66.3,5.4
190,Jabari Walker,POR,36,18,18,8.5,2.1,1.1,53.3,3.8,55.1,0.2,58.6,4.4
191,Jack White,DEN,12,10,2,3.4,0.6,0.3,57.1,1.1,53.8,0.1,58.3,5.0
192,Jaden Hardy,DAL,28,15,13,11.1,1.4,0.2,13.2,2.5,54.3,0.1,57.6,8.9
193,Jaden Ivey,DET,52,15,37,30.1,4.0,0.8,18.8,8.3,47.7,0.9,53.8,8.2
194,Jaden McDaniels,MIN,56,29,27,30.5,3.8,1.4,35.7,7.5,51.0,0.7,56.3,8.5
195,Jaden Springer,PHI,7,7,0,3.7,1.0,0.4,42.9,1.7,58.3,0.1,63.6,6.2
196,Jae'Sean Tate,HOU,18,3,15,20.9,4.1,1.4,34.2,7.4,54.5,0.4,57.9,7.1
197,Jake LaRavia,MEM,30,20,10,12.7,2.0,0.6,32.2,3.3,59.0,0.2,62.1,7.9
198,Jakob Poeltl,TOR,46,11,35,25.9,8.9,4.9,55.1,14.6,60.9,0.9,64.8,4.6
199,Jalen Brunson,NYK,53,28,25,35.0,3.6,0.7,18.5,7.0,51.2,0.5,55.4,9.6
200,Jalen Duren,DET,48,14,34,25.4,8.8,4.4,49.5,16.7,52.6,1.1,56.3,4.3
201,Jalen Green,HOU,52,11,41,34.3,4.1,0.8,20.9,7.6,53.7,0.4,57.0,7.5
202,Jalen Johnson,ATL,52,26,26,14.6,3.9,1.4,36.1,6.5,60.8,0.6,66.6,5.2
203,Jalen McDaniels,PHI,56,15,41,26.7,4.8,1.1,23.7,9.0,53.5,0.7,58.2,6.0
204,Jalen Smith,IND,49,23,26,18.6,5.7,2.4,42.7,9.9,57.8,0.6,61.3,4.7
205,Jalen Suggs,ORL,31,12,19,22.6,2.8,0.8,27.6,5.7,49.4,0.5,54.0,9.2
206,Jalen Williams,OKC,51,25,26,29.0,4.1,1.2,30.3,7.3,55.8,0.6,60.6,8.1
207,Jamal Cain,MIA,13,8,5,13.9,2.9,1.1,36.8,4.9,59.4,0.5,65.5,5.9
208,Jamal Murray,DEN,45,32,13,32.5,4.1,0.7,16.1,6.9,60.0,0.6,65.5,8.9
209,Jamaree Bouyea,MIA,1,1,0,14.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
210,James Bouknight,CHA,26,5,21,13.6,2.0,0.5,23.5,3.4,57.3,0.2,61.4,7.9
211,James Harden,PHI,38,25,13,36.5,6.3,1.1,16.6,9.7,65.3,0.6,69.9,6.6
212,James Johnson,IND,12,5,7,8.1,1.3,0.3,25.0,2.4,55.2,0.2,59.3,5.3
213,James Wiseman,DET,21,9,12,12.5,3.5,1.4,39.7,7.0,49.7,0.4,52.5,4.2
214,Jared Rhoden,DET,1,0,1,12.0,1.0,1.0,100.0,1.0,100.0,0.0,100.0,0.6
215,Jaren Jackson Jr.,MEM,38,24,14,27.3,6.6,2.7,40.6,12.3,53.5,0.9,58.0,6.3
216,Jarred Vanderbilt,LAL,52,25,27,24.1,7.9,2.6,32.5,12.6,62.3,0.6,65.7,5.3
217,Jarrett Allen,CLE,51,33,18,33.1,9.9,4.6,47.0,17.0,58.1,1.5,63.6,4.9
218,Jarrett Culver,ATL,10,5,5,13.7,3.8,1.4,36.8,5.6,67.9,0.2,70.4,5.8
219,Jason Preston,LAC,13,3,10,9.4,1.7,0.3,18.2,2.8,61.1,0.1,62.9,7.8
220,Javonte Green,CHI,28,11,17,16.0,2.9,1.3,45.1,5.6,52.2,0.6,58.2,6.2
221,Jaxson Hayes,NOP,31,14,17,14.0,3.1,1.0,32.6,5.4,57.2,0.3,60.1,6.0
222,Jaylen Brown,BOS,48,33,15,35.6,7.0,1.6,23.2,11.2,62.7,0.9,68.0,7.1
223,Jaylen Nowell,MIN,59,30,29,19.9,2.7,0.5,20.4,4.8,55.7,0.3,59.7,9.4
224,Jaylin Williams,OKC,23,11,12,15.3,4.2,1.4,33.0,7.3,57.7,0.3,60.6,5.1
225,Jayson Tatum,BOS,53,38,15,37.3,8.6,1.7,19.5,12.5,68.7,0.7,72.9,6.4
226,Jeff Dowtin Jr.,TOR,14,9,5,6.6,0.9,0.1,15.4,1.1,86.7,0.0,86.7,13.8
227,Jeff Green,DEN,34,21,13,18.9,2.5,0.8,30.2,4.3,59.3,0.2,62.8,8.2
228,Jerami Grant,POR,54,25,29,35.7,4.3,1.0,23.1,7.5,57.5,0.6,62.4,8.7
229,Jeremiah Robinson-Earl,OKC,26,10,16,21.1,5.0,2.4,48.1,9.8,50.8,1.3,58.6,4.8
230,Jeremy Sochan,SAS,44,11,33,25.9,4.8,1.7,35.2,9.3,51.5,1.0,58.0,5.9
231,Jericho Sims,NYK,44,24,20,15.9,4.7,2.2,46.4,8.5,55.5,0.6,59.7,5.1
232,Jevon Carter,MIL,56,39,17,22.5,2.5,0.3,12.0,4.1,61.5,0.1,63.7,11.8
233,Jimmy Butler,MIA,41,23,18,33.8,5.9,2.4,40.3,10.4,57.2,0.5,59.9,6.2
234,Jock Landale,PHX,49,25,24,14.4,4.1,2.2,52.7,8.1,50.4,0.5,53.9,5.4
235,Joe Harris,BKN,48,28,20,24.4,2.8,0.8,27.3,5.6,48.9,0.6,54.5,9.1
236,Joe Ingles,MIL,23,15,8,22.2,2.6,0.5,18.6,3.8,67.0,0.3,72.8,7.5
237,Joe Wieskamp,TOR,2,1,1,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,Joel Embiid,PHI,42,27,15,34.9,10.1,4.0,40.1,17.0,59.3,1.3,64.2,5.0
239,John Butler Jr.,POR,7,1,6,3.4,0.3,0.3,100.0,0.6,50.0,0.0,50.0,4.6
240,John Collins,ATL,48,25,23,31.3,7.3,3.1,42.4,13.2,55.0,0.9,59.2,4.8
241,John Konchar,MEM,47,29,18,23.0,4.8,1.3,26.4,7.8,61.7,0.6,66.6,6.9
242,John Wall,HOU,34,15,19,22.2,2.7,0.5,17.4,5.2,52.3,0.4,56.8,9.6
243,Johnny Davis,WAS,11,4,7,5.1,0.6,0.1,14.3,0.9,70.0,0.0,70.0,11.6
