,PLAYER,TEAM,GP,W,L,MIN,Passes Made,Passes Received,AST,Secondary AST,Potential AST,AST PTS Created,AST PTS Created.1,AST Adj,AST To Pass%,AST To Pass% Adj
45,Braxton Key,DET,3,0,3,3.0,2.7,1.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,
46,Brook Lopez,MIL,56,39,17,30.3,20.6,21.7,1.2,0.2,2.2,3.3,1.5,5.9,7.3,
47,Bruce Brown,DEN,58,41,17,28.8,40.7,39.6,3.7,0.6,5.4,8.9,4.3,9.0,10.6,
48,Bruno Fernando,ATL,32,9,23,11.5,16.2,11.1,0.9,0.1,1.6,2.5,1.1,5.8,6.8,
49,Bryce McGowens,CHA,26,8,18,14.7,10.5,10.2,1.0,0.1,1.6,2.4,1.2,9.9,11.8,
50,Bryn Forbes,MIN,25,9,16,10.7,7.5,8.9,0.7,0.1,1.0,1.8,0.8,9.1,11.2,
51,Buddy Boeheim,DET,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
52,Buddy Hield,IND,60,26,34,32.0,42.6,40.1,2.7,0.6,5.2,7.1,3.6,6.4,8.5,
53,CJ McCollum,NOP,52,26,26,35.0,50.7,65.2,5.9,0.7,10.7,15.4,7.5,11.6,14.8,
54,Cade Cunningham,DET,12,3,9,33.3,50.3,65.8,6.0,0.4,12.6,17.3,8.3,11.9,16.4,
55,Caleb Houstan,ORL,34,12,22,16.1,9.3,7.2,0.5,0.1,0.9,1.4,0.6,5.7,6.3,
56,Caleb Martin,MIA,49,26,23,30.3,28.3,26.2,1.6,0.3,3.6,4.6,2.1,5.7,7.6,
57,Cam Reddish,POR,23,10,13,22.1,11.3,14.9,1.1,0.0,1.9,2.6,1.2,9.6,10.4,
58,Cam Thomas,BKN,41,25,16,16.6,18.2,23.8,1.6,0.3,2.6,3.8,1.9,8.6,10.3,
59,Cameron Johnson,BKN,20,14,6,25.9,22.8,23.2,1.7,0.2,3.1,4.6,2.3,7.2,9.9,
60,Cameron Payne,PHX,28,15,13,24.0,43.1,46.6,5.3,0.8,9.9,12.9,6.5,12.3,15.2,
61,Caris LeVert,CLE,55,33,22,30.4,34.8,36.7,3.9,0.5,6.9,9.9,4.9,11.3,13.9,
62,Cedi Osman,CLE,58,37,21,21.0,20.9,22.2,1.5,0.4,2.5,3.9,2.1,7.4,9.8,
63,Charles Bassey,SAS,26,5,21,13.6,18.0,11.3,1.2,0.1,2.0,3.0,1.4,6.9,7.9,
64,Chima Moneke,SAC,2,1,1,4.0,4.0,4.0,0.5,0.0,0.0,1.0,0.5,12.5,12.5,
65,Chimezie Metu,SAC,44,25,19,10.8,11.4,9.0,0.7,0.1,1.1,1.8,0.8,6.2,7.2,
66,Chris Boucher,TOR,53,26,27,20.8,15.5,11.9,0.4,0.0,0.9,1.1,0.5,2.8,3.4,
67,Chris Duarte,IND,36,14,22,19.3,18.8,20.3,1.5,0.1,2.4,3.7,1.6,7.8,8.7,
68,Chris Paul,PHX,38,20,18,31.9,58.4,62.9,9.0,1.1,17.3,23.1,11.1,15.4,19.0,
69,Chris Silva,DAL,1,1,0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
70,Christian Braun,DEN,54,38,16,15.5,12.8,10.7,0.8,0.1,1.2,1.9,0.9,6.1,7.0,
71,Christian Koloko,TOR,45,21,24,14.6,11.7,9.0,0.5,0.1,0.7,1.2,0.6,4.2,5.1,
72,Christian Wood,DAL,48,26,22,27.7,32.1,29.9,1.8,0.4,3.2,4.6,2.3,5.4,7.0,
73,Chuma Okeke,ORL,19,5,14,21.3,19.1,13.5,1.4,0.2,2.3,3.5,1.6,7.2,8.6,
74,Clint Capela,ATL,43,23,20,26.9,26.3,14.9,0.8,0.2,1.5,2.0,1.1,3.1,4.2,
75,Coby White,CHI,49,22,27,22.1,24.3,25.7,2.0,0.3,3.8,5.1,2.5,8.2,10.4,
76,Cody Martin,CHA,7,2,5,19.1,15.1,13.6,1.6,0.0,2.4,4.1,1.6,10.4,10.4,
77,Cole Anthony,ORL,39,18,21,25.0,39.9,40.5,4.1,0.4,7.2,10.8,4.9,10.3,12.3,
78,Cole Swider,LAL,6,1,5,6.7,7.5,5.3,0.7,0.0,1.0,1.7,0.7,8.9,8.9,
79,Collin Sexton,UTA,47,24,23,24.0,31.2,38.5,2.9,0.3,5.9,7.5,3.4,9.2,10.8,
80,Corey Kispert,WAS,49,23,26,27.1,21.9,20.0,1.3,0.2,2.3,3.3,1.6,5.8,7.5,
81,Cory Joseph,DET,40,10,30,15.8,27.3,30.1,3.3,0.2,5.2,8.8,3.8,12.1,13.8,
82,D'Angelo Russell,LAL,57,29,28,32.8,63.1,68.6,6.2,0.7,10.4,15.8,7.6,9.8,12.0,
83,Daishen Nix,HOU,41,11,30,15.5,28.7,27.1,2.5,0.3,4.9,6.2,3.0,8.8,10.5,
84,Dalano Banton,TOR,26,14,12,9.5,15.3,15.8,1.1,0.1,1.8,2.8,1.3,7.3,8.5,
85,Dalen Terry,CHI,21,10,11,4.1,4.2,3.9,0.4,0.0,0.6,0.8,0.3,9.1,8.0,
86,Damian Jones,UTA,23,6,17,8.0,6.5,4.5,0.2,0.1,0.5,0.6,0.3,2.7,5.4,
87,Damian Lillard,POR,46,23,23,36.2,57.3,75.1,7.3,1.0,12.9,19.0,9.1,12.7,15.8,
88,Damion Lee,PHX,59,32,27,22.3,22.1,21.2,1.5,0.2,3.0,3.9,1.9,6.9,8.5,
89,Daniel Gafford,WAS,55,25,30,18.7,19.4,13.0,0.9,0.1,1.2,2.2,1.0,4.7,5.2,
90,Daniel Theis,IND,6,1,5,15.5,15.8,17.5,1.0,0.2,1.5,3.0,1.2,6.3,7.4,
91,Danny Green,CLE,4,1,3,13.8,13.3,11.3,0.5,0.3,1.8,1.5,0.8,3.8,5.7,
92,Danuel House Jr.,PHI,37,24,13,14.8,12.3,11.1,0.7,0.2,1.3,1.8,0.9,5.5,7.2,
93,Dario Saric,OKC,38,18,20,14.4,15.7,12.7,1.5,0.1,2.2,3.7,1.7,9.6,10.6,
94,Darius Bazley,PHX,36,16,20,15.4,17.4,11.9,0.9,0.1,1.4,2.3,1.0,5.1,5.6,
95,Darius Days,HOU,3,0,3,7.8,10.0,7.0,0.3,0.0,1.0,1.0,0.3,3.3,3.3,
96,Darius Garland,CLE,51,28,23,35.2,53.3,69.6,8.0,1.0,13.1,19.0,9.6,14.9,18.0,
97,David Duke Jr.,BKN,16,7,9,8.8,7.5,9.1,0.8,0.0,1.6,2.3,0.9,10.0,11.7,
98,David Roddy,MEM,46,29,17,17.8,12.3,12.8,0.7,0.1,1.5,1.7,0.8,5.3,6.9,
99,Davion Mitchell,SAC,56,31,25,17.8,27.3,30.1,2.1,0.4,4.3,5.9,2.9,7.7,10.5,
100,Davis Bertans,DAL,34,17,17,10.6,8.7,8.0,0.4,0.1,0.7,0.9,0.4,4.1,5.1,
101,Davon Reed,LAL,37,24,13,8.8,12.6,10.4,0.5,0.1,1.1,1.3,0.7,4.3,5.4,
102,Day'Ron Sharpe,BKN,32,16,16,10.2,12.2,8.5,0.7,0.0,1.2,1.8,0.8,5.9,6.4,
103,De'Aaron Fox,SAC,52,31,21,34.0,53.3,67.8,6.2,0.4,12.1,16.3,7.3,11.6,13.6,
104,De'Andre Hunter,ATL,49,27,22,32.0,22.5,23.3,1.4,0.1,2.8,3.7,1.7,6.3,7.4,
105,De'Anthony Melton,PHI,54,36,18,28.5,39.2,33.6,2.7,0.4,5.3,7.6,3.6,6.8,9.2,
106,DeAndre Jordan,DEN,34,21,13,14.6,14.4,11.0,0.9,0.0,1.4,2.3,1.0,6.3,6.9,
107,DeMar DeRozan,CHI,52,24,28,36.3,35.7,52.7,5.1,1.2,9.6,13.4,6.7,14.3,18.8,
108,Dean Wade,CLE,31,22,9,21.7,18.4,13.1,0.9,0.2,1.7,2.5,1.1,4.9,6.1,
109,Deandre Ayton,PHX,50,24,26,30.2,35.5,28.2,2.1,0.2,2.9,5.1,2.3,5.9,6.5,
110,Dejounte Murray,ATL,54,27,27,36.5,49.0,58.4,6.1,0.4,10.4,14.9,6.9,12.4,14.2,
111,Delon Wright,WAS,28,18,10,22.3,37.4,35.7,3.7,0.4,6.9,9.8,4.5,9.9,12.1,
112,Deni Avdija,WAS,55,26,29,26.3,32.3,25.4,2.5,0.4,4.7,6.6,3.3,7.7,10.1,
113,Dennis Schroder,LAL,46,23,23,30.0,38.3,42.4,4.1,0.6,7.9,10.7,5.1,10.7,13.3,
114,Dennis Smith Jr.,CHA,38,11,27,25.0,39.1,41.3,4.4,0.4,9.1,12.1,5.6,11.3,14.3,
115,Deonte Burton,SAC,2,1,1,3.3,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
116,Dereon Seabron,NOP,5,2,3,2.3,1.6,2.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,
117,Derrick Jones Jr.,CHI,45,17,28,15.1,15.0,11.1,0.6,0.1,1.0,1.8,0.8,4.1,5.2,
118,Derrick Rose,NYK,26,11,15,12.9,19.7,23.2,1.8,0.2,3.1,4.4,2.0,9.0,10.4,
119,Derrick White,BOS,59,42,17,27.7,34.6,35.6,3.9,0.4,6.1,10.1,4.5,11.2,13.0,
120,Desmond Bane,MEM,35,22,13,31.2,39.2,46.1,4.2,0.6,7.3,10.8,5.2,10.6,13.3,
121,Devin Booker,PHX,32,21,11,33.8,34.9,54.5,5.4,1.1,11.0,14.3,6.9,15.6,19.9,
122,Devin Vassell,SAS,29,8,21,31.3,33.9,40.1,3.6,0.6,6.6,9.4,4.4,10.6,13.0,
123,Devon Dotson,WAS,6,1,5,8.9,14.0,12.0,1.3,0.0,3.0,3.3,1.3,9.5,9.5,
124,Devonte' Graham,SAS,57,27,30,16.2,24.0,24.6,2.4,0.2,4.4,5.6,2.6,9.9,11.0,
125,Dewayne Dedmon,PHI,30,17,13,11.7,14.2,10.7,0.5,0.0,1.0,1.3,0.6,3.8,4.2,
126,Dillon Brooks,MEM,52,32,20,30.5,25.0,32.3,2.6,0.3,4.4,6.3,3.1,10.3,12.2,
127,Domantas Sabonis,SAC,55,31,24,34.6,64.5,50.6,6.9,0.3,12.2,18.3,7.6,10.7,11.8,
128,Dominick Barlow,SAS,10,0,10,9.5,8.7,7.0,0.7,0.0,1.3,1.9,0.7,8.0,8.0,
129,Donovan Mitchell,CLE,50,33,17,35.5,41.6,58.5,4.9,0.8,9.2,12.3,6.2,11.7,14.8,
130,Donte DiVincenzo,GSW,47,26,21,25.2,37.4,32.2,3.3,0.7,5.8,8.6,4.4,8.8,11.7,
131,Dorian Finney-Smith,BKN,44,21,23,32.0,29.9,24.6,1.4,0.5,3.2,3.9,2.0,4.8,6.8,
132,Doug McDermott,SAS,50,14,36,20.4,18.2,19.7,1.5,0.3,2.8,3.6,1.9,8.0,10.3,
133,Draymond Green,GSW,51,27,24,31.7,62.7,48.9,6.9,0.7,13.6,18.6,8.6,11.1,13.7,
134,Drew Eubanks,POR,56,26,30,19.5,20.6,13.0,1.1,0.1,2.2,3.1,1.4,5.6,6.6,
135,Dru Smith,BKN,8,4,4,12.1,16.4,15.3,1.3,0.0,2.5,2.6,1.4,7.6,8.4,
136,Duane Washington Jr.,PHX,31,17,14,12.7,19.3,24.7,2.0,0.2,4.0,5.3,2.5,10.6,12.7,
137,Duncan Robinson,MIA,29,14,15,18.1,17.5,18.4,1.2,0.2,2.7,3.3,1.7,6.9,9.9,
138,Dwight Powell,DAL,55,30,25,19.7,19.5,13.1,0.8,0.1,1.7,2.1,1.0,4.1,5.2,
139,Dyson Daniels,NOP,39,21,18,19.9,24.2,18.9,2.5,0.2,4.5,6.3,3.0,10.2,12.3,
140,Edmond Sumner,BKN,46,28,18,14.5,16.5,19.3,1.4,0.3,2.6,3.5,1.8,8.7,11.2,
141,Eric Gordon,LAC,48,13,35,30.0,27.2,34.2,2.9,0.4,5.3,7.4,3.7,10.6,13.6,
142,Eugene Omoruyi,OKC,23,9,14,11.8,8.6,8.3,0.5,0.0,0.7,1.1,0.5,5.6,6.1,
143,Evan Fournier,NYK,23,13,10,18.0,15.2,17.0,1.5,0.2,2.9,3.9,1.8,10.0,11.7,
144,Evan Mobley,CLE,59,36,23,34.2,41.8,30.4,2.7,0.4,4.6,7.0,3.3,6.4,8.0,
145,Facundo Campazzo,DAL,8,2,6,6.5,12.0,11.6,1.1,0.0,2.6,3.5,1.5,9.4,12.5,
146,Frank Kaminsky,HOU,28,11,17,7.0,11.8,9.5,1.0,0.0,1.6,2.5,1.1,8.2,9.4,
147,Frank Ntilikina,DAL,36,17,19,12.0,12.3,12.1,1.1,0.1,2.0,3.0,1.2,9.0,9.9,
148,Franz Wagner,ORL,58,23,35,33.2,35.7,43.5,3.5,0.3,7.2,9.7,4.4,9.9,12.4,
149,Fred VanVleet,TOR,50,24,26,36.9,61.9,69.1,6.6,0.7,12.7,16.6,7.9,10.7,12.7,
150,Furkan Korkmaz,PHI,25,17,8,10.2,10.5,11.4,0.7,0.2,1.7,1.8,1.0,6.9,9.5,
151,Gabe Vincent,MIA,45,25,20,26.3,32.3,35.6,2.6,0.2,5.1,6.8,3.1,8.1,9.6,
152,Garrett Temple,NOP,18,11,7,7.2,7.0,6.4,0.6,0.1,1.2,1.3,0.8,7.9,11.1,
153,Garrison Mathews,ATL,46,12,34,13.2,9.8,10.1,0.5,0.1,0.8,1.3,0.6,5.1,6.2,
154,Gary Harris,ORL,30,12,18,24.5,13.8,17.2,1.2,0.2,2.4,3.2,1.6,8.7,11.4,
155,Gary Payton II,GSW,15,8,7,17.0,19.1,11.8,1.5,0.1,3.0,4.0,1.7,7.7,8.7,
156,Gary Trent Jr.,TOR,50,23,27,33.6,22.6,33.6,1.6,0.3,3.3,4.4,2.1,7.2,9.2,
157,George Hill,IND,36,24,12,18.8,26.6,26.0,2.5,0.2,4.4,6.2,2.8,9.3,10.5,
158,Georges Niang,PHI,55,37,18,19.8,22.1,16.9,1.1,0.1,1.5,3.1,1.3,5.2,6.1,
159,Giannis Antetokounmpo,MIL,46,34,12,33.6,47.7,58.3,5.5,0.7,11.4,14.3,6.3,11.4,13.2,
160,Goga Bitadze,ORL,21,8,13,9.6,11.2,8.9,0.9,0.1,1.1,2.1,1.0,7.7,8.5,
161,Goran Dragic,CHI,50,22,28,15.5,26.1,27.3,2.7,0.3,4.8,6.9,3.5,10.5,13.2,
162,Gordon Hayward,CHA,34,12,22,31.2,32.4,34.7,3.6,0.6,7.1,9.2,4.6,11.2,14.1,
163,Gorgui Dieng,SAS,19,2,17,10.2,14.5,13.5,1.5,0.1,2.8,3.8,1.7,10.2,11.6,
164,Grant Williams,BOS,58,42,16,27.9,23.2,18.7,1.8,0.2,2.9,5.1,2.1,7.9,9.1,
165,Grayson Allen,MIL,53,38,15,27.6,26.2,25.8,2.4,0.5,4.6,6.4,3.1,9.3,11.8,
166,Greg Brown III,POR,16,10,6,5.8,2.8,3.2,0.2,0.0,0.3,0.5,0.2,6.7,6.7,
167,Hamidou Diallo,DET,49,12,37,16.7,17.0,14.4,0.9,0.1,1.5,2.4,1.1,5.5,6.3,
168,Harrison Barnes,SAC,57,32,25,32.6,34.0,27.9,1.6,0.3,3.5,4.3,2.1,4.6,6.1,
169,Haywood Highsmith,MIA,43,23,20,19.7,15.7,11.9,0.7,0.1,2.0,2.0,0.9,4.4,5.6,
170,Herbert Jones,NOP,43,19,24,28.8,30.9,24.7,2.2,0.2,4.0,5.4,2.5,7.0,8.1,
171,Immanuel Quickley,NYK,59,33,26,27.7,33.8,37.4,3.2,0.4,6.1,8.2,3.8,9.4,11.2,
172,Isaac Okoro,CLE,61,38,23,21.2,14.2,12.2,1.1,0.2,1.8,2.8,1.5,8.1,10.2,
173,Isaiah Hartenstein,NYK,60,33,27,19.7,24.2,12.7,0.9,0.1,1.9,2.2,1.1,3.6,4.3,
174,Isaiah Jackson,IND,45,17,28,15.3,15.0,12.8,0.9,0.1,1.5,2.4,1.2,5.9,7.8,
175,Isaiah Joe,OKC,49,25,24,15.7,13.1,14.1,1.1,0.2,1.7,2.8,1.4,8.3,10.4,
176,Isaiah Livers,DET,36,9,27,21.1,17.8,14.0,0.6,0.1,1.4,1.5,0.7,3.3,4.1,
177,Isaiah Mobley,CLE,8,5,3,3.3,3.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
178,Isaiah Roby,SAS,41,9,32,11.3,13.6,10.4,0.9,0.0,1.8,2.3,1.0,6.8,7.7,
179,Isaiah Stewart,DET,47,12,35,28.5,27.6,21.3,1.4,0.1,2.2,3.5,1.5,4.9,5.5,
180,Isaiah Todd,WAS,4,2,2,3.1,3.3,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
181,Ish Smith,DEN,30,20,10,10.4,19.3,20.2,2.4,0.3,4.5,6.2,2.9,12.6,15.2,
182,Ish Wainright,PHX,41,22,19,15.8,11.2,9.7,1.0,0.1,1.6,2.6,1.1,9.2,10.0,
183,Ivica Zubac,LAC,58,31,27,29.4,32.7,19.5,1.1,0.2,1.8,2.7,1.3,3.2,4.0,
184,JD Davison,BOS,6,5,1,2.3,1.7,2.5,0.2,0.0,0.3,0.3,0.2,10.0,10.0,
185,JT Thor,CHA,47,12,35,10.8,10.4,7.2,0.4,0.0,0.8,1.0,0.5,3.7,4.5,
186,Ja Morant,MEM,48,31,17,32.7,48.9,66.0,8.3,0.7,14.6,20.8,9.5,17.0,19.5,
187,JaMychal Green,GSW,38,19,19,14.7,17.2,13.8,0.9,0.1,1.8,2.5,1.1,5.5,6.3,
188,JaVale McGee,DAL,36,17,19,8.1,7.6,5.7,0.3,0.0,0.5,0.7,0.3,3.6,4.0,
189,Jabari Smith Jr.,HOU,55,12,43,29.9,31.0,23.8,1.2,0.2,1.9,2.9,1.5,3.8,4.8,
190,Jabari Walker,POR,38,19,19,8.8,7.0,5.4,0.5,0.1,0.9,1.3,0.7,7.5,9.4,
191,Jack White,DEN,14,12,2,3.1,3.1,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
192,Jaden Hardy,DAL,31,15,16,11.8,11.5,15.1,0.8,0.2,1.9,2.4,1.2,7.0,10.4,
193,Jaden Ivey,DET,54,15,39,30.0,34.4,43.3,4.6,0.3,8.5,12.3,5.5,13.4,15.9,
194,Jaden McDaniels,MIN,57,30,27,30.5,27.1,23.9,2.1,0.2,3.3,5.2,2.5,7.6,9.2,
195,Jaden Springer,PHI,7,7,0,3.7,1.4,2.4,0.1,0.0,0.1,0.4,0.1,10.0,10.0,
196,Jae'Sean Tate,HOU,20,3,17,21.0,30.4,29.0,2.6,0.2,5.7,6.9,3.1,8.4,10.0,
197,Jake LaRavia,MEM,30,20,10,12.7,11.4,8.4,0.7,0.2,1.4,1.8,0.9,6.1,7.6,
198,Jakob Poeltl,TOR,48,13,35,26.1,41.3,29.3,2.9,0.3,4.7,7.4,3.5,7.1,8.5,
199,Jalen Brunson,NYK,56,31,25,35.1,59.3,72.0,6.2,0.7,12.2,16.5,7.6,10.4,12.8,
200,Jalen Duren,DET,50,14,36,25.3,27.2,13.9,1.1,0.1,1.8,2.9,1.3,4.0,4.9,
201,Jalen Green,HOU,54,11,43,33.9,40.1,53.4,3.6,0.6,6.7,9.2,4.7,9.0,11.7,
202,Jalen Johnson,ATL,55,27,28,14.4,15.3,8.5,0.9,0.0,1.6,2.2,1.0,5.9,6.4,
203,Jalen McDaniels,PHI,59,18,41,26.3,29.2,23.6,1.9,0.2,3.5,5.0,2.3,6.7,7.8,
204,Jalen Smith,IND,51,24,27,18.2,19.9,16.6,0.9,0.2,1.3,2.4,1.2,4.7,5.8,
205,Jalen Suggs,ORL,34,13,21,23.0,33.9,32.7,3.4,0.2,5.4,8.4,3.8,10.1,11.1,
206,Jalen Williams,OKC,53,26,27,29.0,30.1,31.2,2.9,0.4,5.0,7.3,3.5,9.6,11.6,
207,Jamal Cain,MIA,13,8,5,13.9,8.5,7.2,0.6,0.1,0.9,1.6,0.7,7.3,8.2,
208,Jamal Murray,DEN,45,32,13,32.5,49.0,60.0,5.8,0.8,10.1,14.4,7.3,11.8,14.9,
209,Jamaree Bouyea,MIA,4,2,2,16.3,23.3,21.5,1.0,0.0,1.8,2.3,1.3,4.3,5.4,
210,James Bouknight,CHA,26,5,21,13.6,11.9,13.1,1.1,0.0,1.7,2.5,1.1,9.0,9.0,
211,James Harden,PHI,41,28,13,36.4,68.6,78.0,10.8,1.1,17.2,28.0,13.5,15.8,19.6,
212,James Johnson,IND,12,5,7,8.2,7.8,7.7,0.6,0.1,1.6,1.8,0.8,7.5,10.8,
213,James Wiseman,DET,22,9,13,13.0,16.6,10.5,0.6,0.0,0.9,1.7,0.6,3.8,3.8,
214,Jared Rhoden,DET,1,0,1,12.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
215,Jaren Jackson Jr.,MEM,40,25,15,27.2,22.1,22.9,0.9,0.2,1.8,2.2,1.2,4.0,5.4,
216,Jarred Vanderbilt,LAL,55,27,28,24.0,24.7,17.9,2.7,0.2,4.8,7.5,3.2,11.1,13.0,
217,Jarrett Allen,CLE,54,35,19,33.3,30.9,23.8,1.7,0.1,3.0,4.6,2.0,5.4,6.6,
218,Jarrett Culver,ATL,10,5,5,13.7,14.3,9.6,0.6,0.0,1.6,1.4,0.6,4.2,4.2,
219,Jason Preston,LAC,13,3,10,9.4,19.0,19.5,2.1,0.2,3.6,5.3,2.5,10.9,13.4,
220,Javonte Green,CHI,28,11,17,16.0,18.4,12.9,0.8,0.1,1.3,2.0,0.9,4.5,5.1,
221,Jaxson Hayes,NOP,33,15,18,13.3,10.2,9.0,0.7,0.1,1.3,2.0,0.8,7.1,8.0,
222,Jaylen Brown,BOS,48,33,15,35.6,36.2,45.5,3.2,0.7,6.2,8.8,4.1,8.9,11.5,
223,Jaylen Nowell,MIN,60,31,29,19.8,22.1,26.6,2.1,0.3,3.3,5.3,2.6,9.4,11.5,
