,Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CT Touches,Time Of Poss,Avg Sec Per Touch,Avg Drib Per Touch,PTS Per Touch,Elbow Touches,Post Ups,Paint Touches,PTS Per Elbow Touch,PTS Per Post Touch,PTS Per Paint Touch
62,Carlik Jones,CHI,1,0,1,21.7,1.0,35.0,18.0,2.2,3.85,3.31,0.029,0.0,0.0,1.0,0.0,0.0,0.0
63,Cedi Osman,CLE,60,37,23,21.0,8.9,30.1,20.8,1.2,2.4,1.59,0.295,0.4,0.0,0.8,0.952,0.0,0.83
64,Charles Bassey,SAS,27,5,22,13.8,5.1,23.6,13.2,0.6,1.51,0.44,0.217,1.4,0.4,4.3,0.462,0.7,1.009
65,Chima Moneke,SAC,2,1,1,4.0,1.0,6.5,5.0,0.1,1.12,0.54,0.154,0.5,0.0,1.5,0.0,0.0,0.667
66,Chimezie Metu,SAC,46,27,19,11.1,5.0,16.6,9.5,0.5,1.67,0.7,0.302,1.3,0.3,2.9,0.383,0.692,1.127
67,Chris Boucher,TOR,54,27,27,20.8,9.8,24.6,13.1,0.7,1.68,0.6,0.399,0.5,0.1,4.3,0.68,0.0,1.056
68,Chris Duarte,IND,37,14,23,19.2,7.9,28.6,18.9,1.1,2.26,1.61,0.275,0.3,0.0,0.5,0.727,0.0,0.842
69,Chris Paul,PHX,40,21,19,32.0,13.7,75.6,27.1,7.3,5.77,4.94,0.182,0.3,0.3,0.3,0.077,0.4,0.455
70,Chris Silva,DAL,1,1,0,3.0,2.0,4.0,1.0,0.1,2.21,1.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0
71,Christian Braun,DEN,55,39,16,15.3,4.3,17.3,10.4,0.6,2.06,1.18,0.251,0.3,0.0,1.0,0.688,0.0,0.648
72,Christian Koloko,TOR,45,21,24,14.6,3.5,15.4,10.0,0.3,1.19,0.27,0.228,0.9,0.0,3.3,0.415,0.0,0.853
73,Christian Wood,DAL,49,27,22,27.6,17.7,48.6,27.3,1.8,2.23,1.02,0.364,2.2,2.3,4.5,0.706,0.721,1.018
74,Chuma Okeke,ORL,19,5,14,21.3,5.2,25.0,11.9,0.9,2.04,1.24,0.206,0.2,0.1,0.8,0.667,1.0,0.438
75,Clint Capela,ATL,44,24,20,26.8,12.1,36.7,18.1,0.8,1.28,0.26,0.33,2.6,0.5,10.3,0.534,0.545,1.035
76,Coby White,CHI,51,23,28,22.4,8.7,34.8,17.4,1.8,3.07,2.39,0.25,0.0,0.0,0.2,1.0,0.0,0.7
77,Cody Martin,CHA,7,2,5,19.1,5.0,21.4,13.3,0.9,2.56,1.66,0.233,0.1,0.0,1.1,0.0,0.0,0.5
78,Cody Zeller,MIA,1,0,1,16.3,10.0,33.0,24.0,1.1,2.07,0.94,0.303,5.0,0.0,6.0,0.4,0.0,1.333
79,Cole Anthony,ORL,40,19,21,24.9,12.1,53.6,18.3,4.4,4.94,4.35,0.226,0.3,0.0,0.9,0.583,0.0,0.889
80,Cole Swider,LAL,6,1,5,6.7,1.5,9.2,5.0,0.2,1.57,0.62,0.164,0.0,0.0,0.3,0.0,0.0,0.0
81,Collin Sexton,UTA,47,24,23,24.0,14.3,46.1,19.3,3.7,4.86,4.33,0.309,0.4,0.0,1.2,0.526,0.0,0.862
82,Corey Kispert,WAS,51,24,27,27.0,9.4,30.3,18.6,0.7,1.44,0.6,0.309,0.5,0.0,1.0,0.739,0.0,0.84
83,Cory Joseph,DET,41,10,31,15.8,4.7,33.8,11.2,2.9,5.08,5.23,0.139,0.1,0.0,0.2,0.4,0.0,0.571
84,D'Angelo Russell,LAL,58,30,28,32.4,17.6,81.6,35.2,5.5,4.04,3.37,0.216,0.6,0.2,0.8,0.765,0.667,0.717
85,Daishen Nix,HOU,42,11,31,15.7,3.8,35.6,14.1,2.7,4.55,4.43,0.107,0.0,0.0,0.2,1.0,0.0,0.889
86,Dalano Banton,TOR,26,14,12,9.5,4.6,21.4,9.8,1.4,3.81,2.89,0.216,0.2,0.0,0.8,1.0,0.0,1.3
87,Dalen Terry,CHI,23,11,12,5.4,1.9,8.1,4.3,0.3,2.39,1.77,0.237,0.1,0.0,0.4,0.0,0.0,0.4
88,Damian Jones,UTA,24,7,17,8.2,2.6,9.8,5.4,0.2,1.3,0.32,0.264,1.0,0.1,2.4,0.167,1.0,0.912
89,Damian Lillard,POR,46,23,23,36.2,31.4,88.1,39.1,7.4,5.03,4.42,0.356,0.4,0.2,0.6,0.684,1.0,0.593
90,Damion Lee,PHX,61,33,28,22.0,8.8,30.6,18.4,1.2,2.33,1.61,0.288,0.3,0.0,0.4,0.556,0.0,0.593
91,Daniel Gafford,WAS,57,26,31,18.6,8.3,26.1,14.2,0.6,1.46,0.32,0.317,2.0,0.4,5.1,0.67,0.739,1.174
92,Daniel Theis,IND,7,1,6,15.5,7.0,23.7,18.0,0.6,1.51,0.39,0.295,2.1,0.1,3.4,0.8,0.0,0.917
93,Danny Green,CLE,5,1,4,13.2,3.0,17.6,10.0,0.5,1.72,0.92,0.17,0.2,0.0,0.0,0.0,0.0,0.0
94,Danuel House Jr.,PHI,37,24,13,14.8,4.4,16.6,9.0,0.6,2.11,1.22,0.263,0.2,0.0,0.5,1.167,0.0,1.235
95,Dario Saric,OKC,40,18,22,14.3,5.9,22.5,13.5,0.7,1.76,0.89,0.264,0.6,0.7,1.9,0.565,0.769,0.892
96,Darius Bazley,PHX,36,16,20,15.4,5.4,23.9,11.4,0.8,2.0,1.14,0.228,0.9,0.2,2.1,0.71,0.429,0.733
97,Darius Days,HOU,4,0,4,6.2,3.8,10.8,5.5,0.2,1.19,0.14,0.349,0.0,0.0,0.0,0.0,0.0,0.0
98,Darius Garland,CLE,53,28,25,35.1,22.0,77.7,29.2,7.5,5.83,5.52,0.283,0.5,0.0,0.5,0.69,1.0,0.519
99,David Duke Jr.,BKN,16,7,9,8.8,2.9,11.9,5.7,0.8,3.91,3.45,0.242,0.1,0.0,0.4,0.0,0.0,0.571
100,David Roddy,MEM,47,29,18,17.7,6.4,19.8,12.3,0.7,2.01,1.16,0.323,0.4,0.0,0.9,0.526,1.5,1.122
101,Davion Mitchell,SAC,58,33,25,17.9,5.6,34.3,12.3,2.6,4.51,4.41,0.163,0.1,0.0,0.4,0.5,0.0,0.731
102,Davis Bertans,DAL,34,17,17,10.6,4.1,12.6,7.7,0.2,1.14,0.36,0.329,0.2,0.0,0.2,0.571,0.0,0.5
103,Davon Reed,LAL,38,25,13,8.8,2.3,16.1,7.9,0.7,2.75,2.04,0.142,0.1,0.1,0.4,0.0,0.0,0.286
104,Day'Ron Sharpe,BKN,33,16,17,10.4,3.9,16.5,9.9,0.5,1.76,0.67,0.239,1.2,0.4,3.3,0.537,0.25,0.78
105,De'Aaron Fox,SAC,54,33,21,34.1,25.3,79.8,24.8,6.7,5.01,4.67,0.317,0.4,0.1,0.7,0.667,0.667,0.974
106,De'Andre Hunter,ATL,50,28,22,31.9,15.8,38.5,23.8,1.5,2.27,1.41,0.409,1.0,0.4,1.2,0.938,1.095,0.914
107,De'Anthony Melton,PHI,55,37,18,28.2,10.5,50.8,25.7,2.3,2.73,1.97,0.206,0.6,0.0,1.3,0.424,0.0,0.443
108,DeAndre Jordan,DEN,34,21,13,14.6,4.9,19.1,11.1,0.4,1.3,0.23,0.257,2.4,0.2,3.8,0.084,0.571,1.131
109,DeMar DeRozan,CHI,53,25,28,36.1,25.2,60.8,36.6,4.6,4.55,3.66,0.414,1.3,2.6,0.6,0.69,0.819,0.633
110,Dean Wade,CLE,33,22,11,20.8,5.3,23.1,13.4,0.6,1.67,0.5,0.228,0.3,0.0,0.7,0.4,0.0,0.955
111,Deandre Ayton,PHX,52,25,27,30.2,18.7,53.3,29.4,1.5,1.68,0.5,0.35,5.4,4.5,11.6,0.821,0.721,1.012
112,Dejounte Murray,ATL,55,28,27,36.5,20.8,72.8,29.1,5.9,4.9,4.43,0.286,0.6,0.1,1.1,0.343,0.429,0.78
113,Delon Wright,WAS,30,19,11,22.5,6.5,45.3,18.2,3.7,4.9,4.43,0.143,0.4,0.0,1.0,0.5,0.0,0.414
114,Deni Avdija,WAS,57,27,30,26.3,9.1,43.5,21.4,2.0,2.7,1.94,0.209,0.8,0.1,2.2,0.66,0.4,0.718
115,Dennis Schroder,LAL,47,24,23,29.9,12.1,52.3,22.3,3.9,4.53,3.95,0.232,0.3,0.0,0.3,0.5,0.0,0.429
116,Dennis Smith Jr.,CHA,39,12,27,25.0,8.4,50.3,21.1,3.5,4.14,3.74,0.167,0.3,0.0,1.0,0.846,2.0,0.846
117,Deonte Burton,SAC,2,1,1,3.3,0.0,2.0,1.5,0.0,1.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2,3,2.3,0.8,2.8,1.6,0.2,3.24,2.57,0.286,0.0,0.0,0.2,0.0,0.0,2.0
119,Derrick Jones Jr.,CHI,46,18,28,14.9,5.1,19.7,10.4,0.4,1.28,0.38,0.26,0.7,0.1,2.3,0.818,0.667,0.898
120,Derrick Rose,NYK,26,11,15,12.9,5.8,27.6,11.0,1.9,4.22,3.84,0.212,0.2,0.0,0.4,0.667,0.0,1.0
121,Derrick White,BOS,60,43,17,27.7,11.9,46.5,19.8,3.1,4.02,3.4,0.255,0.6,0.1,1.1,0.606,0.0,0.625
122,Desmond Bane,MEM,36,22,14,31.2,21.6,61.1,34.2,2.8,2.79,2.01,0.353,0.8,0.0,0.9,1.138,0.0,1.0
123,Devin Booker,PHX,34,22,12,33.9,26.5,63.1,36.0,5.2,4.97,4.28,0.42,1.0,1.0,1.6,0.743,0.943,0.852
124,Devin Vassell,SAS,29,8,21,31.3,19.4,54.2,34.3,3.0,3.33,2.4,0.358,0.7,0.0,0.6,1.211,0.0,0.944
125,Devon Dotson,WAS,6,1,5,8.8,0.5,16.3,9.0,1.1,4.11,3.65,0.031,0.5,0.0,0.5,0.0,0.0,0.0
126,Devonte' Graham,SAS,58,27,31,16.4,6.1,31.5,15.5,1.8,3.34,2.69,0.192,0.2,0.0,0.2,0.444,0.0,0.6
127,Dewayne Dedmon,PHI,30,17,13,11.7,5.7,19.7,10.7,0.6,1.67,0.45,0.289,1.6,0.5,2.9,0.917,0.714,0.919
128,Dillon Brooks,MEM,53,32,21,30.5,14.7,42.3,27.8,1.9,2.74,1.88,0.347,0.5,0.2,0.9,0.64,0.667,0.957
129,Domantas Sabonis,SAC,57,33,24,34.5,18.8,82.6,48.1,3.3,2.41,1.39,0.228,8.7,4.5,9.6,0.601,0.473,0.882
130,Dominick Barlow,SAS,11,0,11,10.1,3.4,12.2,8.0,0.3,1.59,0.66,0.276,1.2,0.1,2.7,0.462,0.0,0.667
131,Donovan Mitchell,CLE,52,33,19,35.5,27.0,68.7,32.2,5.8,5.05,4.56,0.394,0.9,0.0,1.0,0.978,0.0,0.962
132,Donte DiVincenzo,GSW,49,27,22,25.4,8.7,47.4,22.7,2.1,2.69,2.11,0.184,0.7,0.0,1.3,0.344,0.0,0.585
133,Dorian Finney-Smith,BKN,45,21,24,31.8,8.7,39.4,23.1,1.0,1.54,0.63,0.221,0.6,0.0,2.0,0.393,0.0,0.753
134,Doug McDermott,SAS,51,14,37,20.5,9.8,28.0,20.1,0.8,1.67,0.79,0.351,0.2,0.0,0.9,1.25,2.0,1.0
135,Draymond Green,GSW,52,27,25,31.6,8.2,73.3,40.2,2.2,1.84,0.91,0.111,2.8,1.1,2.7,0.462,0.107,0.596
136,Drew Eubanks,POR,57,26,31,19.6,6.0,26.0,14.3,0.7,1.62,0.45,0.229,2.1,0.3,4.0,0.625,0.526,0.863
137,Dru Smith,BKN,8,4,4,12.1,2.8,20.5,6.9,1.5,4.48,4.53,0.134,0.3,0.0,0.5,1.0,0.0,0.5
138,Duane Washington Jr.,PHX,31,17,14,12.7,7.9,30.0,12.2,2.5,5.0,4.68,0.263,0.1,0.0,0.1,0.0,0.0,0.0
139,Duncan Robinson,MIA,30,14,16,18.1,6.8,25.2,17.6,0.7,1.71,0.81,0.269,0.2,0.0,0.4,1.0,0.0,1.0
140,Dwight Powell,DAL,56,31,25,19.8,6.9,25.1,13.8,0.6,1.53,0.52,0.273,2.0,0.1,5.8,0.446,0.857,0.954
141,Dyson Daniels,NOP,39,21,18,19.9,4.5,30.5,14.9,1.5,2.96,2.19,0.148,0.2,0.0,0.9,0.333,0.0,0.757
142,Edmond Sumner,BKN,46,28,18,14.5,7.4,24.6,11.4,1.6,3.96,3.48,0.302,0.2,0.0,0.6,0.727,0.0,1.069
143,Eric Gordon,LAC,50,14,36,29.7,12.9,41.3,24.8,2.5,3.67,3.14,0.312,0.2,0.0,0.4,0.333,2.0,1.158
144,Eugene Omoruyi,OKC,23,9,14,11.8,4.9,13.8,9.0,0.3,1.44,0.63,0.355,0.5,0.0,2.3,0.417,0.0,0.833
145,Evan Fournier,NYK,23,13,10,18.0,6.8,23.6,16.7,1.0,2.46,1.83,0.29,0.0,0.0,0.2,0.0,0.0,1.0
146,Evan Mobley,CLE,61,36,25,34.2,15.9,58.5,30.5,1.9,1.98,0.77,0.272,4.2,2.1,8.2,0.621,0.578,0.946
147,Facundo Campazzo,DAL,8,2,6,6.5,1.3,14.9,7.4,0.9,3.57,3.26,0.084,0.0,0.0,0.1,0.0,0.0,0.0
148,Frank Kaminsky,HOU,29,11,18,6.9,2.7,14.1,8.8,0.4,1.77,0.7,0.188,0.3,0.2,0.9,0.25,1.0,0.72
149,Frank Ntilikina,DAL,37,18,19,12.2,2.5,16.8,7.8,0.8,3.03,2.47,0.15,0.1,0.0,0.2,0.0,0.0,0.286
150,Franz Wagner,ORL,59,24,35,33.1,18.9,54.7,32.9,3.4,3.77,3.17,0.346,0.7,0.3,2.1,0.7,0.684,0.943
151,Fred VanVleet,TOR,50,24,26,36.9,19.7,84.4,37.3,6.3,4.5,4.1,0.233,0.2,0.0,0.3,0.75,1.0,0.923
152,Furkan Korkmaz,PHI,25,17,8,10.2,3.8,15.3,10.4,0.7,2.73,2.1,0.249,0.2,0.0,0.4,1.0,0.0,1.333
153,Gabe Vincent,MIA,46,25,21,26.2,9.8,44.2,21.1,2.9,3.91,3.21,0.222,0.2,0.0,0.4,0.6,1.0,0.8
154,Garrett Temple,NOP,18,11,7,7.2,2.3,9.4,5.7,0.3,1.93,1.27,0.249,0.1,0.0,0.2,0.0,0.0,0.667
155,Garrison Mathews,ATL,47,13,34,12.9,4.6,14.0,9.1,0.3,1.33,0.41,0.329,0.1,0.0,0.1,0.0,0.0,1.167
156,Gary Harris,ORL,31,13,18,24.6,8.8,21.6,15.8,0.8,2.16,1.59,0.407,0.1,0.0,0.6,0.667,0.0,0.889
157,Gary Payton II,GSW,15,8,7,17.0,4.1,23.0,12.5,0.6,1.67,0.72,0.177,0.7,0.1,1.8,0.2,1.0,0.741
158,Gary Trent Jr.,TOR,51,24,27,33.7,18.6,40.4,31.5,1.6,2.42,1.86,0.462,0.4,0.0,0.6,1.136,0.0,1.091
159,George Hill,IND,36,24,12,18.8,4.9,33.1,12.9,2.5,4.47,3.97,0.147,0.3,0.0,0.6,0.417,0.0,0.5
160,Georges Niang,PHI,56,38,18,19.7,8.8,30.0,16.3,0.7,1.33,0.46,0.291,0.1,0.0,0.4,0.4,0.0,1.292
161,Giannis Antetokounmpo,MIL,48,36,12,32.5,31.3,79.6,37.3,5.4,4.05,2.98,0.393,4.2,4.6,5.0,0.547,0.459,1.091
162,Goga Bitadze,ORL,21,8,13,9.6,3.3,14.6,9.7,0.4,1.49,0.58,0.225,0.8,0.3,2.9,0.563,0.429,0.667
163,Goran Dragic,CHI,50,22,28,15.5,6.5,34.4,13.5,2.4,4.19,3.65,0.188,0.1,0.1,0.2,1.0,0.75,0.8
164,Gordon Hayward,CHA,35,13,22,31.2,14.3,48.2,35.0,2.3,2.86,1.9,0.296,1.6,0.5,2.1,0.614,0.353,0.797
165,Gorgui Dieng,SAS,20,2,18,10.0,3.3,18.3,13.2,0.6,1.83,0.62,0.178,0.7,0.4,1.4,0.143,0.0,0.643
166,Grant Williams,BOS,59,43,16,27.5,8.6,31.8,17.3,0.9,1.77,0.77,0.271,0.6,0.1,1.7,0.343,0.333,0.723
167,Grayson Allen,MIL,55,40,15,27.6,10.6,36.4,24.4,1.5,2.46,1.49,0.291,0.3,0.0,0.8,0.526,0.0,0.533
168,Greg Brown III,POR,16,10,6,5.8,1.8,5.3,3.4,0.2,2.31,1.33,0.329,0.1,0.0,0.3,2.0,0.0,0.8
169,Hamidou Diallo,DET,50,12,38,16.8,8.6,25.8,12.4,1.0,2.35,1.69,0.332,1.0,0.1,1.9,1.212,0.0,1.24
170,Harrison Barnes,SAC,59,34,25,32.6,14.8,47.4,30.1,1.7,2.15,1.1,0.313,0.7,0.7,2.0,0.857,1.026,1.026
171,Haywood Highsmith,MIA,44,23,21,19.4,4.8,21.4,12.4,0.6,1.69,0.89,0.222,0.6,0.0,2.0,0.25,0.0,0.506
172,Herbert Jones,NOP,44,19,25,28.9,9.5,41.5,22.8,1.5,2.1,1.06,0.228,0.8,0.1,1.8,0.394,1.0,0.792
173,Immanuel Quickley,NYK,60,34,26,27.8,12.7,47.3,23.9,3.4,4.31,3.69,0.269,0.3,0.0,0.4,0.353,0.0,0.5
174,Isaac Okoro,CLE,63,38,25,21.2,6.3,20.1,12.7,0.7,1.95,1.05,0.311,0.3,0.0,1.1,0.632,2.0,0.836
175,Isaiah Hartenstein,NYK,61,34,27,19.7,5.2,29.8,14.3,0.7,1.35,0.24,0.174,1.8,0.2,5.3,0.398,0.75,0.701
176,Isaiah Jackson,IND,45,17,28,15.3,6.8,21.4,13.7,0.5,1.35,0.42,0.317,1.7,0.3,5.0,0.538,0.643,0.955
177,Isaiah Joe,OKC,51,25,26,16.2,8.7,20.9,13.2,0.7,1.95,1.3,0.415,0.3,0.0,0.4,0.714,0.0,0.789
178,Isaiah Livers,DET,37,9,28,21.1,5.5,23.8,14.2,0.7,1.83,0.81,0.233,0.2,0.0,0.3,0.571,2.0,0.667
