,PLAYER,TEAM,GP,W,L,MIN,Passes Made,Passes Received,AST,Secondary AST,Potential AST,AST PTS Created,AST PTS Created.1,AST Adj,AST To Pass%,AST To Pass% Adj
61,Caris LeVert,CLE,54,33,21,30.5,34.9,37.0,3.9,0.5,6.9,9.9,4.9,11.2,13.9,
62,Cedi Osman,CLE,58,37,21,21.0,20.9,22.2,1.5,0.4,2.5,3.9,2.1,7.4,9.8,
63,Charles Bassey,SAS,25,5,20,13.6,17.7,11.2,1.2,0.1,1.9,2.8,1.4,6.6,7.7,
64,Chima Moneke,SAC,2,1,1,4.0,4.0,4.0,0.5,0.0,0.0,1.0,0.5,12.5,12.5,
65,Chimezie Metu,SAC,43,25,18,10.8,11.6,9.2,0.7,0.1,1.1,1.8,0.8,6.0,7.0,
66,Chris Boucher,TOR,52,25,27,20.7,15.5,11.8,0.4,0.0,0.9,1.1,0.5,2.9,3.5,
67,Chris Duarte,IND,35,13,22,19.2,18.6,20.1,1.5,0.1,2.4,3.8,1.7,8.1,9.0,
68,Chris Paul,PHX,37,19,18,31.8,58.2,62.6,8.7,1.1,17.1,22.5,10.8,15.0,18.6,
69,Chris Silva,DAL,1,1,0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
70,Christian Braun,DEN,53,37,16,15.2,12.6,10.6,0.7,0.1,1.2,1.8,0.8,5.7,6.6,
71,Christian Koloko,TOR,45,21,24,14.6,11.7,9.0,0.5,0.1,0.7,1.2,0.6,4.2,5.1,
72,Christian Wood,DAL,47,26,21,27.8,32.4,29.9,1.7,0.4,3.2,4.6,2.3,5.4,7.0,
73,Chuma Okeke,ORL,18,5,13,21.8,19.8,14.1,1.4,0.2,2.4,3.7,1.7,7.3,8.7,
74,Clint Capela,ATL,42,23,19,26.9,26.3,14.9,0.8,0.2,1.5,2.0,1.1,3.1,4.2,
75,Coby White,CHI,48,22,26,21.8,23.8,25.2,2.0,0.4,3.8,5.0,2.5,8.4,10.7,
76,Cody Martin,CHA,7,2,5,19.1,15.1,13.6,1.6,0.0,2.4,4.1,1.6,10.4,10.4,
77,Cole Anthony,ORL,39,18,21,25.0,39.9,40.5,4.1,0.4,7.2,10.8,4.9,10.3,12.3,
78,Cole Swider,LAL,6,1,5,6.7,7.5,5.3,0.7,0.0,1.0,1.7,0.7,8.9,8.9,
79,Collin Sexton,UTA,46,24,22,24.5,31.8,39.2,2.9,0.3,6.0,7.7,3.4,9.2,10.8,
80,Corey Kispert,WAS,48,22,26,27.3,22.1,20.4,1.3,0.1,2.4,3.4,1.6,5.8,7.4,
81,Cory Joseph,DET,39,10,29,15.8,27.3,29.9,3.3,0.2,5.2,8.8,3.8,12.0,13.8,
82,D'Angelo Russell,LAL,56,28,28,32.9,63.6,68.9,6.1,0.7,10.4,15.8,7.6,9.7,11.9,
83,Daishen Nix,HOU,41,11,30,15.5,28.7,27.1,2.5,0.3,4.9,6.2,3.0,8.8,10.5,
84,Dalano Banton,TOR,25,13,12,9.7,15.7,16.2,1.1,0.1,1.8,2.8,1.3,7.1,8.2,
85,Dalen Terry,CHI,20,10,10,3.6,3.9,3.6,0.4,0.1,0.5,0.7,0.3,9.0,7.7,
86,Damian Jones,UTA,22,6,16,8.0,6.5,4.3,0.2,0.1,0.5,0.6,0.4,2.8,5.6,
87,Damian Lillard,POR,45,23,22,36.1,57.2,74.7,7.3,1.0,12.8,19.0,9.1,12.7,15.8,
88,Damion Lee,PHX,58,31,27,22.3,22.0,21.1,1.5,0.2,3.0,3.9,1.9,6.9,8.6,
89,Daniel Gafford,WAS,54,24,30,18.8,19.6,13.1,0.9,0.1,1.2,2.2,1.0,4.6,5.2,
90,Daniel Theis,IND,6,1,5,15.5,15.8,17.5,1.0,0.2,1.5,3.0,1.2,6.3,7.4,
91,Danny Green,MEM,3,1,2,14.5,14.3,12.7,0.7,0.3,2.0,2.0,1.0,4.7,7.0,
92,Danuel House Jr.,PHI,37,24,13,14.8,12.3,11.1,0.7,0.2,1.3,1.8,0.9,5.5,7.2,
93,Dario Saric,OKC,37,17,20,14.4,15.6,12.6,1.5,0.1,2.2,3.8,1.7,9.9,10.7,
94,Darius Bazley,PHX,36,16,20,15.4,17.4,11.9,0.9,0.1,1.4,2.3,1.0,5.1,5.6,
95,Darius Days,HOU,2,0,2,3.0,4.0,2.5,0.5,0.0,0.5,1.5,0.5,12.5,12.5,
96,Darius Garland,CLE,50,28,22,35.0,53.3,69.7,8.0,1.0,13.1,19.0,9.7,15.0,18.1,
97,David Duke Jr.,BKN,16,7,9,8.8,7.5,9.1,0.8,0.0,1.6,2.3,0.9,10.0,11.7,
98,David Roddy,MEM,46,29,17,17.8,12.3,12.8,0.7,0.1,1.5,1.7,0.8,5.3,6.9,
99,Davion Mitchell,SAC,55,31,24,18.0,27.5,30.4,2.1,0.4,4.4,6.0,2.9,7.8,10.6,
100,Davis Bertans,DAL,34,17,17,10.6,8.7,8.0,0.4,0.1,0.7,0.9,0.4,4.1,5.1,
101,Davon Reed,LAL,36,23,13,9.0,12.8,10.6,0.6,0.1,1.1,1.4,0.7,4.3,5.2,
102,Day'Ron Sharpe,BKN,32,16,16,10.2,12.2,8.5,0.7,0.0,1.2,1.8,0.8,5.9,6.4,
103,De'Aaron Fox,SAC,51,31,20,33.9,53.1,67.5,6.2,0.4,12.1,16.4,7.3,11.7,13.7,
104,De'Andre Hunter,ATL,48,27,21,32.1,22.5,23.3,1.4,0.1,2.8,3.7,1.6,6.2,7.3,
105,De'Anthony Melton,PHI,53,35,18,28.4,39.3,33.6,2.7,0.5,5.4,7.6,3.6,6.8,9.1,
106,DeAndre Jordan,DEN,34,21,13,14.6,14.4,11.0,0.9,0.0,1.4,2.3,1.0,6.3,6.9,
107,DeMar DeRozan,CHI,52,24,28,36.3,35.7,52.7,5.1,1.2,9.6,13.4,6.7,14.3,18.8,
108,Dean Wade,CLE,30,22,8,22.1,18.7,13.4,0.9,0.2,1.7,2.6,1.2,5.0,6.2,
109,Deandre Ayton,PHX,49,23,26,30.0,35.4,28.1,2.1,0.2,2.9,5.1,2.3,5.9,6.6,
110,Dejounte Murray,ATL,53,27,26,36.6,48.9,58.5,6.1,0.4,10.5,15.1,7.0,12.5,14.2,
111,Delon Wright,WAS,27,17,10,22.0,37.2,35.9,3.6,0.4,7.0,9.6,4.5,9.8,12.0,
112,Deni Avdija,WAS,54,25,29,26.5,32.5,25.6,2.5,0.4,4.7,6.6,3.3,7.6,10.1,
113,Dennis Schroder,LAL,45,22,23,30.2,38.6,42.7,4.2,0.6,7.8,10.7,5.1,10.8,13.1,
114,Dennis Smith Jr.,CHA,37,10,27,24.9,39.3,41.5,4.3,0.4,8.9,11.7,5.5,10.9,13.9,
115,Deonte Burton,SAC,2,1,1,3.3,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
116,Dereon Seabron,NOP,4,2,2,1.9,1.3,1.8,0.0,0.0,0.3,0.0,0.0,0.0,0.0,
117,Derrick Jones Jr.,CHI,45,17,28,15.1,15.0,11.1,0.6,0.1,1.0,1.8,0.8,4.1,5.2,
118,Derrick Rose,NYK,26,11,15,12.9,19.7,23.2,1.8,0.2,3.1,4.4,2.0,9.0,10.4,
119,Derrick White,BOS,57,41,16,27.5,34.1,34.8,3.7,0.5,5.8,9.7,4.3,10.8,12.7,
120,Desmond Bane,MEM,34,21,13,31.2,39.3,46.0,4.2,0.6,7.2,10.8,5.2,10.6,13.3,
121,Devin Booker,PHX,31,20,11,34.0,35.0,54.7,5.5,1.1,11.2,14.6,7.0,15.8,20.1,
122,Devin Vassell,SAS,29,8,21,31.3,33.9,40.1,3.6,0.6,6.6,9.4,4.4,10.6,13.0,
123,Devon Dotson,WAS,6,1,5,8.9,14.0,12.0,1.3,0.0,3.0,3.3,1.3,9.5,9.5,
124,Devonte' Graham,SAS,56,27,29,16.1,23.9,24.4,2.3,0.2,4.3,5.5,2.6,9.8,11.0,
125,Dewayne Dedmon,MIA,30,17,13,11.7,14.2,10.7,0.5,0.0,1.0,1.3,0.6,3.8,4.2,
126,Dillon Brooks,MEM,51,31,20,30.4,25.0,32.5,2.6,0.3,4.4,6.5,3.1,10.5,12.5,
127,Domantas Sabonis,SAC,54,31,23,34.5,64.4,50.5,6.9,0.3,12.1,18.3,7.6,10.7,11.9,
128,Dominick Barlow,SAS,9,0,9,9.9,9.2,7.6,0.8,0.0,1.3,2.1,0.8,8.4,8.4,
129,Donovan Mitchell,CLE,49,33,16,35.4,41.6,58.3,4.9,0.8,9.2,12.3,6.2,11.7,14.8,
130,Donte DiVincenzo,GSW,46,26,20,25.1,37.3,32.3,3.3,0.7,5.8,8.6,4.4,8.7,11.7,
131,Dorian Finney-Smith,BKN,43,20,23,32.2,30.2,24.9,1.4,0.5,3.3,3.9,2.0,4.8,6.8,
132,Doug McDermott,SAS,49,14,35,20.4,18.3,19.7,1.5,0.3,2.8,3.7,1.9,8.1,10.5,
133,Draymond Green,GSW,50,27,23,31.7,62.9,48.9,6.9,0.8,13.7,18.7,8.6,11.0,13.7,
134,Drew Eubanks,POR,55,26,29,19.4,20.4,13.0,1.1,0.1,2.1,3.1,1.3,5.5,6.6,
135,Dru Smith,BKN,8,4,4,12.1,16.4,15.3,1.3,0.0,2.5,2.6,1.4,7.6,8.4,
136,Duane Washington Jr.,PHX,31,17,14,12.7,19.3,24.7,2.0,0.2,4.0,5.3,2.5,10.6,12.7,
137,Duncan Robinson,MIA,28,14,14,17.9,17.5,18.4,1.2,0.2,2.6,3.2,1.7,6.7,9.8,
138,Dwight Powell,DAL,54,30,24,19.7,19.1,12.9,0.8,0.1,1.7,2.1,1.0,4.1,5.2,
139,Dyson Daniels,NOP,39,21,18,19.9,24.2,18.9,2.5,0.2,4.5,6.3,3.0,10.2,12.3,
140,Edmond Sumner,BKN,46,28,18,14.5,16.5,19.3,1.4,0.3,2.6,3.5,1.8,8.7,11.2,
141,Eric Gordon,LAC,47,12,35,30.2,27.3,34.3,2.9,0.4,5.3,7.3,3.7,10.6,13.4,
142,Eugene Omoruyi,OKC,22,8,14,12.0,8.7,8.4,0.5,0.0,0.7,1.2,0.5,5.7,5.7,
143,Evan Fournier,NYK,23,13,10,18.0,15.2,17.0,1.5,0.2,2.9,3.9,1.8,10.0,11.7,
144,Evan Mobley,CLE,58,36,22,34.1,41.7,30.2,2.7,0.3,4.6,7.0,3.3,6.5,7.9,
145,Facundo Campazzo,DAL,8,2,6,6.5,12.0,11.6,1.1,0.0,2.6,3.5,1.5,9.4,12.5,
146,Frank Kaminsky,HOU,27,11,16,6.7,11.1,8.9,0.8,0.0,1.5,2.1,1.0,7.4,8.7,
147,Frank Ntilikina,DAL,35,17,18,11.7,11.9,11.7,1.1,0.1,2.0,3.1,1.3,9.6,10.6,
148,Franz Wagner,ORL,57,23,34,33.2,35.7,43.7,3.5,0.3,7.2,9.6,4.4,9.8,12.3,
149,Fred VanVleet,TOR,49,23,26,37.0,61.9,69.1,6.5,0.7,12.7,16.2,7.7,10.4,12.5,
150,Furkan Korkmaz,PHI,25,17,8,10.2,10.5,11.4,0.7,0.2,1.7,1.8,1.0,6.9,9.5,
151,Gabe Vincent,MIA,44,25,19,26.1,32.1,35.3,2.6,0.2,5.1,7.0,3.1,8.2,9.8,
152,Garrett Temple,NOP,18,11,7,7.2,7.0,6.4,0.6,0.1,1.2,1.3,0.8,7.9,11.1,
153,Garrison Mathews,ATL,45,12,33,13.4,10.0,10.3,0.5,0.1,0.9,1.4,0.6,5.1,6.2,
154,Gary Harris,ORL,29,12,17,24.6,14.0,17.4,1.2,0.2,2.4,3.3,1.6,8.6,11.3,
155,Gary Payton II,GSW,15,8,7,17.0,19.1,11.8,1.5,0.1,3.0,4.0,1.7,7.7,8.7,
156,Gary Trent Jr.,TOR,50,23,27,33.6,22.6,33.6,1.6,0.3,3.3,4.4,2.1,7.2,9.2,
157,George Hill,IND,36,24,12,18.8,26.6,26.0,2.5,0.2,4.4,6.2,2.8,9.3,10.5,
158,Georges Niang,PHI,54,36,18,19.9,22.3,17.1,1.1,0.1,1.5,3.1,1.4,5.1,6.1,
159,Giannis Antetokounmpo,MIL,45,33,12,33.3,47.7,58.2,5.4,0.7,11.4,14.0,6.2,11.3,13.1,
160,Goga Bitadze,ORL,21,8,13,9.6,11.2,8.9,0.9,0.1,1.1,2.1,1.0,7.7,8.5,
161,Goran Dragic,CHI,50,22,28,15.5,26.1,27.3,2.7,0.3,4.8,6.9,3.5,10.5,13.2,
162,Gordon Hayward,CHA,33,11,22,31.2,32.6,34.9,3.6,0.6,7.1,9.3,4.5,11.2,14.0,
163,Gorgui Dieng,SAS,19,2,17,10.2,14.5,13.5,1.5,0.1,2.8,3.8,1.7,10.2,11.6,
164,Grant Williams,BOS,56,41,15,27.7,22.8,18.2,1.8,0.1,2.9,5.0,2.1,7.8,9.1,
165,Grayson Allen,MIL,52,37,15,27.5,26.3,25.9,2.4,0.5,4.6,6.4,3.1,9.3,11.9,
166,Greg Brown III,POR,16,10,6,5.8,2.8,3.2,0.2,0.0,0.3,0.5,0.2,6.7,6.7,
167,Hamidou Diallo,DET,48,12,36,16.8,16.9,14.3,1.0,0.1,1.5,2.4,1.1,5.7,6.4,
168,Harrison Barnes,SAC,56,32,24,32.6,34.1,28.1,1.6,0.3,3.6,4.4,2.1,4.7,6.2,
169,Haywood Highsmith,MIA,42,23,19,19.6,15.9,12.0,0.7,0.1,2.0,2.1,0.9,4.5,5.7,
170,Herbert Jones,NOP,42,19,23,28.8,30.9,24.6,2.1,0.2,4.0,5.2,2.4,6.8,7.9,
171,Immanuel Quickley,NYK,58,32,26,27.8,33.9,37.6,3.2,0.4,6.1,8.2,3.8,9.4,11.2,
172,Isaac Okoro,CLE,60,38,22,21.3,14.3,12.2,1.1,0.2,1.8,2.8,1.5,7.9,10.1,
173,Isaiah Hartenstein,NYK,59,32,27,19.6,24.2,12.7,0.9,0.1,1.9,2.2,1.0,3.6,4.3,
174,Isaiah Jackson,IND,44,16,28,15.5,15.3,13.0,0.9,0.1,1.5,2.4,1.2,5.9,7.9,
175,Isaiah Joe,OKC,48,24,24,15.7,13.1,14.2,1.1,0.2,1.7,2.8,1.4,8.1,10.3,
176,Isaiah Livers,DET,35,9,26,21.1,17.8,14.3,0.6,0.1,1.4,1.5,0.7,3.2,4.0,
177,Isaiah Mobley,CLE,8,5,3,3.3,3.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
178,Isaiah Roby,SAS,41,9,32,11.3,13.6,10.4,0.9,0.0,1.8,2.3,1.0,6.8,7.7,
179,Isaiah Stewart,DET,46,12,34,28.5,27.7,21.4,1.4,0.1,2.2,3.5,1.5,5.0,5.6,
180,Isaiah Todd,WAS,4,2,2,3.1,3.3,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
181,Ish Smith,DEN,29,19,10,10.1,18.7,19.6,2.3,0.3,4.3,6.0,2.9,12.5,15.3,
182,Ish Wainright,PHX,40,21,19,15.6,11.2,9.8,1.1,0.1,1.6,2.7,1.2,9.4,10.3,
183,Ivica Zubac,LAC,57,30,27,29.4,32.8,19.5,1.0,0.2,1.8,2.6,1.3,3.1,3.9,
184,JD Davison,BOS,5,4,1,2.3,1.6,2.0,0.2,0.0,0.4,0.4,0.2,12.5,12.5,
185,JT Thor,CHA,46,11,35,10.8,10.5,7.4,0.4,0.0,0.8,1.0,0.5,3.7,4.6,
186,Ja Morant,MEM,47,30,17,32.7,48.8,65.9,8.3,0.7,14.6,20.8,9.5,17.0,19.5,
187,JaMychal Green,GSW,37,19,18,14.8,17.4,14.1,0.9,0.1,1.9,2.5,1.1,5.4,6.2,
188,JaVale McGee,DAL,35,17,18,8.1,7.5,5.7,0.3,0.0,0.5,0.7,0.3,3.8,4.2,
189,Jabari Smith Jr.,HOU,54,12,42,29.9,30.9,23.7,1.2,0.1,1.9,2.9,1.4,3.8,4.7,
190,Jabari Walker,POR,37,19,18,8.7,6.9,5.3,0.5,0.1,0.9,1.3,0.6,7.5,9.1,
191,Jack White,DEN,13,11,2,3.2,3.1,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
192,Jaden Hardy,DAL,30,15,15,11.4,11.1,14.7,0.8,0.2,1.7,2.2,1.1,6.9,10.2,
193,Jaden Ivey,DET,53,15,38,30.1,34.5,43.4,4.6,0.3,8.5,12.3,5.5,13.4,15.8,
194,Jaden McDaniels,MIN,57,30,27,30.5,27.1,23.9,2.1,0.2,3.3,5.2,2.5,7.6,9.2,
195,Jaden Springer,PHI,7,7,0,3.7,1.4,2.4,0.1,0.0,0.1,0.4,0.1,10.0,10.0,
196,Jae'Sean Tate,HOU,19,3,16,21.1,30.3,28.6,2.6,0.2,5.7,7.1,3.2,8.7,10.4,
197,Jake LaRavia,MEM,30,20,10,12.7,11.4,8.4,0.7,0.2,1.4,1.8,0.9,6.1,7.6,
198,Jakob Poeltl,TOR,47,12,35,25.9,41.2,29.0,3.0,0.3,4.7,7.5,3.5,7.2,8.5,
199,Jalen Brunson,NYK,55,30,25,35.0,59.4,72.1,6.2,0.7,12.2,16.5,7.6,10.5,12.8,
200,Jalen Duren,DET,49,14,35,25.3,27.2,13.8,1.1,0.1,1.8,2.9,1.3,4.0,4.9,
201,Jalen Green,HOU,53,11,42,34.3,40.2,53.7,3.6,0.6,6.8,9.3,4.7,9.0,11.8,
202,Jalen Johnson,ATL,54,27,27,14.6,15.5,8.6,0.9,0.0,1.6,2.2,1.0,5.8,6.3,
203,Jalen McDaniels,PHI,58,17,41,26.5,29.6,23.9,2.0,0.2,3.6,5.1,2.3,6.7,7.9,
204,Jalen Smith,IND,50,23,27,18.4,20.2,16.8,1.0,0.2,1.3,2.5,1.2,4.7,5.8,
205,Jalen Suggs,ORL,33,13,20,22.8,33.9,32.4,3.4,0.2,5.3,8.4,3.8,10.1,11.1,
206,Jalen Williams,OKC,52,25,27,29.2,30.3,31.4,2.9,0.4,5.1,7.3,3.5,9.6,11.6,
207,Jamal Cain,MIA,13,8,5,13.9,8.5,7.2,0.6,0.1,0.9,1.6,0.7,7.3,8.2,
208,Jamal Murray,DEN,45,32,13,32.5,49.0,60.0,5.8,0.8,10.1,14.4,7.3,11.8,14.9,
209,Jamaree Bouyea,MIA,3,2,1,17.2,24.0,22.3,1.0,0.0,2.0,2.3,1.3,4.2,5.6,
210,James Bouknight,CHA,26,5,21,13.6,11.9,13.1,1.1,0.0,1.7,2.5,1.1,9.0,9.0,
211,James Harden,PHI,40,27,13,36.4,68.6,78.1,10.8,1.2,17.4,28.0,13.5,15.8,19.6,
212,James Johnson,IND,12,5,7,8.2,7.8,7.7,0.6,0.1,1.6,1.8,0.8,7.5,10.8,
213,James Wiseman,DET,21,9,12,12.5,16.7,10.6,0.7,0.0,1.0,1.8,0.7,4.0,4.0,
214,Jared Rhoden,DET,1,0,1,12.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
215,Jaren Jackson Jr.,MEM,39,24,15,27.1,21.8,22.7,0.9,0.2,1.8,2.3,1.2,4.1,5.5,
216,Jarred Vanderbilt,LAL,54,26,28,24.0,24.9,18.1,2.8,0.2,4.8,7.6,3.2,11.1,13.0,
217,Jarrett Allen,CLE,53,35,18,33.2,31.1,24.0,1.6,0.2,3.0,4.5,2.0,5.3,6.4,
218,Jarrett Culver,ATL,10,5,5,13.7,14.3,9.6,0.6,0.0,1.6,1.4,0.6,4.2,4.2,
219,Jason Preston,LAC,13,3,10,9.4,19.0,19.5,2.1,0.2,3.6,5.3,2.5,10.9,13.4,
220,Javonte Green,CHI,28,11,17,16.0,18.4,12.9,0.8,0.1,1.3,2.0,0.9,4.5,5.1,
221,Jaxson Hayes,NOP,32,15,17,13.6,10.4,9.3,0.8,0.1,1.4,2.1,0.8,7.2,8.1,
222,Jaylen Brown,BOS,48,33,15,35.6,36.2,45.5,3.2,0.7,6.2,8.8,4.1,8.9,11.5,
223,Jaylen Nowell,MIN,60,31,29,19.8,22.1,26.6,2.1,0.3,3.3,5.3,2.6,9.4,11.5,
