,PLAYER,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,eFG%
91,Daniel Theis,IND,6,15.5,1.2,0.5,2.3,21.4,0.2,1.3,12.5,25.0
92,Danny Green,MEM,3,14.5,3.0,1.0,2.7,37.5,1.0,2.3,42.9,56.3
93,Danuel House Jr.,PHI,37,14.8,1.1,0.4,1.2,28.9,0.4,1.2,28.9,43.3
94,Dario Saric,OKC,37,14.4,2.3,0.8,2.1,39.0,0.7,1.8,40.0,55.8
95,Darius Bazley,PHX,36,15.4,1.6,0.6,1.3,41.7,0.5,1.2,38.6,59.4
96,Darius Days,HOU,2,3.0,3.0,1.0,1.5,66.7,1.0,1.5,66.7,100
97,Darius Garland,CLE,50,35.0,3.6,1.2,2.6,46.9,1.2,2.5,48.0,70.0
98,David Duke Jr.,BKN,16,8.8,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0
99,David Roddy,MEM,46,17.8,2.3,0.8,2.7,29.0,0.8,2.7,29.3,43.5
100,Davion Mitchell,SAC,55,18.0,1.7,0.6,1.7,34.4,0.6,1.7,34.4,51.6
101,Davis Bertans,DAL,34,10.6,2.9,1.0,2.7,36.3,0.9,2.6,35.6,53.8
102,Davon Reed,LAL,36,8.9,1.0,0.3,1.1,31.6,0.3,1.0,32.4,47.4
103,Day'Ron Sharpe,BKN,32,10.2,0.5,0.2,0.3,66.7,0.1,0.2,66.7,88.9
104,De'Aaron Fox,SAC,51,33.9,2.4,0.8,2.3,36.1,0.7,2.2,34.2,52.1
105,De'Andre Hunter,ATL,48,32.1,4.5,1.6,4.4,36.8,1.3,3.8,34.3,51.4
106,De'Anthony Melton,PHI,53,28.4,5.2,1.8,4.2,41.9,1.7,4.1,41.3,62.2
107,DeAndre Jordan,DEN,34,14.6,0.1,0.0,0.0,100,0.0,0.0,100,150.0
108,DeMar DeRozan,CHI,53,36.3,2.0,0.8,2.2,36.5,0.4,1.3,30.4,45.7
109,Dean Wade,CLE,30,22.1,3.6,1.2,3.1,38.7,1.2,3.0,38.9,57.5
110,Deandre Ayton,PHX,49,30.0,2.8,1.4,3.2,42.1,0.1,0.4,25.0,43.7
111,Dejounte Murray,ATL,53,36.6,4.3,1.5,4.0,36.3,1.4,3.8,36.8,53.8
112,Delon Wright,WAS,27,22.0,1.0,0.3,1.5,22.5,0.3,1.4,21.1,32.5
113,Deni Avdija,WAS,54,26.5,2.5,0.8,2.6,31.7,0.8,2.5,32.1,47.2
114,Dennis Schroder,LAL,44,30.9,3.4,1.1,3.1,37.0,1.1,3.0,36.1,54.8
115,Dennis Smith Jr.,CHA,37,24.9,1.3,0.4,1.6,26.7,0.4,1.6,25.4,39.2
116,Deonte Burton,SAC,2,3.2,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
117,Dereon Seabron,NOP,4,1.9,0.0,0.0,0.0,-,-,-,-,-
118,Derrick Jones Jr.,CHI,46,15.2,1.2,0.4,1.1,34.6,0.4,1.1,34.6,51.9
119,Derrick Rose,NYK,26,12.9,0.9,0.3,1.4,22.2,0.3,1.3,22.9,33.3
120,Derrick White,BOS,57,27.5,4.5,1.5,3.7,40.1,1.5,3.7,40.5,60.1
121,Desmond Bane,MEM,34,31.2,4.8,1.6,3.7,43.7,1.5,3.5,44.1,64.3
122,Devin Booker,PHX,31,34.0,3.4,1.2,2.7,45.2,0.9,2.1,43.1,61.9
123,Devin Vassell,SAS,29,31.3,7.7,2.6,5.7,46.1,2.4,5.1,47.3,67.3
124,Devon Dotson,WAS,6,8.9,0.5,0.2,0.5,33.3,0.2,0.5,33.3,50.0
125,Devonte' Graham,SAS,56,16.1,2.7,0.9,2.6,35.7,0.9,2.6,35.7,53.5
126,Dewayne Dedmon,MIA,30,11.7,1.1,0.4,1.3,30.8,0.3,1.2,28.6,43.6
127,Dillon Brooks,MEM,51,30.4,3.9,1.3,4.0,32.5,1.3,3.7,34.0,48.3
128,Domantas Sabonis,SAC,54,34.5,2.4,1.0,2.2,45.0,0.4,1.1,37.1,54.6
129,Dominick Barlow,SAS,9,9.9,0.4,0.2,0.7,33.3,0.0,0.4,0.0,33.3
130,Donovan Mitchell,CLE,49,35.4,4.0,1.3,3.6,37.1,1.3,3.5,37.1,54.8
131,Donte DiVincenzo,GSW,47,25.1,5.4,1.8,4.1,44.3,1.8,4.0,44.2,66.1
132,Dorian Finney-Smith,BKN,43,32.2,5.4,1.8,5.0,35.9,1.8,5.0,35.8,53.7
133,Doug McDermott,SAS,50,20.4,4.5,1.5,3.8,40.2,1.5,3.6,40.3,59.5
134,Draymond Green,GSW,51,31.6,1.9,0.6,2.0,32.4,0.6,1.8,32.2,46.6
135,Drew Eubanks,POR,55,19.4,0.4,0.2,0.3,50.0,0.1,0.1,42.9,58.3
136,Dru Smith,BKN,8,12.1,0.8,0.3,0.9,28.6,0.3,0.9,28.6,42.9
137,Duane Washington Jr.,PHX,31,12.7,2.1,0.7,2.3,31.4,0.6,2.1,30.8,45.7
138,Duncan Robinson,MIA,28,17.9,3.6,1.2,3.7,32.7,1.2,3.6,32.4,48.6
139,Dwight Powell,DAL,54,19.7,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
140,Dyson Daniels,NOP,39,19.9,1.3,0.4,1.3,33.3,0.4,1.3,34.0,50.0
141,Edmond Sumner,BKN,46,14.5,1.6,0.5,1.5,35.7,0.5,1.5,34.8,52.9
142,Eric Gordon,LAC,47,30.2,3.7,1.2,3.6,34.1,1.2,3.6,34.5,51.2
143,Eugene Omoruyi,OKC,22,12.0,1.1,0.4,1.3,27.6,0.4,1.3,27.6,41.4
144,Evan Fournier,NYK,23,18.0,2.7,0.9,2.6,35.6,0.9,2.5,36.2,53.4
145,Evan Mobley,CLE,58,34.1,1.1,0.4,1.7,25.5,0.2,1.2,20.6,32.7
146,Facundo Campazzo,DAL,8,6.5,0.8,0.3,0.8,33.3,0.3,0.8,33.3,50.0
147,Frank Kaminsky,HOU,27,6.7,1.3,0.4,0.9,48.0,0.4,0.9,45.8,70.0
148,Frank Ntilikina,DAL,35,11.7,1.0,0.3,1.3,27.3,0.3,1.1,25.0,38.6
149,Franz Wagner,ORL,57,33.2,3.5,1.2,2.7,43.4,1.2,2.6,43.7,65.1
150,Fred VanVleet,TOR,49,37.0,4.6,1.5,4.3,35.5,1.5,4.2,35.6,52.8
151,Furkan Korkmaz,PHI,25,10.2,1.1,0.4,1.1,33.3,0.4,1.0,36.0,50.0
152,Gabe Vincent,MIA,44,26.1,3.6,1.2,3.4,35.3,1.2,3.4,34.9,52.7
153,Garrett Temple,NOP,18,7.2,1.3,0.4,1.0,44.4,0.4,0.9,47.1,66.7
154,Garrison Mathews,ATL,45,13.4,3.0,1.0,2.9,35.1,1.0,2.9,34.6,52.3
155,Gary Harris,ORL,29,24.6,4.7,1.6,3.3,47.4,1.6,3.3,47.4,71.1
156,Gary Payton II,GSW,15,17.0,1.8,0.6,1.1,52.9,0.6,1.1,52.9,79.4
157,Gary Trent Jr.,TOR,50,33.6,5.9,2.0,5.1,39.0,1.9,4.9,39.4,58.1
158,George Hill,IND,36,18.8,1.7,0.6,1.5,38.2,0.6,1.5,37.0,56.4
159,Georges Niang,PHI,54,19.9,6.3,2.1,5.0,42.2,2.1,4.9,41.9,63.0
160,Giannis Antetokounmpo,MIL,45,33.3,1.2,0.4,1.5,26.9,0.4,1.3,29.8,39.6
161,Goga Bitadze,ORL,21,9.6,0.5,0.2,0.8,25.0,0.1,0.6,23.1,34.4
162,Goran Dragic,CHI,51,15.4,2.3,0.8,1.8,42.4,0.8,1.8,43.3,63.6
163,Gordon Hayward,CHA,33,31.2,3.4,1.2,3.5,35.7,0.9,2.6,33.3,48.3
164,Gorgui Dieng,SAS,19,10.2,1.8,0.6,1.8,35.3,0.5,1.6,33.3,50.0
165,Grant Williams,BOS,56,27.6,3.5,1.2,2.9,39.9,1.1,2.9,39.8,59.5
166,Grayson Allen,MIL,52,27.5,4.6,1.5,3.7,42.1,1.5,3.6,41.8,62.9
167,Greg Brown III,POR,16,5.8,0.2,0.1,0.4,14.3,0.1,0.4,16.7,21.4
168,Hamidou Diallo,DET,49,16.8,0.4,0.2,0.4,36.4,0.1,0.3,21.4,43.2
169,Harrison Barnes,SAC,56,32.6,4.3,1.5,3.8,38.3,1.4,3.8,37.4,56.8
170,Haywood Highsmith,MIA,42,19.6,2.5,0.8,2.3,36.1,0.8,2.2,35.9,53.1
171,Herbert Jones,NOP,42,28.8,2.2,0.7,2.9,25.8,0.7,2.5,27.1,37.9
172,Immanuel Quickley,NYK,58,27.8,3.0,1.0,2.7,37.6,1.0,2.6,37.6,55.4
173,Isaac Okoro,CLE,60,21.3,2.2,0.7,2.0,35.2,0.7,2.0,35.2,52.9
174,Isaiah Hartenstein,NYK,59,19.6,0.8,0.4,1.1,32.3,0.1,0.6,23.5,38.5
175,Isaiah Jackson,IND,44,15.5,0.2,0.1,0.4,25.0,0.0,0.2,20.0,31.3
176,Isaiah Joe,OKC,48,15.7,5.3,1.8,3.7,47.5,1.8,3.6,48.3,71.2
177,Isaiah Livers,DET,36,21.1,3.3,1.1,3.3,33.3,1.1,3.2,33.6,50.0
178,Isaiah Mobley,CLE,8,3.3,0.4,0.1,0.3,50.0,0.1,0.3,50.0,75.0
179,Isaiah Roby,SAS,42,11.3,1.0,0.4,1.1,31.9,0.3,1.0,31.8,46.8
180,Isaiah Stewart,DET,47,28.5,4.0,1.4,4.0,34.8,1.3,3.9,33.1,50.8
181,Isaiah Todd,WAS,4,3.1,0.0,0.0,0.8,0.0,0.0,0.8,0.0,0.0
182,Ish Smith,DEN,29,10.1,0.2,0.1,0.1,50.0,0.1,0.1,50.0,75.0
183,Ish Wainright,PHX,40,15.6,2.7,0.9,2.6,35.3,0.9,2.6,35.3,52.9
184,Ivica Zubac,LAC,57,29.4,0.0,0.0,0.1,12.5,0.0,0.0,0.0,12.5
185,JD Davison,BOS,5,2.3,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0
186,JT Thor,CHA,46,10.8,0.9,0.3,1.3,25.0,0.3,1.2,24.1,35.8
187,Ja Morant,MEM,47,32.7,1.8,0.6,1.6,37.3,0.6,1.6,37.0,55.3
188,JaMychal Green,GSW,37,14.8,2.3,0.8,2.1,37.7,0.7,1.9,36.6,54.5
189,JaVale McGee,DAL,35,8.1,0.1,0.0,0.1,50.0,0.0,0.1,50.0,75.0
190,Jabari Smith Jr.,HOU,54,29.9,4.0,1.4,4.6,30.5,1.3,4.3,29.4,44.3
191,Jabari Walker,POR,37,8.7,0.5,0.2,0.7,22.2,0.1,0.6,21.7,31.5
192,Jack White,DEN,13,3.2,0.2,0.1,0.5,16.7,0.1,0.5,16.7,25.0
193,Jaden Hardy,DAL,30,11.4,1.5,0.5,1.4,34.9,0.5,1.4,34.9,52.3
194,Jaden Ivey,DET,54,30.1,2.3,0.8,2.2,34.5,0.8,2.1,35.3,51.7
195,Jaden McDaniels,MIN,57,30.5,3.6,1.2,3.1,38.8,1.1,3.0,38.0,57.0
196,Jaden Springer,PHI,7,3.7,0.3,0.1,0.1,100,-,-,-,100
197,Jae'Sean Tate,HOU,19,21.1,0.9,0.3,1.2,27.3,0.3,1.2,27.3,40.9
198,Jake LaRavia,MEM,30,12.7,2.0,0.7,1.8,36.4,0.7,1.8,36.4,54.5
199,Jakob Poeltl,TOR,48,25.9,1.0,0.5,1.0,46.9,0.0,0.0,-,46.9
200,Jalen Brunson,NYK,55,35.0,2.5,0.8,1.8,46.5,0.8,1.8,45.4,68.7
201,Jalen Duren,DET,50,25.2,0.0,0.0,0.1,25.0,0.0,0.0,0.0,25.0
202,Jalen Green,HOU,53,34.3,3.7,1.2,3.5,35.1,1.2,3.4,35.8,52.1
203,Jalen Johnson,ATL,54,14.6,1.2,0.4,1.4,28.0,0.4,1.3,29.6,42.0
204,Jalen McDaniels,PHI,58,26.5,3.5,1.2,3.5,34.3,1.1,3.4,33.7,50.7
205,Jalen Smith,IND,50,18.4,2.4,0.8,3.3,25.8,0.8,2.9,26.2,37.4
206,Jalen Suggs,ORL,33,22.8,1.8,0.6,2.1,30.4,0.6,2.0,29.2,44.2
207,Jalen Williams,OKC,52,29.2,2.4,0.8,2.4,32.5,0.8,2.4,33.1,48.8
208,Jamal Cain,MIA,13,13.9,0.6,0.2,0.9,25.0,0.2,0.8,18.2,33.3
209,Jamal Murray,DEN,45,32.5,2.7,0.9,2.5,36.3,0.9,2.5,36.9,54.4
210,Jamaree Bouyea,MIA,3,17.2,0.0,0.0,0.7,0.0,0.0,0.7,0.0,0.0
211,James Bouknight,CHA,26,13.6,0.9,0.3,1.5,21.1,0.3,1.4,21.6,31.6
212,James Harden,PHI,40,36.4,2.4,0.8,1.7,48.5,0.8,1.6,47.7,72.0
213,James Johnson,IND,12,8.1,0.5,0.2,0.7,25.0,0.2,0.7,25.0,37.5
214,James Wiseman,DET,21,12.5,0.4,0.2,0.5,40.0,0.0,0.1,50.0,45.0
215,Jared Rhoden,DET,1,12.0,0.0,0.0,0.0,-,0.0,0.0,-,-
216,Jaren Jackson Jr.,MEM,39,27.1,4.3,1.4,4.0,35.9,1.4,3.9,36.2,53.5
217,Jarred Vanderbilt,LAL,54,24.0,1.1,0.4,1.2,31.7,0.3,1.0,32.7,46.0
218,Jarrett Allen,CLE,53,33.2,0.7,0.3,1.0,32.1,0.0,0.2,12.5,33.0
219,Jarrett Culver,ATL,10,13.7,0.3,0.1,1.2,8.3,0.1,1.0,10.0,12.5
220,Jason Preston,LAC,13,9.4,0.9,0.3,1.1,28.6,0.3,1.1,28.6,42.9
221,Javonte Green,CHI,28,16.0,1.3,0.4,1.2,36.4,0.4,1.2,36.4,54.5
222,Jaxson Hayes,NOP,32,13.6,0.3,0.1,0.8,16.0,0.1,0.8,12.5,22.0
223,Jaylen Brown,BOS,48,35.6,5.0,1.7,5.2,33.2,1.6,4.8,32.8,48.2
224,Jaylen Nowell,MIN,60,19.8,2.2,0.8,2.4,31.5,0.7,2.2,29.1,45.1
225,Jaylin Williams,OKC,24,15.3,2.8,1.1,2.5,44.1,0.7,1.5,45.7,57.6
226,Jayson Tatum,BOS,54,37.4,5.9,2.1,4.9,42.4,1.8,4.4,42.1,61.3
227,Jeff Dowtin Jr.,TOR,14,6.6,0.2,0.1,0.3,25.0,0.1,0.3,25.0,37.5
228,Jeff Green,DEN,36,19.0,1.1,0.4,1.5,25.9,0.3,1.4,24.0,37.0
229,Jerami Grant,POR,54,35.7,6.3,2.1,5.4,39.5,2.0,5.1,39.6,58.2
230,Jeremiah Robinson-Earl,OKC,27,21.0,3.3,1.1,3.2,35.6,1.0,2.9,35.9,51.7
231,Jeremy Sochan,SAS,47,25.7,1.8,0.7,2.3,28.2,0.5,2.0,25.5,39.1
232,Jericho Sims,NYK,46,16.2,0.1,0.0,0.1,66.7,0.0,0.0,-,66.7
233,Jevon Carter,MIL,56,22.5,2.9,1.0,2.4,41.4,0.9,2.3,41.7,61.3
234,Jimmy Butler,MIA,43,33.7,1.2,0.4,1.1,38.8,0.3,1.0,34.1,53.1
235,Jock Landale,PHX,49,14.4,1.2,0.4,1.6,26.3,0.3,1.4,24.3,36.9
236,Joe Harris,BKN,50,24.1,5.5,1.8,4.2,43.6,1.8,4.1,43.4,64.7
237,Joe Ingles,MIL,23,22.2,2.7,0.9,2.8,32.3,0.9,2.8,32.3,48.5
238,Joe Wieskamp,TOR,2,8.5,4.5,1.5,2.0,75.0,1.5,2.0,75.0,112.5
239,Joel Embiid,PHI,44,34.8,4.5,1.8,3.7,48.8,0.9,1.9,44.7,60.5
240,John Butler Jr.,POR,8,3.2,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0
241,John Collins,ATL,49,31.3,3.3,1.2,3.8,31.9,0.8,3.1,26.0,42.6
242,John Konchar,MEM,48,22.6,2.8,1.0,2.6,37.1,0.9,2.5,37.0,54.8
243,John Wall,LAC,34,22.2,2.6,0.9,2.5,34.9,0.9,2.5,35.3,52.3
244,Johnny Davis,WAS,12,5.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
245,Jonas Valanciunas,NOP,57,24.6,2.7,1.1,2.8,38.8,0.5,1.5,35.6,48.4
246,Jonathan Isaac,ORL,10,10.8,2.0,0.8,1.8,44.4,0.4,1.1,36.4,55.6
247,Jonathan Kuminga,GSW,45,19.2,1.9,0.7,1.9,34.9,0.6,1.8,34.2,50.6
248,Jordan Clarkson,UTA,57,32.5,4.2,1.4,4.1,34.5,1.4,4.0,34.5,51.3
249,Jordan Goodwin,WAS,40,18.0,1.4,0.5,1.2,39.6,0.5,1.1,40.0,58.3
250,Jordan Hall,SAS,9,9.2,0.6,0.2,1.6,14.3,0.1,1.3,8.3,17.9
251,Jordan McLaughlin,MIN,23,15.5,0.8,0.3,1.2,21.4,0.3,1.2,21.4,32.1
252,Jordan Nwora,IND,39,15.7,2.8,0.9,2.3,40.4,0.9,2.2,41.4,60.7
253,Jordan Poole,GSW,57,30.6,4.6,1.6,4.4,35.6,1.5,4.2,35.8,52.8
254,Jordan Schakel,WAS,2,3.1,0.0,0.0,0.0,-,0.0,0.0,-,-
255,Jose Alvarado,NOP,57,21.8,3.7,1.2,3.6,34.0,1.2,3.6,34.1,51.0
256,Josh Christopher,HOU,39,9.8,0.5,0.2,0.7,22.2,0.2,0.7,22.2,33.3
257,Josh Giddey,OKC,51,30.9,2.8,1.0,2.8,35.2,0.8,2.5,32.8,50.0
258,Josh Green,DAL,39,24.8,3.4,1.1,2.6,42.7,1.1,2.6,42.2,63.6
259,Josh Hart,NYK,53,33.2,2.2,0.8,2.1,36.0,0.7,2.0,36.4,53.6
260,Josh Minott,MIN,11,6.2,0.3,0.1,0.3,33.3,0.1,0.3,33.3,50.0
261,Josh Okogie,PHX,48,13.9,1.3,0.4,1.5,30.0,0.4,1.4,30.4,45.0
262,Josh Richardson,NOP,43,24.0,4.5,1.6,4.3,36.6,1.4,4.0,35.3,53.3
263,Joshua Primo,SAS,4,23.3,1.5,0.5,2.3,22.2,0.5,2.3,22.2,33.3
264,Jrue Holiday,MIL,45,32.9,2.2,0.8,1.9,40.5,0.7,1.8,40.5,59.5
265,Juan Toscano-Anderson,UTA,30,12.2,0.5,0.2,0.7,30.0,0.1,0.6,22.2,40.0
