,Player,Team,GP,MIN,W,L,STL,BLK,DREB,DFGM,DFGA,DFG%
47,Bruce Brown,DEN,57,28.8,40,17,1.1,0.6,3.2,1.8,2.6,69.8
48,Bruno Fernando,ATL,31,11.7,9,22,0.2,1.0,2.4,1.5,2.6,57.5
49,Bryce McGowens,CHA,25,14.3,7,18,0.2,0.2,1.4,0.7,1.0,68.0
50,Bryn Forbes,MIN,25,10.7,9,16,0.3,0.1,0.4,0.3,0.5,66.7
51,Buddy Boeheim,DET,1,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
52,Buddy Hield,IND,59,32.1,25,34,1.2,0.3,4.1,2.5,3.6,69.8
53,CJ McCollum,NOP,51,35.0,26,25,1.0,0.6,3.6,2.3,2.9,79.1
54,Cade Cunningham,DET,12,33.3,3,9,0.8,0.6,5.2,2.8,4.1,69.4
55,Caleb Houstan,ORL,34,16.1,12,22,0.2,0.1,1.5,1.1,1.6,71.7
56,Caleb Martin,MIA,48,30.3,26,22,1.0,0.4,3.8,2.6,3.7,69.5
57,Cam Reddish,POR,23,22.1,10,13,0.8,0.4,1.3,1.3,1.9,72.1
58,Cam Thomas,BKN,40,16.4,24,16,0.4,0.1,1.5,1.0,1.5,67.2
59,Cameron Johnson,BKN,19,25.5,13,6,1.0,0.3,3.2,1.5,2.4,63.0
60,Cameron Payne,PHX,28,24.0,15,13,0.9,0.2,2.0,1.3,1.6,77.8
61,Caris LeVert,CLE,54,30.5,33,21,0.9,0.2,3.2,1.5,2.0,75.5
62,Cedi Osman,CLE,58,21.0,37,21,0.5,0.1,1.9,0.8,1.1,73.0
63,Charles Bassey,SAS,25,13.6,5,20,0.4,0.9,3.4,1.7,2.8,60.6
64,Chima Moneke,SAC,2,4.0,1,1,0.0,0.0,0.0,0.5,0.5,100.0
65,Chimezie Metu,SAC,44,10.8,25,19,0.3,0.3,2.3,1.5,2.6,58.3
66,Chris Boucher,TOR,53,20.8,26,27,0.7,0.8,3.6,1.5,2.4,61.4
67,Chris Duarte,IND,35,19.2,13,22,0.5,0.2,2.1,1.7,2.3,75.3
68,Chris Paul,PHX,38,31.9,20,18,1.5,0.5,3.9,1.6,2.1,75.9
69,Chris Silva,DAL,1,3.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
70,Christian Braun,DEN,53,15.2,37,16,0.5,0.2,1.7,0.9,1.2,72.3
71,Christian Koloko,TOR,45,14.6,21,24,0.3,1.1,1.7,1.8,3.2,56.6
72,Christian Wood,DAL,47,27.8,26,21,0.5,1.2,6.7,3.3,5.4,59.8
73,Chuma Okeke,ORL,19,21.3,5,14,0.6,0.5,3.0,2.3,3.2,73.3
74,Clint Capela,ATL,42,26.9,23,19,0.7,1.2,7.1,3.4,5.8,58.8
75,Coby White,CHI,48,21.8,22,26,0.7,0.1,2.5,1.3,2.0,67.0
76,Cody Martin,CHA,7,19.1,2,5,0.6,0.1,2.3,1.1,1.3,88.9
77,Cole Anthony,ORL,39,25.0,18,21,0.6,0.6,4.0,1.2,1.7,66.2
78,Cole Swider,LAL,6,6.7,1,5,0.0,0.0,1.0,0.5,0.5,100.0
79,Collin Sexton,UTA,46,24.5,24,22,0.6,0.1,1.5,0.9,1.4,63.5
80,Corey Kispert,WAS,49,27.1,23,26,0.6,0.1,2.3,1.7,2.7,60.9
81,Cory Joseph,DET,39,15.8,10,29,0.4,0.1,1.1,0.9,1.2,82.2
82,D'Angelo Russell,LAL,56,32.9,28,28,1.1,0.4,2.6,2.0,2.6,75.9
83,Daishen Nix,HOU,41,15.5,11,30,0.6,0.1,1.4,0.9,1.2,71.4
84,Dalano Banton,TOR,26,9.5,14,12,0.5,0.5,1.0,0.8,1.2,68.8
85,Dalen Terry,CHI,20,3.6,10,10,0.2,0.2,0.3,0.2,0.5,33.3
86,Damian Jones,UTA,22,8.0,6,16,0.1,0.5,1.7,1.0,1.8,55.0
87,Damian Lillard,POR,46,36.2,23,23,0.8,0.3,3.7,2.3,3.0,77.5
88,Damion Lee,PHX,59,22.3,32,27,0.5,0.1,2.8,1.8,2.3,81.2
89,Daniel Gafford,WAS,55,18.7,25,30,0.3,1.3,3.3,2.5,4.9,51.5
90,Daniel Theis,IND,6,15.5,1,5,0.2,0.7,2.2,2.7,4.3,61.5
91,Danny Green,MEM,3,14.5,1,2,0.3,0.0,1.0,1.3,2.0,66.7
92,Danuel House Jr.,PHI,37,14.8,24,13,0.2,0.2,1.5,0.9,1.2,71.1
93,Dario Saric,OKC,37,14.4,17,20,0.4,0.1,2.8,1.2,1.7,70.3
94,Darius Bazley,PHX,36,15.4,16,20,0.5,0.8,2.6,1.6,2.8,58.0
95,Darius Days,HOU,2,3.0,0,2,0.0,0.0,1.0,0.0,0.0,0.0
96,Darius Garland,CLE,50,35.0,28,22,1.2,0.1,2.3,0.9,1.3,71.9
97,David Duke Jr.,BKN,16,8.8,7,9,0.4,0.1,0.6,0.5,0.8,61.5
98,David Roddy,MEM,46,17.8,29,17,0.5,0.3,2.0,1.6,2.0,78.7
99,Davion Mitchell,SAC,56,17.8,31,25,0.5,0.2,1.1,0.9,1.2,72.5
100,Davis Bertans,DAL,34,10.6,17,17,0.2,0.1,0.8,0.9,1.3,65.9
101,Davon Reed,LAL,36,9.0,23,13,0.4,0.1,1.3,0.7,0.9,72.7
102,Day'Ron Sharpe,BKN,32,10.2,16,16,0.2,0.5,2.2,1.3,1.8,70.7
103,De'Aaron Fox,SAC,52,34.0,31,21,1.1,0.3,3.8,1.8,2.3,80.5
104,De'Andre Hunter,ATL,48,32.1,27,21,0.6,0.2,3.7,2.1,3.0,69.7
105,De'Anthony Melton,PHI,53,28.4,35,18,1.8,0.5,3.3,1.7,2.5,68.9
106,DeAndre Jordan,DEN,34,14.6,21,13,0.2,0.6,3.7,1.9,2.8,67.4
107,DeMar DeRozan,CHI,52,36.3,24,28,0.9,0.5,4.1,2.3,3.2,73.9
108,Dean Wade,CLE,30,22.1,22,8,0.7,0.4,3.2,1.9,3.0,65.2
109,Deandre Ayton,PHX,50,30.2,24,26,0.6,0.7,7.3,2.9,4.5,64.8
110,Dejounte Murray,ATL,53,36.6,27,26,1.6,0.3,4.8,2.7,3.7,74.2
111,Delon Wright,WAS,28,22.3,18,10,2.0,0.3,2.2,1.4,1.9,71.7
112,Deni Avdija,WAS,55,26.3,26,29,0.9,0.5,5.2,2.7,4.0,68.0
113,Dennis Schroder,LAL,45,30.2,22,23,0.7,0.1,2.3,1.3,1.6,77.0
114,Dennis Smith Jr.,CHA,37,24.9,10,27,1.3,0.5,2.3,1.6,2.3,70.2
115,Deonte Burton,SAC,2,3.3,1,1,0.0,0.0,0.0,0.0,0.0,0.0
116,Dereon Seabron,NOP,4,1.9,2,2,0.0,0.0,0.0,0.0,0.0,0.0
117,Derrick Jones Jr.,CHI,45,15.1,17,28,0.5,0.6,1.6,1.3,1.9,69.0
118,Derrick Rose,NYK,26,12.9,11,15,0.3,0.2,1.2,0.8,1.2,73.3
119,Derrick White,BOS,58,27.8,41,17,0.7,0.9,2.8,2.1,3.3,64.2
120,Desmond Bane,MEM,34,31.2,21,13,1.0,0.4,4.3,1.4,2.1,68.1
121,Devin Booker,PHX,32,33.8,21,11,0.9,0.3,3.8,1.5,2.2,68.1
122,Devin Vassell,SAS,29,31.3,8,21,1.2,0.4,3.8,1.7,2.3,70.6
123,Devon Dotson,WAS,6,8.9,1,5,0.8,0.0,0.7,0.2,0.2,100.0
124,Devonte' Graham,SAS,56,16.1,27,29,0.6,0.2,1.1,0.7,0.9,78.4
125,Dewayne Dedmon,PHI,30,11.7,17,13,0.2,0.5,2.7,1.2,2.1,58.7
126,Dillon Brooks,MEM,51,30.4,31,20,0.9,0.2,2.7,1.2,1.7,72.1
127,Domantas Sabonis,SAC,55,34.6,31,24,0.8,0.5,9.3,5.6,8.7,64.2
128,Dominick Barlow,SAS,9,9.9,0,9,0.2,0.1,1.1,1.4,2.3,61.9
129,Donovan Mitchell,CLE,49,35.4,33,16,1.5,0.4,3.1,1.8,2.1,85.1
130,Donte DiVincenzo,GSW,47,25.2,26,21,1.3,0.1,3.2,1.6,2.2,71.2
131,Dorian Finney-Smith,BKN,43,32.2,20,23,0.9,0.5,3.2,2.6,4.1,62.5
132,Doug McDermott,SAS,49,20.4,14,35,0.2,0.1,1.9,1.2,1.5,79.7
133,Draymond Green,GSW,51,31.7,27,24,0.9,0.8,6.4,2.4,5.0,48.2
134,Drew Eubanks,POR,56,19.5,26,30,0.5,1.2,3.3,2.9,4.9,57.8
135,Dru Smith,BKN,8,12.1,4,4,1.0,0.4,1.8,0.6,1.1,55.6
136,Duane Washington Jr.,PHX,31,12.7,17,14,0.2,0.1,1.1,0.9,1.1,80.0
137,Duncan Robinson,MIA,28,17.9,14,14,0.3,0.0,1.7,1.3,1.6,79.5
138,Dwight Powell,DAL,54,19.7,30,24,0.6,0.4,2.1,2.6,4.2,63.6
139,Dyson Daniels,NOP,39,19.9,21,18,0.9,0.3,2.8,1.6,2.3,69.7
140,Edmond Sumner,BKN,46,14.5,28,18,0.7,0.2,1.3,0.8,1.1,71.2
141,Eric Gordon,LAC,48,30.0,13,35,0.6,0.4,1.8,0.8,0.9,83.7
142,Eugene Omoruyi,OKC,22,12.0,8,14,0.6,0.0,1.3,0.5,0.9,52.6
143,Evan Fournier,NYK,23,18.0,13,10,0.6,0.1,1.8,0.7,0.9,85.0
144,Evan Mobley,CLE,58,34.1,36,22,0.8,1.4,6.5,4.1,6.7,61.4
145,Facundo Campazzo,DAL,8,6.5,2,6,0.8,0.0,0.3,0.3,0.3,100.0
146,Frank Kaminsky,HOU,27,6.7,11,16,0.2,0.1,1.3,1.2,1.8,68.8
147,Frank Ntilikina,DAL,35,11.7,17,18,0.2,0.1,1.1,0.5,0.8,67.9
148,Franz Wagner,ORL,58,33.2,23,35,0.9,0.2,3.0,1.7,2.4,72.3
149,Fred VanVleet,TOR,50,36.9,24,26,1.6,0.6,3.8,2.2,2.9,74.8
150,Furkan Korkmaz,PHI,25,10.2,17,8,0.2,0.1,0.9,0.6,0.8,70.0
151,Gabe Vincent,MIA,44,26.1,25,19,0.9,0.1,1.9,1.2,1.5,78.5
152,Garrett Temple,NOP,18,7.2,11,7,0.5,0.1,0.5,0.8,0.9,82.4
153,Garrison Mathews,ATL,45,13.4,12,33,0.5,0.1,1.2,0.5,0.7,71.0
154,Gary Harris,ORL,30,24.5,12,18,0.9,0.2,1.7,1.1,1.4,74.4
155,Gary Payton II,GSW,15,17.0,8,7,1.1,0.1,1.9,1.4,1.8,77.8
156,Gary Trent Jr.,TOR,50,33.6,23,27,1.7,0.3,2.2,1.2,1.6,77.2
157,George Hill,IND,36,18.8,24,12,0.6,0.1,1.5,0.8,1.2,69.8
158,Georges Niang,PHI,54,19.9,36,18,0.4,0.2,2.2,1.3,1.8,73.2
159,Giannis Antetokounmpo,MIL,46,33.6,34,12,0.8,0.8,9.9,2.4,4.5,53.4
160,Goga Bitadze,ORL,21,9.6,8,13,0.4,0.5,1.1,1.0,1.8,55.3
161,Goran Dragic,CHI,50,15.5,22,28,0.2,0.1,1.1,0.6,0.9,72.7
162,Gordon Hayward,CHA,33,31.2,11,22,0.9,0.2,3.5,1.3,1.8,70.0
163,Gorgui Dieng,SAS,19,10.2,2,17,0.1,0.4,1.8,1.4,2.2,64.3
164,Grant Williams,BOS,57,28.0,41,16,0.6,0.4,3.7,1.8,2.7,66.0
165,Grayson Allen,MIL,53,27.6,38,15,0.8,0.2,2.5,1.3,1.7,75.8
166,Greg Brown III,POR,16,5.8,10,6,0.3,0.3,1.1,0.1,0.4,33.3
167,Hamidou Diallo,DET,48,16.8,12,36,0.9,0.3,2.4,0.8,1.3,60.0
168,Harrison Barnes,SAC,57,32.6,32,25,0.8,0.1,3.6,1.9,2.7,69.2
169,Haywood Highsmith,MIA,42,19.6,23,19,0.8,0.4,2.7,0.9,1.4,64.9
170,Herbert Jones,NOP,42,28.8,19,23,1.7,0.7,2.5,2.3,3.0,74.2
171,Immanuel Quickley,NYK,58,27.8,32,26,0.8,0.1,3.3,1.6,2.2,70.0
172,Isaac Okoro,CLE,60,21.3,38,22,0.7,0.4,1.9,1.1,1.8,58.7
173,Isaiah Hartenstein,NYK,59,19.6,32,27,0.6,0.8,3.7,2.1,3.7,55.5
174,Isaiah Jackson,IND,44,15.5,16,28,0.4,1.5,2.5,1.9,3.6,53.5
175,Isaiah Joe,OKC,48,15.7,24,24,0.6,0.1,1.9,1.1,1.3,82.8
176,Isaiah Livers,DET,35,21.1,9,26,0.5,0.6,1.9,1.7,3.1,55.0
177,Isaiah Mobley,CLE,8,3.3,5,3,0.1,0.0,1.3,0.3,0.3,100.0
178,Isaiah Roby,SAS,41,11.3,9,32,0.4,0.2,2.0,1.3,1.8,71.6
179,Isaiah Stewart,DET,46,28.5,12,34,0.4,0.7,5.7,3.3,5.3,63.2
180,Isaiah Todd,WAS,4,3.1,2,2,0.0,0.0,0.0,0.0,0.0,0.0
181,Ish Smith,DEN,29,10.1,19,10,0.2,0.2,1.1,0.6,0.7,80.0
182,Ish Wainright,PHX,41,15.8,22,19,0.9,0.3,1.3,0.8,1.1,75.6
183,Ivica Zubac,LAC,58,29.4,31,27,0.4,1.3,6.8,2.9,5.2,56.0
184,JD Davison,BOS,5,2.3,4,1,0.2,0.0,0.4,0.0,0.0,0.0
185,JT Thor,CHA,46,10.8,11,35,0.2,0.2,1.2,0.8,1.3,60.0
186,Ja Morant,MEM,47,32.7,30,17,1.0,0.3,4.7,1.6,2.3,67.6
187,JaMychal Green,GSW,38,14.7,19,19,0.5,0.3,2.6,1.4,2.1,68.4
188,JaVale McGee,DAL,35,8.1,17,18,0.1,0.6,1.8,1.4,2.4,59.0
189,Jabari Smith Jr.,HOU,54,29.9,12,42,0.5,0.9,5.7,3.0,4.7,64.1
190,Jabari Walker,POR,38,8.8,19,19,0.1,0.2,1.3,0.9,1.3,68.0
191,Jack White,DEN,13,3.2,11,2,0.1,0.2,0.3,0.5,0.6,75.0
192,Jaden Hardy,DAL,30,11.4,15,15,0.3,0.1,1.3,0.7,1.0,72.4
193,Jaden Ivey,DET,53,30.1,15,38,0.9,0.2,2.9,2.5,3.1,82.2
194,Jaden McDaniels,MIN,57,30.5,30,27,1.0,1.0,2.5,2.0,3.8,52.5
195,Jaden Springer,PHI,7,3.7,7,0,0.3,0.3,0.4,0.1,0.4,33.3
196,Jae'Sean Tate,HOU,19,21.1,3,16,0.6,0.2,2.3,1.4,2.2,65.9
197,Jake LaRavia,MEM,30,12.7,20,10,0.4,0.1,1.4,1.3,1.8,70.4
198,Jakob Poeltl,TOR,48,26.1,13,35,0.8,1.3,5.6,4.8,7.8,62.2
199,Jalen Brunson,NYK,55,35.0,30,25,0.9,0.3,2.9,1.6,2.2,72.3
200,Jalen Duren,DET,49,25.3,14,35,0.6,0.9,5.3,3.3,5.3,61.5
201,Jalen Green,HOU,53,34.3,11,42,0.8,0.2,3.5,1.9,2.4,80.2
202,Jalen Johnson,ATL,54,14.6,27,27,0.5,0.4,3.2,1.3,2.1,62.5
203,Jalen McDaniels,PHI,58,26.5,17,41,1.1,0.5,4.0,1.8,3.0,61.3
204,Jalen Smith,IND,50,18.4,23,27,0.3,0.8,3.9,2.1,3.7,57.0
205,Jalen Suggs,ORL,34,23.0,13,21,1.3,0.5,1.8,1.4,1.9,75.0
206,Jalen Williams,OKC,52,29.2,25,27,1.3,0.6,3.3,1.4,2.4,58.5
207,Jamal Cain,MIA,13,13.9,8,5,0.6,0.0,2.0,0.4,0.5,83.3
208,Jamal Murray,DEN,45,32.5,32,13,1.0,0.2,3.4,1.8,2.5,72.3
209,Jamaree Bouyea,MIA,3,17.2,2,1,1.3,0.7,0.3,1.3,1.7,80.0
210,James Bouknight,CHA,26,13.6,5,21,0.5,0.2,1.8,0.7,1.4,52.8
211,James Harden,PHI,40,36.4,27,13,1.2,0.6,5.7,1.8,2.3,75.3
212,James Johnson,IND,12,8.2,5,7,0.3,0.4,1.2,0.8,0.9,81.8
213,James Wiseman,DET,21,12.5,9,12,0.1,0.3,2.6,2.1,3.0,71.0
214,Jared Rhoden,DET,1,12.0,0,1,0.0,0.0,1.0,1.0,2.0,50.0
215,Jaren Jackson Jr.,MEM,39,27.1,24,15,1.0,3.3,4.9,3.2,7.1,45.1
216,Jarred Vanderbilt,LAL,54,24.0,26,28,1.0,0.3,5.5,2.7,4.0,69.2
217,Jarrett Allen,CLE,53,33.2,35,18,0.8,1.2,6.8,3.4,6.3,54.2
218,Jarrett Culver,ATL,10,13.7,5,5,0.6,0.2,2.8,1.8,2.4,75.0
219,Jason Preston,LAC,13,9.4,3,10,0.2,0.0,1.5,0.3,0.5,57.1
220,Javonte Green,CHI,28,16.0,11,17,0.8,0.7,2.0,1.1,1.9,58.5
221,Jaxson Hayes,NOP,32,13.6,15,17,0.4,0.3,2.0,0.8,1.2,64.1
222,Jaylen Brown,BOS,48,35.6,33,15,1.1,0.5,5.8,2.4,3.6,65.7
223,Jaylen Nowell,MIN,60,19.8,31,29,0.7,0.1,2.1,1.4,1.8,80.0
224,Jaylin Williams,OKC,24,15.3,11,13,0.3,0.2,3.3,2.1,2.8,77.3
225,Jayson Tatum,BOS,54,37.4,39,15,1.1,0.8,7.5,2.2,3.3,65.9
226,Jeff Dowtin Jr.,TOR,15,6.8,10,5,0.2,0.1,0.6,0.1,0.4,33.3
227,Jeff Green,DEN,36,19.0,23,13,0.4,0.2,1.9,1.6,2.3,69.0
228,Jerami Grant,POR,54,35.7,25,29,0.8,0.8,3.5,1.7,2.6,64.1
229,Jeremiah Robinson-Earl,OKC,27,21.0,10,17,0.8,0.4,3.0,2.0,3.6,57.3
230,Jeremy Sochan,SAS,46,25.8,11,35,0.8,0.4,3.2,2.1,3.2,63.8
231,Jericho Sims,NYK,46,16.2,26,20,0.3,0.6,2.9,1.7,2.6,63.6
232,Jevon Carter,MIL,57,22.4,40,17,1.0,0.4,2.1,0.8,1.1,74.6
233,Jimmy Butler,MIA,43,33.7,24,19,2.0,0.4,3.9,1.5,2.0,75.9
234,Jock Landale,PHX,50,14.3,26,24,0.3,0.5,2.4,1.9,3.4,55.4
235,Joe Harris,BKN,50,24.1,28,22,0.5,0.3,2.3,1.7,2.2,74.8
236,Joe Ingles,MIL,24,22.6,16,8,0.5,0.1,2.4,1.2,1.4,82.4
237,Joe Wieskamp,TOR,2,8.5,1,1,0.0,0.0,0.0,0.0,0.0,0.0
238,Joel Embiid,PHI,44,34.8,29,15,1.1,1.5,8.3,5.1,8.3,61.9
239,John Butler Jr.,POR,8,3.2,2,6,0.0,0.3,0.1,0.3,0.4,66.7
240,John Collins,ATL,49,31.3,26,23,0.7,1.2,6.0,3.3,5.3,63.2
241,John Konchar,MEM,48,22.6,29,19,1.0,0.3,3.9,1.6,2.3,69.4
242,John Wall,LAC,34,22.2,15,19,0.8,0.4,2.3,1.2,1.7,73.7
243,Johnny Davis,WAS,13,4.7,6,7,0.1,0.1,0.5,0.1,0.2,33.3
244,Jonas Valanciunas,NOP,57,24.6,29,28,0.3,0.5,6.8,3.3,4.9,67.3
245,Jonathan Isaac,ORL,10,10.8,7,3,1.2,0.3,2.3,0.4,0.7,57.1
246,Jonathan Kuminga,GSW,46,19.3,25,21,0.5,0.4,2.2,1.6,2.3,68.2
247,Jordan Clarkson,UTA,57,32.5,28,29,0.5,0.2,2.8,2.1,3.2,66.1
248,Jordan Goodwin,WAS,40,18.0,15,25,1.0,0.5,2.4,1.4,2.1,65.9
249,Jordan Hall,SAS,9,9.2,1,8,0.1,0.0,1.0,0.8,0.8,100.0
250,Jordan McLaughlin,MIN,23,15.5,13,10,0.8,0.1,1.0,0.6,0.7,76.5
251,Jordan Nwora,IND,39,15.7,26,13,0.4,0.2,2.3,0.9,1.2,76.1
252,Jordan Poole,GSW,57,30.7,28,29,0.8,0.2,2.4,1.2,1.6,74.2
253,Jordan Schakel,WAS,2,3.1,0,2,0.5,0.0,0.0,0.0,0.0,0.0
254,Jose Alvarado,NOP,57,21.8,30,27,1.1,0.2,1.9,1.2,1.5,84.3
255,Josh Christopher,HOU,39,9.8,7,32,0.4,0.2,0.8,0.4,0.7,65.4
256,Josh Giddey,OKC,51,30.9,22,29,0.7,0.5,5.9,2.2,3.2,68.5
257,Josh Green,DAL,39,24.8,20,19,0.9,0.1,1.8,1.2,1.4,85.5
258,Josh Hart,NYK,53,33.2,27,26,1.1,0.2,6.2,2.5,3.5,72.0
259,Josh Minott,MIN,11,6.2,5,6,0.3,0.5,1.5,0.6,1.3,50.0
260,Josh Okogie,PHX,49,14.4,25,24,0.7,0.4,1.7,0.8,1.2,71.9
261,Josh Richardson,NOP,42,24.0,12,30,1.0,0.3,2.1,1.5,1.9,79.0
262,Joshua Primo,SAS,4,23.3,3,1,0.3,0.5,2.8,1.5,2.8,54.5
263,Jrue Holiday,MIL,46,33.1,34,12,1.3,0.4,3.9,1.4,1.9,74.7
264,Juan Toscano-Anderson,UTA,30,12.2,12,18,0.3,0.2,1.6,0.7,1.3,53.8
265,Juancho Hernangomez,TOR,41,14.8,20,21,0.4,0.1,2.3,1.4,2.0,69.9
266,Julian Champagnie,PHI,2,3.3,2,0,0.5,0.0,0.0,0.5,0.5,100.0
267,Julius Randle,NYK,59,35.9,32,27,0.7,0.3,8.6,2.6,3.6,71.6
268,Justin Champagnie,TOR,3,3.6,2,1,0.0,0.0,1.0,0.0,0.0,0.0
269,Justin Holiday,ATL,28,14.7,12,16,0.2,0.4,0.8,1.0,1.3,73.0
270,Justin Jackson,BOS,23,4.7,15,8,0.2,0.2,0.7,0.1,0.4,33.3
271,Justise Winslow,POR,29,26.8,15,14,1.0,0.4,3.3,1.6,2.3,66.2
272,Jusuf Nurkic,POR,45,27.3,23,22,0.9,0.9,7.2,4.0,6.8,59.1
273,KZ Okpala,SAC,35,7.1,19,16,0.2,0.2,0.8,0.5,1.0,47.1
274,Kai Jones,CHA,27,8.8,6,21,0.2,0.4,1.2,0.5,1.1,43.3
275,Karl-Anthony Towns,MIN,21,33.8,10,11,0.8,0.7,6.5,2.5,3.9,63.4
276,Kawhi Leonard,LAC,33,32.3,22,11,1.4,0.5,4.9,2.0,3.0,66.7
277,Keegan Murray,SAC,55,29.5,31,24,0.7,0.5,3.5,2.1,3.2,67.8
278,Keita Bates-Diop,SAS,43,20.2,10,33,0.7,0.3,2.3,1.4,2.1,65.2
279,Keldon Johnson,SAS,50,32.6,13,37,0.7,0.2,3.9,2.5,3.3,76.4
280,Kelly Olynyk,UTA,47,28.0,22,25,1.0,0.6,3.9,3.6,5.8,62.4
281,Kelly Oubre Jr.,CHA,35,32.6,10,25,1.6,0.4,3.6,1.9,2.7,70.2
282,Kemba Walker,DAL,9,16.0,5,4,0.2,0.2,1.4,1.2,1.7,73.3
283,Kendall Brown,IND,6,6.7,1,5,0.7,0.0,0.7,0.8,0.8,100.0
284,Kendrick Nunn,WAS,49,14.6,24,25,0.4,0.1,1.3,0.8,1.2,65.6
285,Kennedy Chandler,MEM,24,9.2,15,9,0.4,0.2,1.0,0.3,0.4,60.0
